Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.066,0.044,0.037,0.000,0.000,0.007, ,185.44,186.25,184.47,0.07,0.28,0.00 ,,196.34,114.51,202.20,116.70,83.03,122.53,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.059,0.000,0.007,0.000, ,185.44,186.33,184.47,0.00,0.28,0.00 ,,186.57,114.43,192.43,116.70,91.82,122.64,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.066,0.066,0.000,0.000,0.000, ,185.44,186.33,184.47,0.00,0.28,0.00 ,,186.57,114.43,192.43,116.74,91.82,122.53,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.33,184.47,0.00,0.32,0.00 ,,186.57,114.43,211.97,116.63,83.03,122.64,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.044,0.051,0.000,0.000,0.000, ,185.44,186.33,184.47,0.04,0.28,0.00 ,,186.57,114.43,241.27,116.67,91.82,122.60,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.33,184.47,0.00,0.28,0.00 ,,186.57,114.51,260.81,116.56,91.82,122.49,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.33,184.47,0.00,0.28,0.00 ,,186.57,114.47,259.83,116.63,91.82,122.53,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.28,0.00 ,,186.57,114.43,259.83,116.63,100.61,122.56,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.066,0.066,0.000,0.007,0.007, ,185.44,186.49,184.47,0.00,0.25,0.00 ,,186.57,114.43,241.27,116.63,91.82,122.53,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.25,0.00 ,,186.57,114.43,231.50,116.67,101.59,122.45,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.044,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.28,0.00 ,,186.57,114.43,221.73,116.67,100.61,122.56,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.059,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.18,0.00 ,,186.57,114.40,222.71,116.56,100.61,122.53,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.21,0.00 ,,186.57,114.43,222.71,116.59,101.59,122.49,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.18,0.00 ,,186.57,114.47,221.73,116.67,101.59,122.49,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.25,0.00 ,,186.57,114.40,231.50,116.63,100.61,122.56,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.029,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.28,0.00 ,,196.34,114.40,221.73,116.63,100.61,122.56,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.18,0.00 ,,196.34,114.47,211.97,116.63,101.59,122.45,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.11,0.00 ,,186.57,114.40,202.20,116.63,101.59,122.42,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.11,0.00 ,,186.57,114.40,203.17,116.59,101.59,122.42,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.059,0.051,0.000,0.000,0.007, ,185.44,186.57,184.47,0.00,0.07,0.00 ,,186.57,114.47,211.97,116.63,101.59,122.49,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.059,0.059,0.007,0.000,0.000, ,185.44,186.57,184.47,0.00,0.07,0.00 ,,186.57,114.40,211.97,116.67,91.82,122.49,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.059,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.11,0.00 ,,186.57,114.40,211.97,116.63,91.82,122.42,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.04,0.00 ,,186.57,114.47,212.94,116.56,91.82,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.051,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.07,0.00 ,,186.57,114.47,212.94,116.59,91.82,122.49,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.044,0.044,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.04,0.00 ,,186.57,114.40,221.73,116.63,91.82,122.42,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.066,0.066,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.07,0.00 ,,186.57,114.43,231.50,116.63,91.82,122.49,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.07,0.00 ,,186.57,114.43,221.73,116.63,91.82,122.49,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.044,0.037,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,186.57,114.43,222.71,116.56,91.82,122.42,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.04,0.00 ,,187.55,114.32,212.94,116.52,91.82,122.38,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.044,0.037,0.051,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,186.57,114.36,212.94,116.59,91.82,122.45,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.04,0.00 ,,186.57,114.43,212.94,116.52,91.82,122.38,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.066,0.051,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.04,0.00 ,,186.57,114.36,231.50,116.52,91.82,122.49,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.07,0.00 ,,186.57,114.43,241.27,116.48,91.82,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.051,0.066,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.07,0.00 ,,186.57,114.40,251.04,116.52,91.82,122.34,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.044,0.037,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,187.55,114.32,251.04,116.45,101.59,122.34,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.073,0.073,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,176.80,114.36,241.27,116.48,101.59,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.044,0.044,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,176.80,114.36,231.50,116.48,101.59,122.38,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.081,0.066,0.051,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,176.80,114.43,231.50,116.48,101.59,122.38,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.29,212.94,116.48,101.59,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,187.55,114.29,212.94,116.48,101.59,122.38,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.04,0.00 ,,187.55,114.32,212.94,116.48,101.59,122.31,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.051,0.051,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.00,0.00 ,,197.31,114.32,222.71,116.45,91.82,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,196.34,114.36,222.71,116.45,91.82,122.34,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.044,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,197.31,114.32,231.50,116.48,101.59,122.45,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.051,0.051,0.059,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,197.31,114.29,231.50,116.45,101.59,122.31,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.037,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,197.31,114.21,260.81,116.37,101.59,122.34,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,197.31,114.29,290.11,116.41,101.59,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.044,0.044,0.044,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,197.31,114.29,318.44,116.37,101.59,122.38,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.059,0.051,0.000,0.007,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.32,328.21,116.34,101.59,122.31,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.066,0.073,0.000,0.000,0.000, ,185.44,186.41,184.47,0.00,0.00,0.00 ,,207.08,114.29,337.97,116.34,101.59,122.34,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.059,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,207.08,114.25,309.65,116.37,101.59,122.27,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.044,0.007,0.000,0.000, ,185.44,186.33,184.47,0.00,0.00,0.00 ,,207.08,114.25,290.11,116.37,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.044,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,206.11,114.36,280.34,116.34,101.59,122.31,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.051,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,207.08,114.25,271.55,116.30,101.59,122.27,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.066,0.066,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,207.08,114.32,280.34,116.34,101.59,122.31,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,207.08,114.21,299.88,116.34,101.59,122.20,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,207.08,114.29,337.97,116.37,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.066,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,207.08,114.25,357.51,116.34,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.051,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.25,368.25,116.30,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.25,368.25,116.30,101.59,122.27,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.051,0.007,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.29,387.79,116.23,110.38,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.29,397.56,116.23,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.066,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.25,378.02,116.23,101.59,122.31,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.066,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.25,338.95,116.23,101.59,122.27,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.29,299.88,116.30,101.59,122.27,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.29,281.32,116.30,101.59,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.066,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,290.11,116.30,110.38,122.23,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.051,0.044,0.037,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.32,338.95,116.30,110.38,122.27,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,177.78,114.21,358.49,116.23,110.38,122.27,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.081,0.066,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.29,358.49,116.23,110.38,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,177.78,114.25,329.18,116.19,110.38,122.16,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.066,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,177.78,114.29,319.41,116.19,101.59,122.23,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.059,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.18,358.49,116.23,110.38,122.23,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.29,368.25,116.26,110.38,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.059,0.000,0.007,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,358.49,116.15,110.38,122.16,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.051,0.044,0.000,0.000,0.000, ,185.44,186.49,184.47,0.00,0.00,0.00 ,,187.55,114.14,358.49,116.12,110.38,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.21,348.72,116.19,110.38,122.12,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.059,0.044,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,197.31,114.14,329.18,116.19,110.38,122.12,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.18,299.88,116.12,110.38,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.21,290.11,116.23,101.59,122.23,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.066,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.14,299.88,116.30,101.59,122.12,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.051,0.066,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.10,319.41,116.19,101.59,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.044,0.037,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.18,329.18,116.23,101.59,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.14,319.41,116.12,101.59,122.09,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.066,0.037,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,299.88,116.23,101.59,122.16,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.051,0.051,0.066,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.14,290.11,116.23,110.38,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.044,0.051,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.14,290.11,116.23,101.59,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.066,0.059,0.000,0.000,0.000, ,185.44,186.80,184.47,0.00,0.00,0.00 ,,187.55,114.18,290.11,116.19,101.59,122.23,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.066,0.066,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.18,290.11,116.26,110.38,122.09,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.066,0.066,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,281.32,116.15,110.38,122.09,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.059,0.066,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,252.01,116.26,101.59,122.09,1073.50,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.044,0.059,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.10,232.48,116.26,101.59,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.066,0.066,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.07,222.71,116.30,101.59,122.16,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.051,0.037,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.18,222.71,116.26,101.59,122.12,1073.50,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.044,0.007,0.000,0.007, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,177.78,114.18,212.94,116.26,110.38,122.20,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,177.78,114.07,212.94,116.19,101.59,122.09,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.059,0.044,0.000,0.007,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,177.78,114.10,232.48,116.26,101.59,122.12,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.059,0.044,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.25,271.55,116.30,110.38,122.12,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,177.78,114.18,299.88,116.23,101.59,122.12,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,177.78,114.10,309.65,116.19,110.38,122.01,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.007,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.14,309.65,116.19,110.38,122.23,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.10,290.11,116.23,120.15,122.09,1073.50,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.051,0.007,0.007,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.18,281.32,116.19,110.38,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.044,0.007,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.18,261.78,116.15,110.38,122.09,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.10,242.25,116.19,110.38,122.12,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.18,232.48,116.19,110.38,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.059,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.18,232.48,116.15,110.38,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.059,0.066,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.10,222.71,116.23,101.59,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.037,0.029,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.14,252.01,116.19,110.38,122.16,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.051,0.000,0.007,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.14,309.65,116.15,110.38,122.12,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.051,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.03,368.25,116.08,110.38,122.01,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.066,0.073,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.10,388.77,116.04,110.38,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.051,0.000,0.000,0.007, ,185.44,186.80,184.47,0.00,0.00,0.00 ,,187.55,114.14,388.77,115.93,110.38,122.09,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.10,369.23,116.01,110.38,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.044,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.14,349.69,116.04,110.38,122.09,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.044,0.051,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,197.31,114.10,309.65,116.08,110.38,122.09,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.073,0.051,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.03,291.09,116.04,101.59,121.98,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.051,0.051,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.07,271.55,116.08,101.59,122.01,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.081,0.073,0.059,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.03,261.78,116.04,101.59,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.051,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.07,242.25,116.08,91.82,122.01,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.081,0.073,0.059,0.000,0.000,0.000, ,185.44,186.80,184.47,0.00,0.00,0.00 ,,187.55,114.14,223.69,116.01,91.82,121.98,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.059,0.059,0.000,0.000,0.007, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.03,203.17,116.12,101.59,121.98,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.066,0.051,0.044,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.07,232.48,116.15,91.82,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.059,0.051,0.000,0.000,0.000, ,185.44,186.73,184.47,0.00,0.00,0.00 ,,187.55,114.03,271.55,116.08,91.82,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.059,0.007,0.000,0.000, ,185.44,186.80,184.47,0.00,0.00,0.00 ,,187.55,114.07,290.11,116.08,91.82,121.98,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.066,0.051,0.051,0.000,0.000,0.000, ,185.44,186.57,184.47,0.00,0.00,0.00 ,,187.55,114.03,291.09,116.04,91.82,122.05,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.051,0.059,0.044,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.03,281.32,115.97,92.80,121.94,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.059,0.044,0.037,0.000,0.000,0.007, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,113.99,281.32,116.08,91.82,122.05,1047.13,0.00,2483.03,0.00,4000.00,0.00,
0.059,0.044,0.051,0.007,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.03,281.32,116.08,101.59,121.90,1047.13,0.00,2570.94,0.00,4000.00,0.00,
0.073,0.059,0.073,0.000,0.000,0.000, ,185.44,186.65,184.47,0.00,0.00,0.00 ,,187.55,114.03,281.32,116.04,101.59,121.94,1047.13,0.00,2570.94,0.00,4000.00,0.00,
