Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.27,171.77,0.00,0.00 ,,35.16,104.21,37.12,110.29,44.93,115.24,62.52,114.14,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.49,171.77,0.00,0.00 ,,34.19,104.18,38.10,110.26,44.93,115.20,65.45,114.10,4000.00,0.00,4.88,28.72,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.06,172.20,0.00,0.00 ,,36.14,104.18,41.03,110.22,42.98,115.24,60.56,114.10,4000.00,0.00,0.00,28.75,
0.110,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.42,172.20,0.00,0.00 ,,36.14,104.14,37.12,110.26,44.93,115.16,56.65,114.10,4000.00,0.00,0.00,28.75,
0.132,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.78,172.20,0.00,0.00 ,,44.93,104.14,32.23,110.22,47.86,115.16,56.65,114.03,4000.00,0.00,0.00,28.64,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.78,172.63,0.00,0.00 ,,44.93,104.14,29.30,110.22,46.89,115.20,57.63,114.07,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,172.84,0.00,0.00 ,,42.00,104.14,33.21,110.26,46.89,115.20,62.52,114.07,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,173.05,0.00,0.00 ,,42.00,104.14,36.14,110.26,45.91,115.16,61.54,114.10,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.21,173.48,0.00,0.00 ,,41.03,104.10,34.19,110.22,46.89,115.20,60.56,114.07,4000.00,0.00,0.00,28.75,
0.125,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,174.54,0.00,0.00 ,,43.96,104.10,34.19,110.18,46.89,115.16,53.72,114.03,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,174.54,0.00,0.00 ,,41.03,104.10,37.12,110.15,45.91,115.13,51.77,113.99,4000.00,0.00,0.00,28.72,
0.125,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,172.57,174.54,0.00,0.00 ,,38.10,104.10,39.07,110.07,42.98,115.05,59.58,113.92,4000.00,0.00,0.00,28.68,
0.110,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.15,174.54,0.00,0.00 ,,35.16,104.03,40.05,110.00,42.98,115.09,65.45,113.85,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,173.21,174.54,0.00,0.00 ,,34.19,104.03,37.12,110.04,42.00,115.02,70.33,113.92,4000.00,0.00,4.88,28.75,
0.132,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.00,174.54,0.00,0.00 ,,35.16,103.99,40.05,110.00,41.03,115.02,72.28,113.88,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.64,173.48,0.00,0.00 ,,34.19,104.07,39.07,109.96,42.98,114.95,65.45,113.96,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.42,173.05,0.00,0.00 ,,35.16,103.99,37.12,109.93,44.93,114.91,61.54,113.85,4000.00,0.00,4.88,28.79,
0.154,0.022,0.000,0.029,0.000,0.000, ,0.00,0.00,174.06,172.41,0.00,0.00 ,,34.19,103.99,34.19,109.93,42.98,114.91,65.45,113.81,4000.00,0.00,0.00,28.68,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,174.91,172.20,0.00,0.00 ,,35.16,103.96,36.14,109.93,41.03,114.84,63.49,113.77,4000.00,0.00,0.00,28.64,
0.125,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,174.70,171.99,0.00,0.00 ,,31.26,103.92,37.12,109.89,41.03,114.87,53.72,113.74,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,175.76,172.63,0.00,0.00 ,,37.12,103.96,36.14,109.85,40.05,114.80,56.65,113.77,4000.00,0.00,0.00,28.68,
0.110,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,175.76,171.99,0.00,0.00 ,,39.07,103.96,34.19,109.93,42.98,114.87,55.68,113.74,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,175.13,172.41,0.00,0.00 ,,39.07,103.99,33.21,109.89,44.93,114.80,51.77,113.74,4000.00,0.00,0.00,28.75,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,175.13,172.63,0.00,0.00 ,,35.16,103.96,39.07,109.85,41.03,114.87,53.72,113.74,4000.00,0.00,0.00,28.75,
0.125,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,175.13,172.20,0.00,0.00 ,,26.37,103.92,42.98,109.89,36.14,114.87,55.68,113.70,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,175.13,172.20,0.00,0.00 ,,28.33,103.88,41.03,109.82,37.12,114.76,57.63,113.59,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,175.34,172.20,0.00,0.00 ,,29.30,103.92,37.12,109.78,37.12,114.76,51.77,113.63,4000.00,0.00,0.00,28.75,
0.125,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,174.91,171.99,0.00,0.00 ,,31.26,103.92,37.12,109.85,37.12,114.76,48.84,113.59,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,175.76,171.99,0.00,0.00 ,,28.33,103.88,39.07,109.85,38.10,114.80,59.58,113.59,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,175.13,171.99,0.00,0.00 ,,29.30,103.96,40.05,109.93,39.07,114.91,68.38,113.77,4000.00,0.00,4.88,28.72,
0.103,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,174.49,171.99,0.00,0.00 ,,32.23,103.99,37.12,110.00,41.03,114.95,74.24,113.92,4000.00,0.00,4.88,28.72,
0.125,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,174.06,171.56,0.00,0.00 ,,36.14,104.03,32.23,110.07,45.91,115.02,68.38,113.96,4000.00,0.00,4.88,28.72,
0.132,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,173.85,171.56,0.00,0.00 ,,38.10,103.99,28.33,110.04,48.84,115.02,61.54,113.99,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,174.06,170.92,0.00,0.00 ,,39.07,103.99,26.37,110.04,48.84,114.91,57.63,114.07,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,173.42,170.50,0.00,0.00 ,,39.07,104.03,28.33,110.07,48.84,114.98,57.63,114.07,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,174.06,169.86,0.00,0.00 ,,42.00,104.03,25.40,110.11,51.77,114.98,59.58,114.03,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,174.27,169.65,0.00,0.00 ,,41.03,104.03,26.37,110.11,54.70,114.95,53.72,114.03,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,173.85,169.43,0.00,0.00 ,,41.03,104.07,29.30,110.11,53.72,115.02,59.58,113.96,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,173.64,169.86,0.00,0.00 ,,41.03,104.07,30.28,110.11,55.68,114.98,70.33,113.92,4000.00,0.00,0.00,28.75,
0.125,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,173.42,169.86,0.00,0.00 ,,37.12,103.99,34.19,110.04,53.72,114.95,77.17,113.92,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,173.64,169.65,0.00,0.00 ,,34.19,103.99,37.12,110.04,50.79,114.91,84.98,113.88,4000.00,0.00,0.00,28.72,
0.095,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.78,169.43,0.00,0.00 ,,31.26,103.99,42.98,110.00,45.91,114.91,84.00,113.96,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,173.42,169.43,0.00,0.00 ,,26.37,104.03,46.89,110.04,42.98,114.98,84.00,113.99,4000.00,0.00,0.00,28.75,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,173.64,169.65,0.00,0.00 ,,29.30,103.99,43.96,110.04,45.91,114.95,78.14,113.99,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.42,169.65,0.00,0.00 ,,31.26,104.03,40.05,110.04,48.84,114.95,78.14,113.99,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.21,169.65,0.00,0.00 ,,32.23,103.99,40.05,110.04,49.82,114.95,76.19,113.96,4000.00,0.00,0.00,28.75,
0.110,0.000,0.000,0.029,0.007,0.000, ,0.00,0.00,173.21,170.07,0.00,0.00 ,,35.16,103.99,39.07,110.00,49.82,114.91,73.26,113.92,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,174.27,169.86,0.00,0.00 ,,35.16,103.96,34.19,110.04,52.75,114.87,77.17,113.88,4000.00,0.00,0.00,28.64,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,174.06,170.07,0.00,0.00 ,,38.10,103.96,30.28,110.00,52.75,114.87,76.19,113.88,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.64,170.07,0.00,0.00 ,,42.00,103.96,26.37,110.04,55.68,114.95,72.28,113.88,4000.00,0.00,0.00,28.72,
0.095,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,173.85,170.28,0.00,0.00 ,,44.93,103.99,24.42,110.04,58.61,114.87,70.33,113.96,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,173.42,169.86,0.00,0.00 ,,46.89,103.96,24.42,110.04,58.61,114.91,74.24,113.99,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,173.00,169.86,0.00,0.00 ,,47.86,103.96,22.47,110.00,57.63,114.87,72.28,113.96,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,173.00,168.79,0.00,0.00 ,,42.00,103.92,25.40,110.00,55.68,114.87,74.24,113.99,4000.00,0.00,0.00,28.75,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,172.78,169.22,0.00,0.00 ,,42.00,103.92,28.33,110.04,50.79,114.87,73.26,113.99,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.78,169.01,0.00,0.00 ,,37.12,103.88,34.19,110.00,44.93,114.87,77.17,113.99,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.57,169.01,0.00,0.00 ,,34.19,103.96,37.12,110.00,42.00,114.87,81.07,114.03,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.36,168.79,0.00,0.00 ,,35.16,103.88,37.12,110.00,42.98,114.84,73.26,114.03,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,172.36,169.43,0.00,0.00 ,,37.12,103.92,40.05,110.04,41.03,114.87,70.33,113.96,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,169.43,0.00,0.00 ,,31.26,103.92,46.89,109.96,40.05,114.80,72.28,113.88,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,168.79,0.00,0.00 ,,29.30,103.92,43.96,109.93,39.07,114.87,77.17,113.88,4000.00,0.00,4.88,28.72,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.72,167.73,0.00,0.00 ,,34.19,103.92,37.12,110.00,41.03,114.76,69.35,113.85,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.93,167.94,0.00,0.00 ,,39.07,103.88,33.21,109.93,42.00,114.80,63.49,113.81,4000.00,0.00,0.00,28.72,
0.103,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,172.36,167.73,0.00,0.00 ,,41.03,103.92,28.33,109.93,45.91,114.84,64.47,113.88,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.36,167.94,0.00,0.00 ,,42.00,103.92,26.37,109.93,46.89,114.84,63.49,113.85,4000.00,0.00,0.00,28.72,
0.095,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.57,167.52,0.00,0.00 ,,44.93,103.92,25.40,109.93,50.79,114.80,60.56,113.85,4000.00,0.00,0.00,28.79,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.00,167.94,0.00,0.00 ,,50.79,103.92,21.49,109.96,56.65,114.76,56.65,113.85,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.78,167.94,0.00,0.00 ,,54.70,103.88,17.58,109.96,58.61,114.80,56.65,113.85,4000.00,0.00,0.00,28.75,
0.110,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,167.94,0.00,0.00 ,,53.72,103.88,17.58,109.93,59.58,114.76,59.58,113.81,4000.00,0.00,4.88,28.72,
0.117,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,173.42,167.73,0.00,0.00 ,,50.79,103.88,22.47,109.89,58.61,114.73,60.56,113.77,4000.00,0.00,0.00,28.72,
0.088,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,173.85,168.37,0.00,0.00 ,,47.86,103.88,24.42,109.89,58.61,114.73,61.54,113.81,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.06,168.79,0.00,0.00 ,,42.00,103.92,30.28,109.96,54.70,114.76,60.56,113.85,4000.00,0.00,0.00,28.79,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.06,169.43,0.00,0.00 ,,37.12,103.88,39.07,109.93,46.89,114.76,74.24,113.81,4000.00,0.00,0.00,28.79,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.70,169.01,0.00,0.00 ,,32.23,103.88,40.05,109.93,45.91,114.76,84.98,113.77,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,174.49,169.43,0.00,0.00 ,,31.26,103.85,41.03,109.89,42.00,114.73,88.89,113.77,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,174.06,169.22,0.00,0.00 ,,26.37,103.81,42.98,109.85,40.05,114.73,87.91,113.77,4000.00,0.00,0.00,28.72,
0.117,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,174.49,168.79,0.00,0.00 ,,25.40,103.85,43.96,109.85,36.14,114.73,89.87,113.81,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.64,168.16,0.00,0.00 ,,25.40,103.81,41.03,109.85,36.14,114.65,91.82,113.85,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.49,167.52,0.00,0.00 ,,26.37,103.81,40.05,109.85,38.10,114.65,87.91,113.85,4000.00,0.00,0.00,28.75,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.27,167.30,0.00,0.00 ,,32.23,103.85,33.21,109.89,42.98,114.73,78.14,113.88,4000.00,0.00,0.00,28.79,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.64,167.52,0.00,0.00 ,,37.12,103.85,28.33,109.89,45.91,114.73,70.33,113.96,4000.00,0.00,4.88,28.75,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.64,167.09,0.00,0.00 ,,37.12,103.85,28.33,109.85,46.89,114.73,68.38,113.88,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,167.30,0.00,0.00 ,,35.16,103.81,28.33,109.89,49.82,114.65,61.54,113.85,4000.00,0.00,0.00,28.75,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,166.45,0.00,0.00 ,,39.07,103.81,24.42,109.85,52.75,114.62,56.65,113.81,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.72,166.45,0.00,0.00 ,,42.00,103.81,18.56,109.85,53.72,114.62,56.65,113.85,4000.00,0.00,0.00,28.72,
0.110,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.29,166.88,0.00,0.00 ,,43.96,103.81,17.58,109.82,54.70,114.65,60.56,113.88,4000.00,0.00,0.00,28.79,
0.081,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.72,166.67,0.00,0.00 ,,42.00,103.81,18.56,109.89,50.79,114.62,63.49,113.85,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.93,167.09,0.00,0.00 ,,38.10,103.81,25.40,109.89,49.82,114.65,64.47,113.85,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,167.52,0.00,0.00 ,,32.23,103.81,30.28,109.89,42.00,114.62,69.35,113.85,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.36,167.52,0.00,0.00 ,,32.23,103.81,30.28,109.85,42.98,114.62,74.24,113.85,4000.00,0.00,0.00,28.75,
0.117,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.36,167.52,0.00,0.00 ,,32.23,103.81,32.23,109.82,41.03,114.62,80.10,113.81,4000.00,0.00,0.00,28.75,
0.103,0.007,0.000,0.000,0.000,0.000, ,0.00,0.00,173.00,167.73,0.00,0.00 ,,28.33,103.77,33.21,109.82,38.10,114.54,78.14,113.85,4000.00,0.00,0.00,28.75,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,167.73,0.00,0.00 ,,26.37,103.81,33.21,109.82,37.12,114.58,81.07,113.88,4000.00,0.00,0.00,28.75,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.42,167.73,0.00,0.00 ,,28.33,103.81,32.23,109.82,38.10,114.65,77.17,113.92,4000.00,0.00,0.00,28.79,
0.081,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.42,168.58,0.00,0.00 ,,28.33,103.77,32.23,109.82,38.10,114.65,74.24,113.92,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.64,168.16,0.00,0.00 ,,29.30,103.77,30.28,109.82,42.00,114.62,70.33,113.92,4000.00,0.00,4.88,28.83,
0.095,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,174.27,167.52,0.00,0.00 ,,34.19,103.77,26.37,109.82,42.00,114.58,68.38,113.92,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.64,167.94,0.00,0.00 ,,38.10,103.74,25.40,109.82,44.93,114.58,56.65,113.88,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.27,168.16,0.00,0.00 ,,37.12,103.77,24.42,109.74,44.93,114.58,52.75,113.88,4000.00,0.00,0.00,28.79,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.49,167.94,0.00,0.00 ,,35.16,103.81,24.42,109.78,44.93,114.62,56.65,113.85,4000.00,0.00,0.00,28.79,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.91,168.16,0.00,0.00 ,,35.16,103.81,24.42,109.78,43.96,114.58,56.65,113.88,4000.00,0.00,0.00,28.79,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,174.91,168.58,0.00,0.00 ,,38.10,103.77,24.42,109.82,45.91,114.54,59.58,113.92,4000.00,0.00,0.00,28.86,
0.081,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.91,168.58,0.00,0.00 ,,37.12,103.77,26.37,109.78,46.89,114.58,57.63,113.88,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.91,168.37,0.00,0.00 ,,37.12,103.81,26.37,109.78,45.91,114.58,63.49,113.88,4000.00,0.00,0.00,28.83,
0.103,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,174.49,168.58,0.00,0.00 ,,32.23,103.77,32.23,109.74,41.03,114.54,66.42,113.88,4000.00,0.00,0.00,28.79,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,174.06,168.37,0.00,0.00 ,,28.33,103.74,33.21,109.78,38.10,114.54,69.35,113.88,4000.00,0.00,0.00,28.79,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,173.64,167.52,0.00,0.00 ,,28.33,103.74,30.28,109.78,38.10,114.58,68.38,113.88,4000.00,0.00,0.00,28.79,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.21,167.52,0.00,0.00 ,,28.33,103.77,30.28,109.74,41.03,114.62,72.28,113.92,4000.00,0.00,0.00,28.86,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,167.94,0.00,0.00 ,,28.33,103.81,33.21,109.74,41.03,114.54,70.33,113.92,4000.00,0.00,0.00,28.86,
0.088,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.15,167.94,0.00,0.00 ,,31.26,103.81,33.21,109.74,40.05,114.58,66.42,113.96,4000.00,0.00,0.00,28.86,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.15,168.16,0.00,0.00 ,,31.26,103.81,33.21,109.78,41.03,114.58,64.47,113.88,4000.00,0.00,0.00,28.86,
0.103,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,171.29,168.37,0.00,0.00 ,,31.26,103.74,30.28,109.71,43.96,114.51,61.54,113.85,4000.00,0.00,0.00,28.86,
0.103,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.08,167.94,0.00,0.00 ,,35.16,103.70,26.37,109.67,42.00,114.47,53.72,113.70,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,170.87,168.37,0.00,0.00 ,,35.16,103.63,24.42,109.60,42.00,114.40,52.75,113.66,4000.00,0.00,0.00,28.83,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.72,168.16,0.00,0.00 ,,34.19,103.63,25.40,109.60,41.03,114.40,51.77,113.63,4000.00,0.00,0.00,28.86,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.72,168.16,0.00,0.00 ,,31.26,103.66,29.30,109.52,38.10,114.43,61.54,113.63,4000.00,0.00,0.00,28.86,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.15,168.37,0.00,0.00 ,,29.30,103.63,33.21,109.52,38.10,114.36,61.54,113.66,4000.00,0.00,0.00,28.86,
0.088,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,171.93,168.58,0.00,0.00 ,,31.26,103.59,33.21,109.52,37.12,114.32,67.40,113.55,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,172.36,168.37,0.00,0.00 ,,32.23,103.59,31.26,109.49,38.10,114.25,63.49,113.52,4000.00,0.00,0.00,28.83,
0.110,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.57,168.58,0.00,0.00 ,,35.16,103.55,31.26,109.41,38.10,114.21,47.86,113.48,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,171.72,168.16,0.00,0.00 ,,34.19,103.55,32.23,109.41,37.12,114.18,55.68,113.52,4000.00,0.00,0.00,28.83,
0.095,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,171.29,168.58,0.00,0.00 ,,34.19,103.55,32.23,109.45,37.12,114.18,44.93,113.48,4000.00,0.00,0.00,28.86,
0.081,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,167.73,0.00,0.00 ,,32.23,103.55,32.23,109.45,37.12,114.18,44.93,113.48,4000.00,0.00,0.00,28.86,
0.088,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.15,167.94,0.00,0.00 ,,35.16,103.55,29.30,109.45,38.10,114.18,39.07,113.48,4000.00,0.00,0.00,28.90,
0.081,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.57,167.73,0.00,0.00 ,,40.05,103.59,24.42,109.49,42.00,114.21,41.03,113.44,4000.00,0.00,0.00,28.90,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.36,168.37,0.00,0.00 ,,42.00,103.59,21.49,109.49,43.96,114.18,44.93,113.41,4000.00,0.00,0.00,28.90,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.78,168.37,0.00,0.00 ,,40.05,103.55,22.47,109.41,42.00,114.14,44.93,113.44,4000.00,0.00,0.00,28.86,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,172.36,167.94,0.00,0.00 ,,37.12,103.55,26.37,109.38,40.05,114.10,39.07,113.41,4000.00,0.00,0.00,28.86,
0.110,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,172.57,167.73,0.00,0.00 ,,37.12,103.55,25.40,109.41,38.10,114.18,36.14,113.44,4000.00,0.00,0.00,28.83,
0.088,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,172.78,167.94,0.00,0.00 ,,40.05,103.63,26.37,109.49,41.03,114.25,41.03,113.52,4000.00,0.00,0.00,28.90,
0.095,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,173.00,167.30,0.00,0.00 ,,40.05,103.63,28.33,109.63,41.03,114.40,40.05,113.66,4000.00,0.00,0.00,28.86,
0.088,0.000,0.000,0.007,0.000,0.000, ,0.00,0.00,172.78,168.16,0.00,0.00 ,,35.16,103.63,33.21,109.63,38.10,114.43,45.91,113.70,4000.00,0.00,0.00,28.86,
