Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.10,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.53,98.66,103.00,126.01,107.07,106.47,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.53,98.66,102.93,126.01,107.07,106.47,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,158.77,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.45,98.66,102.97,115.26,107.07,106.47,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,158.93,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.53,98.66,102.93,104.52,107.07,106.47,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.009,0.006,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.53,98.66,102.97,104.52,107.07,106.47,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.10,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.49,87.91,102.97,104.52,107.11,119.17,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.49,98.66,102.97,104.52,107.11,119.17,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.49,98.66,102.97,115.26,107.07,119.17,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.53,98.66,102.93,115.26,107.11,119.17,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,150.43,112.49,98.66,102.93,115.26,107.11,119.17,94.76,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.49,98.66,102.93,104.52,107.11,119.17,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.49,98.66,102.93,104.52,107.11,119.17,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.49,98.66,102.89,104.52,107.07,119.17,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.53,98.66,102.89,104.52,107.11,130.89,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,139.68,112.45,98.66,102.89,104.52,107.07,130.89,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.003, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.93,94.75,107.11,130.89,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.49,98.66,102.86,94.75,107.07,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.89,104.52,107.07,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.89,104.52,107.07,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.82,104.52,107.07,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.89,104.52,107.11,130.89,94.73,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.93,104.52,107.11,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.82,115.26,107.07,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.82,115.26,107.11,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.82,116.24,107.03,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.78,116.24,107.00,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.82,116.24,107.03,142.61,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.78,116.24,107.00,142.61,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.003, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.82,115.26,107.07,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.82,116.24,107.03,142.61,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.45,98.66,102.78,116.24,107.00,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,129.91,112.42,98.66,102.82,116.24,107.00,130.89,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.006,0.015, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,98.66,102.78,116.24,107.03,130.89,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,98.66,102.78,116.24,107.00,130.89,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,98.66,102.78,105.49,107.00,130.89,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,98.66,102.82,105.49,107.00,130.89,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,98.66,102.78,94.75,107.00,130.89,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,98.66,102.78,94.75,107.03,130.89,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,98.66,102.78,94.75,107.00,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,98.66,102.75,84.00,107.00,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,98.66,102.71,84.00,107.03,119.17,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,109.40,102.78,84.00,107.03,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,109.40,102.71,84.00,107.00,119.17,94.69,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,109.40,102.75,84.00,107.00,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,109.40,102.75,73.26,107.03,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.42,109.40,102.71,73.26,107.00,119.17,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.006,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,109.40,102.75,73.26,107.03,119.17,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,109.40,102.67,73.26,107.03,119.17,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,109.40,102.67,73.26,106.96,107.45,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.012,0.009,0.006, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,109.40,102.71,84.00,107.00,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,98.66,102.71,84.00,107.03,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,98.66,102.67,84.00,107.00,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.38,98.66,102.67,84.00,107.00,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.003,0.000, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.34,98.66,102.71,84.00,106.96,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.31,87.91,102.67,94.75,107.00,107.45,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.31,87.91,102.67,94.75,107.00,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.31,87.91,102.67,94.75,106.96,107.45,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.27,87.91,102.64,94.75,107.00,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.27,87.91,102.60,94.75,106.92,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.31,87.91,102.64,94.75,106.96,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.31,98.66,102.67,94.75,106.96,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.31,98.66,102.64,94.75,106.96,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.27,98.66,102.64,94.75,106.92,95.73,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.31,98.66,102.60,94.75,107.00,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.34,98.66,102.60,94.75,106.96,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.31,98.66,102.64,94.75,106.92,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.67,94.75,107.00,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.56,94.75,106.92,95.73,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.56,94.75,106.92,95.73,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.60,94.75,106.92,95.73,94.65,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.60,94.75,106.92,95.73,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.006,0.000,0.000,0.003, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.27,98.66,102.60,94.75,106.89,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.009,0.009, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.56,94.75,106.92,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.31,98.66,102.60,94.75,106.92,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.34,98.66,102.60,94.75,106.92,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.31,109.40,102.56,94.75,106.96,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.27,109.40,102.56,105.49,106.96,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.10,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.31,109.40,102.56,105.49,106.92,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.26,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.23,109.40,102.56,105.49,106.96,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.27,109.40,102.60,105.49,106.92,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.006, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.27,109.40,102.56,116.24,106.96,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.34,98.66,102.56,116.24,106.89,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.10,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.31,98.66,102.56,116.24,106.89,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.27,98.66,102.53,116.24,106.92,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.27,98.66,102.45,116.24,106.85,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.27,87.91,102.53,126.01,106.89,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,87.91,102.49,126.01,106.89,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.27,87.91,102.49,116.24,106.89,83.03,94.62,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,87.91,102.45,116.24,106.89,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.018, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.23,87.91,102.49,116.24,106.85,83.03,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,77.17,102.49,105.49,106.89,83.03,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.23,77.17,102.45,105.49,106.89,83.03,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.23,87.91,102.42,105.49,106.89,95.73,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,87.91,102.45,94.75,106.85,95.73,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,87.91,102.45,94.75,106.92,95.73,94.58,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.20,87.91,102.45,94.75,106.92,95.73,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.003,0.003,0.000,0.000, ,159.42,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,87.91,102.45,84.00,106.85,107.45,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,87.91,102.45,84.00,106.92,107.45,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,98.66,102.45,84.00,106.89,119.17,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,98.66,102.42,84.00,106.89,119.17,94.54,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.003,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,98.66,102.42,84.00,106.85,119.17,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.16,98.66,102.42,84.00,106.85,130.89,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.16,87.91,102.42,84.00,106.89,142.61,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.003,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,87.91,102.45,84.00,106.85,142.61,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,87.91,102.45,84.00,106.89,154.33,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,80.10,112.20,87.91,102.45,84.00,106.92,154.33,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.006,0.009,0.006, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,87.91,102.38,84.00,106.85,154.33,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,87.91,102.38,84.00,106.89,154.33,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,87.91,102.38,84.00,106.89,154.33,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,87.91,102.42,84.00,106.85,154.33,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.006,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,87.91,102.42,84.00,106.85,154.33,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,98.66,102.42,84.00,106.85,142.61,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,98.66,102.38,84.00,106.81,142.61,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,98.66,102.38,84.00,106.81,142.61,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,109.40,102.31,84.00,106.81,142.61,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,159.91,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,109.40,102.38,84.00,106.81,142.61,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.003,0.000,0.000,0.000, ,159.59,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,121.12,102.34,84.00,106.81,130.89,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,159.75,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.12,131.87,102.31,84.00,106.81,130.89,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.24,0.00,0.00,0.00,0.00,0.00 ,,89.87,112.16,131.87,102.31,84.00,106.81,130.89,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.003, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.16,142.61,102.31,84.00,106.81,130.89,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.08,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.09,142.61,102.31,84.00,106.78,142.61,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.09,142.61,102.31,84.00,106.85,142.61,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,100.61,112.12,154.33,102.31,84.00,106.81,142.61,94.51,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.003,0.003,0.000, ,160.40,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.09,154.33,102.27,84.00,106.81,154.33,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.09,154.33,102.23,84.00,106.81,167.03,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,161.05,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.09,154.33,102.23,84.00,106.81,167.03,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.09,142.61,102.27,84.00,106.78,167.03,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.57,0.00,0.00,0.00,0.00,0.00 ,,110.38,112.09,142.61,102.27,94.75,106.78,178.75,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.05,142.61,102.27,84.00,106.74,178.75,94.43,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.09,142.61,102.27,84.00,106.78,167.03,94.40,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.09,131.87,102.23,84.00,106.81,167.03,94.47,4000.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,160.73,0.00,0.00,0.00,0.00,0.00 ,,120.15,112.09,131.87,102.27,84.00,106.78,167.03,94.43,4000.00,0.00,0.00,0.00,
