Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,110.38,101.72,62.52,107.29,83.03,108.72,91.82,98.50,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,110.38,101.65,62.52,107.33,92.80,108.68,91.82,98.53,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,110.38,101.72,62.52,107.29,92.80,108.68,91.82,98.53,4000.00,17.91,4000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,110.38,101.72,73.26,107.36,92.80,108.68,80.10,98.46,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,110.38,101.72,62.52,107.36,103.54,108.64,80.10,98.50,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,110.38,101.68,62.52,107.36,114.29,108.64,80.10,98.50,4000.00,17.80,4000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,110.38,101.65,62.52,107.36,114.29,108.57,80.10,98.50,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,110.38,101.65,62.52,107.29,114.29,108.68,80.10,98.50,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,110.38,101.65,62.52,107.29,114.29,108.61,80.10,98.50,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,157.62,0.00,0.00,0.00,0.00 ,,110.38,101.61,62.52,107.29,114.29,108.57,80.10,98.50,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.81,0.00,0.00,0.00,0.00 ,,110.38,101.61,62.52,107.33,114.29,108.61,80.10,98.50,4000.00,17.91,4000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,110.38,101.65,62.52,107.29,114.29,108.64,80.10,98.46,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,110.38,101.54,62.52,107.25,114.29,108.61,80.10,98.46,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,110.38,101.58,73.26,107.29,114.29,108.61,80.10,98.46,4000.00,17.95,4000.00,0.00,
0.006,0.000,0.003,0.000,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,122.10,101.54,73.26,107.22,114.29,108.61,80.10,98.46,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.009,0.012,0.015, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,122.10,101.54,73.26,107.22,103.54,108.57,80.10,98.46,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,122.10,101.58,84.00,107.33,103.54,108.61,80.10,98.46,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.009,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,122.10,101.50,84.00,107.25,92.80,108.61,91.82,98.46,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.009,0.000,0.000, ,0.00,158.24,0.00,0.00,0.00,0.00 ,,122.10,101.50,84.00,107.25,92.80,108.57,91.82,98.46,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,122.10,101.50,94.75,107.29,92.80,108.61,91.82,98.46,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,122.10,101.50,94.75,107.25,92.80,108.57,91.82,98.39,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.006,0.012,0.018, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,122.10,101.50,94.75,107.25,92.80,108.61,91.82,98.46,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,122.10,101.47,104.52,107.22,83.03,108.53,91.82,98.39,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,122.10,101.50,115.26,107.22,92.80,108.57,91.82,98.39,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,122.10,101.47,126.01,107.33,92.80,108.53,80.10,98.35,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.003,0.006,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,122.10,101.47,135.78,107.40,92.80,108.57,80.10,98.39,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.36,0.00,0.00,0.00,0.00 ,,122.10,101.47,157.26,107.55,92.80,108.57,80.10,98.35,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,122.10,101.39,157.26,107.58,83.03,108.57,80.10,98.39,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,122.10,101.47,156.29,107.73,92.80,108.61,80.10,98.39,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,122.10,101.39,146.52,107.69,92.80,108.57,80.10,98.35,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.36,0.00,0.00,0.00,0.00 ,,122.10,101.39,146.52,107.77,92.80,108.57,80.10,98.39,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,122.10,101.43,146.52,107.84,92.80,108.57,80.10,98.35,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,132.84,101.39,115.26,107.73,92.80,108.53,80.10,98.35,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,132.84,101.39,104.52,107.62,92.80,108.53,80.10,98.32,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.012,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,132.84,101.39,115.26,107.62,92.80,108.53,80.10,98.32,4000.00,17.84,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,132.84,101.39,126.01,107.51,92.80,108.53,80.10,98.32,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,132.84,101.32,146.52,107.51,92.80,108.50,80.10,98.32,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,132.84,101.32,168.01,107.58,92.80,108.50,80.10,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,122.10,101.32,167.03,107.62,92.80,108.50,80.10,98.28,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.012,0.000,0.000, ,0.00,158.24,0.00,0.00,0.00,0.00 ,,122.10,101.32,167.03,107.66,92.80,108.50,80.10,98.28,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.36,0.00,0.00,0.00,0.00 ,,122.10,101.25,177.78,107.66,92.80,108.50,80.10,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.009,0.000,0.000, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,122.10,101.28,187.55,107.66,92.80,108.50,68.38,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,111.36,101.25,177.78,107.69,103.54,108.50,68.38,98.28,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.67,0.00,0.00,0.00,0.00 ,,111.36,101.28,177.78,107.73,103.54,108.46,68.38,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.006,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,111.36,101.28,177.78,107.66,103.54,108.46,68.38,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,111.36,101.28,157.26,107.58,103.54,108.46,68.38,98.32,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,111.36,101.25,157.26,107.55,103.54,108.42,68.38,98.28,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.73,0.00,0.00,0.00,0.00 ,,111.36,101.25,188.52,107.47,103.54,108.42,68.38,98.24,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,111.36,101.21,230.53,107.55,103.54,108.46,68.38,98.24,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,111.36,101.21,251.04,107.58,103.54,108.42,68.38,98.24,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.015, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,111.36,101.25,260.81,107.66,93.77,108.42,68.38,98.24,4000.00,17.91,4000.00,0.00,
0.012,0.000,0.000,0.000,0.000,0.000, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,111.36,101.21,271.55,107.77,93.77,108.42,68.38,98.24,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,111.36,101.17,271.55,107.77,93.77,108.42,57.63,98.24,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,111.36,101.21,271.55,107.88,93.77,108.39,57.63,98.24,4000.00,17.88,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,111.36,101.21,251.04,107.88,93.77,108.42,57.63,98.24,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,111.36,101.21,240.29,107.77,93.77,108.42,57.63,98.28,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,111.36,101.14,229.55,107.80,92.80,108.46,68.38,98.21,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.81,0.00,0.00,0.00,0.00 ,,111.36,101.17,229.55,107.80,93.77,108.39,68.38,98.21,4000.00,17.91,4000.00,0.00,
0.003,0.000,0.000,0.003,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,111.36,101.17,229.55,107.80,93.77,108.39,68.38,98.21,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,100.61,101.10,229.55,107.80,103.54,108.42,68.38,98.17,4000.00,17.91,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,99.63,101.14,218.80,107.91,103.54,108.39,68.38,98.21,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,99.63,101.14,229.55,107.88,103.54,108.35,68.38,98.21,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,100.61,101.10,229.55,107.91,103.54,108.35,68.38,98.17,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.05,0.00,0.00,0.00,0.00 ,,100.61,101.06,218.80,107.95,103.54,108.35,68.38,98.17,4000.00,17.95,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,100.61,101.06,198.29,107.88,103.54,108.32,68.38,98.17,4000.00,18.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,100.61,101.10,167.03,107.77,114.29,108.32,68.38,98.13,4000.00,17.99,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,100.61,101.06,126.01,107.58,114.29,108.35,68.38,98.13,4000.00,18.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,157.81,0.00,0.00,0.00,0.00 ,,100.61,101.06,115.26,107.40,114.29,108.35,68.38,98.21,4000.00,18.06,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,88.89,101.06,115.26,107.29,114.29,108.32,68.38,98.13,4000.00,18.10,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.81,0.00,0.00,0.00,0.00 ,,88.89,101.03,126.01,107.11,125.03,108.32,68.38,98.13,4000.00,18.06,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.62,0.00,0.00,0.00,0.00 ,,88.89,101.03,157.26,107.14,114.29,108.32,68.38,98.13,4000.00,18.06,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,88.89,100.99,188.52,107.22,114.29,108.28,68.38,98.13,4000.00,18.06,4000.00,0.00,
0.003,0.000,0.006,0.003,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,88.89,100.99,199.27,107.33,103.54,108.28,68.38,98.10,4000.00,18.10,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.006, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,88.89,101.03,177.78,107.33,103.54,108.28,68.38,98.13,4000.00,18.13,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.68,0.00,0.00,0.00,0.00 ,,88.89,101.03,146.52,107.25,103.54,108.28,68.38,98.10,4000.00,18.13,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,88.89,100.99,126.01,107.11,93.77,108.28,68.38,98.13,4000.00,18.13,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.81,0.00,0.00,0.00,0.00 ,,88.89,101.03,136.75,107.07,93.77,108.32,68.38,98.13,4000.00,18.17,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,88.89,100.99,158.24,106.92,93.77,108.24,68.38,98.13,4000.00,18.13,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,78.14,100.99,168.01,106.85,93.77,108.28,68.38,98.10,4000.00,18.13,4000.00,0.00,
0.000,0.000,0.000,0.009,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,78.14,100.99,189.50,106.81,93.77,108.24,68.38,98.10,4000.00,18.17,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,78.14,100.95,200.24,106.81,93.77,108.28,68.38,98.10,4000.00,18.17,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,78.14,100.99,210.99,106.78,93.77,108.28,68.38,98.10,4000.00,18.21,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.24,0.00,0.00,0.00,0.00 ,,88.89,100.95,200.24,106.74,103.54,108.24,68.38,98.06,4000.00,18.21,4000.00,0.00,
0.000,0.000,0.006,0.000,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,88.89,100.95,200.24,106.74,103.54,108.24,68.38,98.13,4000.00,18.21,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.80,0.00,0.00,0.00,0.00 ,,88.89,100.92,189.50,106.74,114.29,108.17,68.38,98.06,4000.00,18.24,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.29,0.00,0.00,0.00,0.00 ,,88.89,100.95,189.50,106.74,114.29,108.21,80.10,98.06,4000.00,18.24,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.73,0.00,0.00,0.00,0.00 ,,88.89,100.88,179.73,106.70,125.03,108.21,80.10,98.06,4000.00,18.21,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.48,0.00,0.00,0.00,0.00 ,,88.89,100.88,168.99,106.74,125.03,108.13,80.10,98.06,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.66,0.00,0.00,0.00,0.00 ,,88.89,100.92,158.24,106.74,135.78,108.13,80.10,98.06,4000.00,18.24,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.35,0.00,0.00,0.00,0.00 ,,78.14,100.88,158.24,106.74,135.78,108.13,91.82,98.06,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.98,0.00,0.00,0.00,0.00 ,,78.14,100.84,147.50,106.74,134.80,108.17,91.82,98.06,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,78.14,100.84,136.75,106.70,134.80,108.17,91.82,98.06,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.99,0.00,0.00,0.00,0.00 ,,78.14,100.88,126.98,106.74,135.78,108.13,91.82,98.02,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,78.14,100.88,116.24,106.70,125.03,108.13,91.82,98.06,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,157.68,0.00,0.00,0.00,0.00 ,,78.14,100.84,116.24,106.70,114.29,108.13,80.10,98.02,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,78.14,100.84,116.24,106.70,114.29,108.17,80.10,98.02,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.009,0.006,0.015, ,0.00,157.93,0.00,0.00,0.00,0.00 ,,78.14,100.84,105.49,106.78,103.54,108.17,80.10,98.02,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,78.14,100.84,105.49,106.67,104.52,108.10,80.10,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.24,0.00,0.00,0.00,0.00 ,,78.14,100.81,105.49,106.67,103.54,108.17,80.10,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,78.14,100.77,105.49,106.63,93.77,108.13,80.10,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,78.14,100.81,94.75,106.67,93.77,108.13,68.38,98.06,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.73,0.00,0.00,0.00,0.00 ,,78.14,100.77,105.49,106.63,93.77,108.10,69.35,97.99,4000.00,18.24,4000.00,0.00,
0.003,0.000,0.000,0.006,0.012,0.015, ,0.00,158.80,0.00,0.00,0.00,0.00 ,,78.14,100.84,94.75,106.63,104.52,108.13,69.35,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,159.04,0.00,0.00,0.00,0.00 ,,78.14,100.77,94.75,106.63,104.52,108.10,69.35,97.99,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.67,0.00,0.00,0.00,0.00 ,,89.87,100.70,94.75,106.67,104.52,108.10,69.35,98.02,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.73,0.00,0.00,0.00,0.00 ,,89.87,100.73,94.75,106.63,103.54,108.17,69.35,97.99,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,89.87,100.70,94.75,106.67,103.54,108.17,69.35,97.99,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.55,0.00,0.00,0.00,0.00 ,,89.87,100.70,94.75,106.63,104.52,108.13,69.35,97.95,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,89.87,100.66,94.75,106.63,93.77,108.13,69.35,98.02,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,158.24,0.00,0.00,0.00,0.00 ,,100.61,100.70,84.00,106.67,93.77,108.10,69.35,97.99,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,89.87,100.66,84.00,106.63,93.77,108.13,69.35,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.18,0.00,0.00,0.00,0.00 ,,89.87,100.70,84.00,106.63,83.03,108.17,69.35,97.99,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,89.87,100.62,84.00,106.56,83.03,108.13,57.63,97.95,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.36,0.00,0.00,0.00,0.00 ,,89.87,100.62,84.00,106.52,83.03,108.10,57.63,97.95,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,158.43,0.00,0.00,0.00,0.00 ,,89.87,100.66,84.00,106.59,83.03,108.10,57.63,97.95,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.49,0.00,0.00,0.00,0.00 ,,89.87,100.66,94.75,106.59,83.03,108.06,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.003,0.000,0.003,0.000,0.000,0.000, ,0.00,158.61,0.00,0.00,0.00,0.00 ,,89.87,100.62,94.75,106.52,83.03,108.10,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,89.87,100.66,94.75,106.48,83.03,108.06,57.63,97.99,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,158.30,0.00,0.00,0.00,0.00 ,,89.87,100.62,94.75,106.59,83.03,108.06,57.63,97.95,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.006, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,89.87,100.62,94.75,106.52,73.26,108.13,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,89.87,100.55,94.75,106.52,73.26,108.02,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,89.87,100.62,94.75,106.48,73.26,108.06,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,89.87,100.59,94.75,106.52,73.26,108.02,57.63,97.91,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.003, ,0.00,157.87,0.00,0.00,0.00,0.00 ,,89.87,100.59,94.75,106.52,73.26,108.06,57.63,97.91,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.006, ,0.00,157.68,0.00,0.00,0.00,0.00 ,,89.87,100.59,94.75,106.48,83.03,108.10,69.35,97.91,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.012,0.006,0.015, ,0.00,157.44,0.00,0.00,0.00,0.00 ,,100.61,100.55,105.49,106.48,73.26,108.06,57.63,97.91,4000.00,18.32,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.56,0.00,0.00,0.00,0.00 ,,100.61,100.59,105.49,106.48,83.03,108.06,69.35,97.88,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.62,0.00,0.00,0.00,0.00 ,,100.61,100.55,105.49,106.45,83.03,108.02,69.35,97.88,4000.00,18.35,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,100.61,100.51,116.24,106.45,83.03,108.06,69.35,97.91,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,157.74,0.00,0.00,0.00,0.00 ,,100.61,100.51,116.24,106.48,83.03,108.06,69.35,97.88,4000.00,18.28,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,158.12,0.00,0.00,0.00,0.00 ,,100.61,100.55,116.24,106.45,73.26,108.02,69.35,97.88,4000.00,18.32,4000.00,0.00,
