Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,195.36,115.31,351.65,118.42,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.037,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.42,341.88,118.42,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.007, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,195.36,115.38,332.11,118.42,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.037,0.044,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.35,332.11,118.42,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.073,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.31,313.55,118.46,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.38,313.55,118.57,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.051,0.081,0.007,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.42,313.55,118.57,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,195.36,115.42,313.55,118.53,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,195.36,115.42,303.79,118.46,4000.00,0.00,1619.54,0.00,2333.58,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.35,294.99,118.50,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.059,0.073,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.31,285.23,118.46,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.007,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.35,275.46,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.42,265.69,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.007,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.38,265.69,118.53,4000.00,0.00,1619.54,0.00,2333.58,0.00,4000.00,0.00,
0.051,0.059,0.000,0.007,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.35,256.90,118.57,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.31,256.90,118.53,4000.00,0.00,1581.44,0.00,2333.58,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.38,256.90,118.57,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.029,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.38,265.69,118.57,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.38,275.46,118.57,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,275.46,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.007,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.42,275.46,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.42,275.46,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.007,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.42,265.69,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.007,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.007,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.61,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.38,275.46,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.066,0.051,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.31,265.69,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.31,275.46,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.31,265.69,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.051,0.000,0.000,0.000,0.000, ,186.09,185.58,0.00,0.00,0.00,0.00 ,,205.13,115.38,265.69,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.58,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.31,265.69,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.38,275.46,118.46,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.007,0.015, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,275.46,118.50,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.35,275.46,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.029,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.35,265.69,118.50,4000.00,0.00,1488.64,0.00,2285.71,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.31,265.69,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.31,256.90,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.35,256.90,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.073,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.27,247.13,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.35,247.13,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.35,247.13,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.007,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,224.66,115.31,247.13,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.31,247.13,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.007,0.007,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.31,247.13,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.20,237.36,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.007,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.27,237.36,118.53,4000.00,0.00,1619.54,0.00,2285.71,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.24,237.36,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.31,237.36,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.051,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.31,237.36,118.61,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,227.59,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.35,227.59,118.64,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.073,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.31,217.83,118.64,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,218.80,118.57,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.31,218.80,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.35,217.83,118.61,4000.00,0.00,1488.64,0.00,2285.71,0.00,4000.00,0.00,
0.037,0.073,0.007,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,214.90,115.35,218.80,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.27,218.80,118.57,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.000,0.000, ,186.09,185.58,0.00,0.00,0.00,0.00 ,,205.13,115.20,218.80,118.50,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,217.83,118.61,4000.00,0.00,1581.44,0.00,2285.71,0.00,4000.00,0.00,
0.029,0.066,0.000,0.000,0.007,0.007, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.35,217.83,118.61,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.007,0.007,0.007, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.31,218.80,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.066,0.066,0.000,0.000,0.007,0.007, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.31,218.80,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.27,209.04,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.27,209.04,118.46,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.066,0.059,0.000,0.000,0.000,0.000, ,186.09,185.58,0.00,0.00,0.00,0.00 ,,205.13,115.24,209.04,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.20,218.80,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.24,218.80,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.27,227.59,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.007,0.000,0.007, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.24,227.59,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.24,247.13,118.57,4000.00,0.00,1619.54,0.00,2285.71,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.31,247.13,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.044,0.000,0.007,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.27,256.90,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.31,256.90,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.24,256.90,118.42,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.27,247.13,118.39,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,214.90,115.27,247.13,118.46,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.24,237.36,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.24,227.59,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.31,227.59,118.50,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.35,218.80,118.46,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.16,209.04,118.46,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.066,0.007,0.000,0.000,0.000, ,186.09,186.05,0.00,0.00,0.00,0.00 ,,224.66,115.27,209.04,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.073,0.000,0.000,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,224.66,115.27,199.27,118.57,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,224.66,115.24,199.27,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,224.66,115.24,190.48,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.007,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,224.66,115.27,190.48,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,214.90,115.27,199.27,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,214.90,115.27,209.04,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.24,227.59,118.61,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.007,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.24,227.59,118.53,4000.00,0.00,1523.81,0.00,2285.71,0.00,4000.00,0.00,
0.044,0.073,0.000,0.007,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,214.90,115.31,227.59,118.53,4000.00,0.00,1523.81,0.00,2285.71,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.27,227.59,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.051,0.000,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,214.90,115.24,218.80,118.46,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.24,209.04,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.27,199.27,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.029,0.059,0.007,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.27,199.27,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.007,0.007, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,214.90,115.31,199.27,118.61,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.35,190.48,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.20,190.48,118.53,4000.00,0.00,1523.81,0.00,2285.71,0.00,4000.00,0.00,
0.051,0.044,0.000,0.000,0.000,0.000, ,186.09,185.97,0.00,0.00,0.00,0.00 ,,205.13,115.20,199.27,118.57,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.20,199.27,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.007,0.000,0.000,0.000, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.27,199.27,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.27,209.04,118.50,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.044,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.24,209.04,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.66,0.00,0.00,0.00,0.00 ,,205.13,115.24,209.04,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.007, ,186.09,185.74,0.00,0.00,0.00,0.00 ,,205.13,115.20,209.04,118.53,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.89,0.00,0.00,0.00,0.00 ,,205.13,115.24,209.04,118.46,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.066,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.27,209.04,118.50,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.00,0.00,0.00,0.00 ,,205.13,115.27,209.04,118.53,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.16,0.00,0.00,0.00 ,,205.13,115.31,209.04,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.051,0.000,0.000,0.000,0.000, ,186.09,185.82,0.24,0.11,0.25,0.00 ,,205.13,115.16,209.04,118.42,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.40,0.11,0.28,0.00 ,,205.13,115.20,209.04,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.059,0.000,0.007,0.000,0.000, ,186.09,185.82,0.47,0.14,0.35,0.00 ,,214.90,115.20,209.04,118.53,4000.00,0.00,1523.81,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.32,0.14,0.35,0.00 ,,224.66,115.27,218.80,118.46,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.40,0.11,0.32,0.00 ,,224.66,115.24,209.04,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.007,0.000, ,186.09,185.66,0.47,0.07,0.32,0.00 ,,234.43,115.24,209.04,118.50,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.059,0.000,0.000,0.000,0.000, ,186.09,185.66,0.32,0.11,0.35,0.00 ,,234.43,115.16,199.27,118.50,4000.00,0.00,1488.64,0.00,2222.22,0.00,4000.00,0.00,
0.059,0.059,0.000,0.000,0.000,0.000, ,186.09,185.74,0.32,0.11,0.32,0.00 ,,234.43,115.24,199.27,118.46,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.82,0.40,0.07,0.32,0.00 ,,234.43,115.24,190.48,118.46,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.044,0.066,0.000,0.000,0.000,0.000, ,186.09,185.66,0.47,0.07,0.32,0.00 ,,234.43,115.24,190.48,118.50,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.000, ,186.09,185.66,0.32,0.07,0.35,0.00 ,,234.43,115.16,180.71,118.53,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.015,0.015,0.000,0.000,0.000,0.000, ,186.09,185.66,0.40,0.07,0.35,0.00 ,,224.66,115.31,180.71,118.57,4000.00,0.00,1619.54,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.059,0.000,0.000,0.000,0.000, ,186.09,185.66,0.47,0.11,0.39,0.04 ,,224.66,115.31,179.73,118.64,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.037,0.059,0.000,0.000,0.000,0.007, ,186.09,185.66,0.32,0.11,0.32,0.00 ,,224.66,115.27,179.73,118.64,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
0.051,0.066,0.000,0.000,0.000,0.000, ,186.09,185.74,0.40,0.04,0.32,0.00 ,,224.66,115.27,190.48,118.57,4000.00,0.00,1581.44,0.00,2222.22,0.00,4000.00,0.00,
