Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.044,0.007,0.000,0.007,0.000,0.000, ,190.97,186.41,181.38,0.00,0.00,0.00 ,,191.45,118.06,117.22,114.65,89.87,100.99,62.52,107.44,82.05,110.81,84.00,107.29,
0.007,0.022,0.000,0.000,0.000,0.000, ,190.97,187.08,181.79,0.00,0.00,0.00 ,,191.45,118.02,117.22,114.69,89.87,100.92,62.52,107.40,82.05,110.77,84.00,107.18,
0.000,0.051,0.000,0.015,0.000,0.000, ,190.97,187.50,181.88,0.00,0.00,0.00 ,,191.45,117.99,117.22,114.58,89.87,100.99,62.52,107.47,101.59,110.81,105.49,107.22,
0.022,0.015,0.029,0.044,0.000,0.029, ,191.81,187.42,181.54,0.00,0.00,0.00 ,,191.45,118.02,136.75,114.62,89.87,100.95,62.52,107.36,101.59,110.77,84.00,107.11,
0.000,0.000,0.000,0.007,0.000,0.000, ,191.48,186.75,182.12,0.00,0.00,0.00 ,,191.45,118.02,136.75,114.62,89.87,101.03,62.52,107.44,101.59,110.84,84.00,107.18,
0.044,0.022,0.000,0.007,0.000,0.000, ,191.73,187.92,182.12,0.00,0.00,0.00 ,,191.45,117.95,156.29,114.62,89.87,100.99,62.52,107.40,101.59,110.66,84.00,107.07,
0.044,0.007,0.000,0.000,0.000,0.000, ,192.24,187.59,181.46,0.00,0.00,0.00 ,,191.45,117.99,177.78,114.58,89.87,100.99,62.52,107.40,101.59,110.73,84.00,107.14,
0.000,0.000,0.015,0.037,0.000,0.000, ,191.90,187.25,181.88,0.00,0.00,0.00 ,,191.45,117.95,197.31,114.54,89.87,101.03,62.52,107.44,101.59,110.77,62.52,107.18,
0.000,0.000,0.000,0.059,0.000,0.015, ,191.48,186.92,182.70,0.00,0.00,0.00 ,,191.45,117.99,197.31,114.54,89.87,101.03,62.52,107.33,101.59,110.66,62.52,107.07,
0.022,0.000,0.000,0.059,0.007,0.022, ,191.73,187.25,182.54,0.00,0.00,0.00 ,,191.45,117.95,236.39,114.51,89.87,100.99,62.52,107.40,101.59,110.66,62.52,107.14,
0.051,0.007,0.000,0.037,0.000,0.000, ,191.90,188.09,182.79,0.00,0.00,0.00 ,,191.45,117.91,294.99,114.43,89.87,100.92,62.52,107.33,101.59,110.62,62.52,107.07,
0.015,0.007,0.000,0.007,0.000,0.000, ,192.32,188.01,182.37,0.00,0.00,0.00 ,,210.99,117.91,353.60,114.40,111.36,100.99,62.52,107.36,101.59,110.70,62.52,107.14,
0.000,0.000,0.000,0.044,0.000,0.000, ,191.81,187.59,182.54,0.00,0.00,0.00 ,,228.57,117.91,375.09,114.32,89.87,100.99,41.03,107.33,101.59,110.66,84.00,107.11,
0.000,0.000,0.000,0.007,0.000,0.000, ,191.65,187.25,183.45,0.00,0.00,0.00 ,,248.11,117.88,373.14,114.36,111.36,100.84,62.52,107.29,123.08,110.70,62.52,107.11,
0.015,0.000,0.000,0.037,0.000,0.000, ,191.90,187.75,183.37,0.00,0.00,0.00 ,,304.76,117.80,394.63,114.29,111.36,100.99,62.52,107.36,123.08,110.70,62.52,107.11,
0.000,0.000,0.000,0.000,0.000,0.000, ,191.73,188.59,183.70,0.00,0.00,0.00 ,,326.25,117.73,394.63,114.21,111.36,100.95,62.52,107.33,123.08,110.66,62.52,107.11,
0.051,0.000,0.000,0.015,0.000,0.000, ,192.32,188.43,183.20,0.00,0.00,0.00 ,,363.37,117.73,394.63,114.32,111.36,100.99,84.00,107.36,123.08,110.70,62.52,107.07,
0.044,0.029,0.000,0.044,0.000,0.000, ,191.81,188.68,183.94,0.00,0.00,0.00 ,,382.91,117.66,394.63,114.32,132.84,100.99,84.00,107.25,123.08,110.59,62.52,107.00,
0.029,0.022,0.000,0.000,0.000,0.000, ,191.48,188.26,184.44,0.00,0.00,0.00 ,,382.91,117.69,375.09,114.29,132.84,100.99,84.00,107.29,142.61,110.62,62.52,107.07,
0.000,0.037,0.000,0.022,0.000,0.007, ,191.31,188.26,184.85,0.00,0.00,0.00 ,,421.98,117.62,334.07,114.25,132.84,100.99,84.00,107.29,142.61,110.62,62.52,107.14,
0.000,0.022,0.000,0.007,0.000,0.000, ,191.48,188.84,184.94,0.00,0.00,0.00 ,,459.10,117.55,314.53,114.32,156.29,100.95,84.00,107.22,142.61,110.62,84.00,107.03,
0.000,0.000,0.000,0.000,0.000,0.000, ,191.81,189.18,184.85,0.00,0.00,0.00 ,,517.70,117.47,334.07,114.29,177.78,101.03,84.00,107.33,162.15,110.66,84.00,107.00,
0.037,0.029,0.029,0.029,0.000,0.000, ,191.98,188.76,184.28,0.00,0.00,0.00 ,,574.36,117.47,375.09,114.32,201.22,100.84,84.00,107.14,162.15,110.51,62.52,106.92,
0.000,0.000,0.000,0.088,0.000,0.015, ,192.15,188.43,184.61,0.00,0.00,0.00 ,,632.97,117.40,334.07,114.32,222.71,100.88,84.00,107.25,183.64,110.59,84.00,107.00,
0.000,0.022,0.000,0.000,0.000,0.000, ,192.24,188.93,184.77,0.00,0.00,0.00 ,,576.31,117.33,294.99,114.25,222.71,100.84,84.00,107.18,224.66,110.55,84.00,107.03,
0.029,0.022,0.000,0.000,0.000,0.000, ,191.81,188.93,185.35,0.00,0.00,0.00 ,,498.17,117.44,236.39,114.36,244.20,100.92,84.00,107.18,263.74,110.48,84.00,106.96,
0.044,0.037,0.007,0.066,0.000,0.000, ,192.40,188.59,184.61,0.00,0.00,0.00 ,,478.63,117.47,197.31,114.36,246.15,100.84,84.00,107.22,285.23,110.48,84.00,107.07,
0.000,0.000,0.000,0.000,0.000,0.000, ,192.32,189.94,184.77,0.00,0.00,0.00 ,,439.56,117.47,177.78,114.40,246.15,100.84,84.00,107.18,304.76,110.44,84.00,106.96,
0.029,0.000,0.000,0.037,0.000,0.000, ,192.15,188.43,185.19,0.00,0.00,0.00 ,,382.91,117.47,177.78,114.40,267.64,100.81,84.00,107.25,304.76,110.48,84.00,107.00,
0.000,0.000,0.000,0.015,0.000,0.015, ,191.48,188.26,186.01,0.00,0.00,0.00 ,,343.83,117.51,177.78,114.36,267.64,100.84,84.00,107.14,285.23,110.37,84.00,106.89,
0.015,0.022,0.000,0.007,0.000,0.000, ,191.65,189.18,186.59,0.00,0.00,0.00 ,,363.37,117.55,177.78,114.43,267.64,100.81,105.49,107.22,285.23,110.40,84.00,107.00,
0.000,0.022,0.000,0.022,0.000,0.000, ,191.81,189.26,186.18,0.00,0.00,0.00 ,,343.83,117.55,177.78,114.36,267.64,100.84,84.00,107.18,244.20,110.40,84.00,106.96,
0.000,0.000,0.000,0.000,0.000,0.000, ,191.56,189.68,186.43,0.00,0.00,0.00 ,,326.25,117.58,156.29,114.40,246.15,100.84,105.49,107.11,224.66,110.40,84.00,106.92,
0.000,0.000,0.000,0.022,0.000,0.007, ,191.48,189.43,186.34,0.00,0.00,0.00 ,,326.25,117.55,158.24,114.32,244.20,100.88,105.49,107.14,203.17,110.48,84.00,106.96,
0.000,0.000,0.000,0.037,0.000,0.022, ,191.31,189.26,186.76,0.00,0.00,0.00 ,,326.25,117.51,156.29,114.40,222.71,100.77,105.49,107.11,183.64,110.44,84.00,106.85,
0.051,0.000,0.000,0.022,0.000,0.000, ,191.90,189.26,186.34,0.00,0.00,0.00 ,,326.25,117.51,177.78,114.36,222.71,100.84,105.49,107.14,183.64,110.44,105.49,106.96,
0.044,0.000,0.000,0.000,0.000,0.000, ,192.32,189.94,185.93,0.00,0.00,0.00 ,,306.72,117.47,177.78,114.29,179.73,100.81,105.49,107.03,164.10,110.40,105.49,106.85,
0.051,0.000,0.000,0.000,0.000,0.000, ,191.90,189.10,186.43,0.00,0.00,0.00 ,,287.18,117.55,177.78,114.32,177.78,100.88,105.49,107.11,162.15,110.48,105.49,106.89,
0.022,0.022,0.000,0.022,0.000,0.000, ,191.65,188.93,186.59,0.00,0.00,0.00 ,,248.11,117.55,156.29,114.36,156.29,100.84,105.49,107.11,142.61,110.44,105.49,106.92,
0.000,0.000,0.000,0.022,0.000,0.000, ,192.24,189.26,186.43,0.00,0.00,0.00 ,,230.53,117.55,158.24,114.32,134.80,100.84,105.49,107.11,142.61,110.40,105.49,106.85,
0.022,0.000,0.000,0.022,0.000,0.000, ,192.07,188.93,186.76,0.00,0.00,0.00 ,,210.99,117.58,136.75,114.36,134.80,100.84,125.03,107.11,142.61,110.44,126.98,106.89,
0.037,0.007,0.000,0.022,0.000,0.022, ,191.56,189.10,187.01,0.00,0.00,0.00 ,,210.99,117.55,138.71,114.21,111.36,100.84,126.98,107.03,142.61,110.44,146.52,106.78,
0.015,0.022,0.000,0.022,0.000,0.000, ,192.07,189.60,186.76,0.00,0.00,0.00 ,,210.99,117.62,136.75,114.36,132.84,100.92,146.52,107.07,142.61,110.40,168.01,106.81,
0.000,0.000,0.000,0.029,0.000,0.000, ,191.81,188.93,186.76,0.00,0.00,0.00 ,,210.99,117.58,138.71,114.25,134.80,100.84,146.52,107.03,123.08,110.44,189.50,106.78,
0.000,0.051,0.000,0.000,0.000,0.000, ,191.22,189.43,187.92,0.00,0.00,0.00 ,,210.99,117.55,138.71,114.21,111.36,100.88,168.01,107.03,142.61,110.40,210.99,106.78,
0.000,0.000,0.000,0.044,0.000,0.015, ,192.15,189.43,186.68,0.00,0.00,0.00 ,,210.99,117.51,138.71,114.18,134.80,100.77,168.01,107.00,142.61,110.44,210.99,106.81,
0.029,0.000,0.000,0.000,0.000,0.000, ,191.73,189.26,187.50,0.00,0.00,0.00 ,,230.53,117.51,158.24,114.25,111.36,100.84,146.52,106.96,123.08,110.37,232.48,106.67,
0.051,0.037,0.000,0.007,0.000,0.000, ,192.15,189.77,187.01,0.00,0.00,0.00 ,,230.53,117.55,158.24,114.29,134.80,100.84,146.52,107.03,123.08,110.33,253.97,106.74,
0.000,0.007,0.000,0.044,0.000,0.000, ,191.73,189.10,187.17,0.00,0.00,0.00 ,,230.53,117.44,158.24,114.14,134.80,100.81,146.52,106.92,123.08,110.33,232.48,106.63,
0.000,0.000,0.000,0.029,0.000,0.000, ,191.56,188.26,187.92,0.00,0.00,0.00 ,,230.53,117.51,177.78,114.07,134.80,100.81,146.52,106.96,123.08,110.37,232.48,106.74,
0.000,0.000,0.000,0.022,0.000,0.000, ,191.65,188.93,187.92,0.00,0.00,0.00 ,,230.53,117.51,197.31,114.14,132.84,100.88,146.52,107.00,123.08,110.37,210.99,106.74,
0.007,0.000,0.000,0.000,0.000,0.000, ,191.90,189.43,187.75,0.00,0.00,0.00 ,,210.99,117.51,216.85,114.18,134.80,100.84,126.98,107.00,123.08,110.33,189.50,106.74,
0.044,0.029,0.000,0.015,0.000,0.007, ,191.98,189.43,187.34,0.00,0.00,0.00 ,,210.99,117.47,216.85,114.14,134.80,100.84,126.98,107.03,123.08,110.33,168.01,106.74,
0.007,0.000,0.007,0.029,0.000,0.022, ,191.90,189.43,187.34,0.00,0.00,0.00 ,,210.99,117.47,216.85,114.07,111.36,100.77,126.98,106.92,123.08,110.26,168.01,106.70,
0.022,0.000,0.000,0.000,0.000,0.000, ,191.65,189.26,187.75,0.00,0.00,0.00 ,,230.53,117.47,197.31,114.18,111.36,100.88,126.98,107.00,142.61,110.22,168.01,106.78,
0.037,0.000,0.000,0.037,0.000,0.000, ,191.65,189.01,187.59,0.00,0.00,0.00 ,,210.99,117.47,177.78,114.10,111.36,100.77,105.49,106.92,142.61,110.18,148.47,106.70,
0.007,0.037,0.000,0.007,0.000,0.000, ,191.73,189.26,187.92,0.00,0.00,0.00 ,,210.99,117.51,158.24,114.14,111.36,100.84,105.49,107.00,123.08,110.29,126.98,106.74,
0.000,0.000,0.000,0.051,0.015,0.007, ,191.90,190.19,187.42,0.00,0.00,0.00 ,,210.99,117.44,177.78,114.10,111.36,100.77,105.49,106.96,123.08,110.22,105.49,106.70,
0.029,0.000,0.000,0.000,0.000,0.000, ,191.56,189.10,188.00,0.00,0.00,0.00 ,,230.53,117.40,177.78,114.07,111.36,100.77,105.49,106.96,123.08,110.22,105.49,106.74,
0.044,0.000,0.000,0.022,0.000,0.000, ,191.56,189.26,187.83,0.00,0.00,0.00 ,,230.53,117.47,177.78,114.18,111.36,100.84,105.49,106.96,123.08,110.18,105.49,106.74,
0.022,0.000,0.000,0.081,0.000,0.007, ,191.14,188.93,188.25,0.00,0.00,0.00 ,,230.53,117.40,177.78,114.07,111.36,100.70,105.49,106.85,123.08,110.15,105.49,106.70,
0.007,0.007,0.000,0.000,0.000,0.000, ,190.89,189.10,188.74,0.00,0.00,0.00 ,,230.53,117.44,177.78,114.07,111.36,100.84,105.49,107.00,142.61,110.26,105.49,106.81,
0.007,0.051,0.007,0.015,0.000,0.000, ,190.72,189.26,188.74,0.00,0.00,0.00 ,,210.99,117.40,158.24,114.03,111.36,100.84,105.49,106.92,142.61,110.18,105.49,106.70,
0.015,0.000,0.000,0.015,0.000,0.000, ,191.31,189.43,188.08,0.00,0.00,0.00 ,,191.45,117.44,158.24,114.10,111.36,100.88,105.49,106.92,142.61,110.26,105.49,106.70,
0.029,0.000,0.015,0.044,0.000,0.000, ,191.14,188.59,188.16,0.00,0.00,0.00 ,,191.45,117.44,158.24,114.10,111.36,100.81,105.49,106.89,123.08,110.22,84.00,106.74,
0.000,0.000,0.000,0.000,0.000,0.000, ,190.72,188.09,188.74,0.00,0.00,0.00 ,,191.45,117.44,138.71,113.99,111.36,100.81,105.49,106.89,123.08,110.18,84.00,106.70,
0.044,0.022,0.000,0.029,0.000,0.000, ,190.47,189.10,189.08,0.00,0.00,0.00 ,,191.45,117.40,158.24,114.03,111.36,100.77,105.49,106.89,142.61,110.22,105.49,106.70,
0.022,0.022,0.000,0.000,0.000,0.000, ,190.97,189.26,188.08,0.00,0.00,0.00 ,,171.92,117.36,138.71,114.03,111.36,100.77,105.49,106.81,123.08,110.15,84.00,106.70,
0.000,0.007,0.000,0.015,0.000,0.000, ,190.38,188.26,188.99,0.00,0.00,0.00 ,,171.92,117.47,158.24,114.18,111.36,100.84,105.49,106.92,142.61,110.22,105.49,106.74,
0.000,0.022,0.000,0.007,0.000,0.000, ,190.30,188.43,188.83,0.00,0.00,0.00 ,,171.92,117.36,138.71,114.07,111.36,100.77,105.49,106.89,142.61,110.15,105.49,106.63,
0.000,0.000,0.000,0.022,0.000,0.007, ,190.38,187.59,189.08,0.00,0.00,0.00 ,,171.92,117.40,138.71,114.07,111.36,100.77,105.49,106.89,142.61,110.18,105.49,106.74,
0.037,0.022,0.000,0.029,0.000,0.000, ,190.30,188.26,188.83,0.00,0.00,0.00 ,,154.33,117.36,138.71,114.03,111.36,100.77,105.49,106.92,142.61,110.22,84.00,106.70,
0.000,0.007,0.007,0.007,0.000,0.015, ,190.47,188.93,188.58,0.00,0.00,0.00 ,,171.92,117.33,138.71,114.03,111.36,100.77,105.49,106.81,123.08,110.11,84.00,106.63,
0.000,0.000,0.000,0.015,0.000,0.000, ,190.30,187.92,187.92,0.00,0.00,0.00 ,,191.45,117.36,158.24,114.03,111.36,100.77,105.49,106.85,123.08,110.22,84.00,106.70,
0.000,0.022,0.000,0.022,0.000,0.000, ,189.62,188.51,188.99,0.00,0.00,0.00 ,,210.99,117.25,158.24,113.99,89.87,100.73,84.00,106.81,101.59,110.15,84.00,106.67,
0.022,0.007,0.000,0.015,0.000,0.000, ,189.62,187.75,189.08,0.00,0.00,0.00 ,,230.53,117.29,158.24,113.96,111.36,100.84,105.49,106.85,123.08,110.18,84.00,106.70,
0.007,0.007,0.000,0.015,0.000,0.022, ,189.79,188.01,188.83,0.00,0.00,0.00 ,,230.53,117.29,138.71,114.03,111.36,100.77,84.00,106.81,101.59,110.15,84.00,106.70,
0.000,0.007,0.000,0.000,0.000,0.000, ,189.79,188.26,189.24,0.00,0.00,0.00 ,,230.53,117.25,119.17,113.99,111.36,100.77,84.00,106.81,101.59,110.11,84.00,106.67,
0.037,0.051,0.000,0.007,0.000,0.000, ,189.12,188.43,189.32,0.00,0.00,0.00 ,,230.53,117.33,138.71,113.96,111.36,100.77,84.00,106.85,101.59,110.11,84.00,106.74,
0.000,0.037,0.000,0.037,0.000,0.022, ,189.03,188.84,189.16,0.00,0.00,0.00 ,,210.99,117.22,119.17,113.99,89.87,100.73,84.00,106.78,101.59,110.04,84.00,106.59,
0.000,0.000,0.000,0.007,0.000,0.000, ,189.62,188.59,188.50,0.00,0.00,0.00 ,,210.99,117.25,119.17,113.99,111.36,100.73,84.00,106.81,101.59,110.07,84.00,106.67,
0.044,0.000,0.000,0.000,0.000,0.000, ,189.79,188.84,188.58,0.00,0.00,0.00 ,,191.45,117.25,119.17,113.96,111.36,100.73,84.00,106.78,101.59,110.00,84.00,106.56,
0.007,0.000,0.000,0.022,0.000,0.007, ,189.03,187.92,188.33,0.00,0.00,0.00 ,,191.45,117.25,99.63,114.03,89.87,100.70,84.00,106.81,101.59,110.07,84.00,106.70,
0.015,0.051,0.000,0.029,0.000,0.000, ,189.37,187.92,188.33,0.00,0.00,0.00 ,,191.45,117.22,99.63,113.92,111.36,100.77,84.00,106.81,123.08,110.04,84.00,106.67,
0.015,0.022,0.015,0.022,0.000,0.015, ,188.78,188.51,189.08,0.00,0.00,0.00 ,,191.45,117.11,99.63,113.92,111.36,100.66,84.00,106.74,123.08,110.00,84.00,106.56,
0.000,0.000,0.000,0.037,0.007,0.000, ,188.61,189.01,189.24,0.00,0.00,0.00 ,,191.45,117.11,99.63,113.92,111.36,100.73,84.00,106.70,123.08,110.04,84.00,106.56,
0.000,0.000,0.000,0.000,0.000,0.000, ,188.95,189.01,188.58,0.00,0.00,0.00 ,,191.45,117.03,99.63,113.81,111.36,100.59,84.00,106.70,101.59,110.00,84.00,106.52,
0.044,0.000,0.000,0.000,0.000,0.000, ,188.87,188.76,188.25,0.00,0.00,0.00 ,,191.45,117.07,119.17,113.88,111.36,100.62,84.00,106.74,101.59,110.00,84.00,106.52,
0.015,0.022,0.000,0.000,0.000,0.000, ,188.53,188.93,188.33,0.00,0.00,0.00 ,,191.45,117.03,119.17,113.81,111.36,100.66,84.00,106.67,101.59,109.96,84.00,106.52,
0.000,0.022,0.000,0.015,0.000,0.000, ,188.19,187.92,188.99,0.00,0.00,0.00 ,,191.45,117.07,119.17,113.88,111.36,100.73,84.00,106.67,101.59,109.96,84.00,106.52,
0.000,0.007,0.000,0.059,0.000,0.022, ,187.43,187.67,189.32,0.00,0.00,0.00 ,,173.87,117.11,138.71,113.88,89.87,100.62,84.00,106.78,101.59,110.00,84.00,106.59,
0.007,0.000,0.000,0.000,0.000,0.007, ,188.36,188.84,188.33,0.00,0.00,0.00 ,,173.87,117.00,119.17,113.74,89.87,100.59,84.00,106.63,101.59,109.96,62.52,106.48,
0.015,0.000,0.000,0.022,0.000,0.000, ,188.53,188.26,187.92,0.00,0.00,0.00 ,,173.87,117.07,119.17,113.88,89.87,100.70,84.00,106.70,101.59,109.96,84.00,106.52,
0.000,0.000,0.000,0.022,0.000,0.000, ,187.69,189.43,188.50,0.00,0.00,0.00 ,,154.33,117.03,119.17,113.77,89.87,100.59,84.00,106.63,101.59,109.96,62.52,106.48,
0.029,0.000,0.000,0.000,0.000,0.000, ,188.28,188.59,187.42,0.00,0.00,0.00 ,,154.33,117.11,119.17,113.85,89.87,100.70,84.00,106.70,101.59,109.96,84.00,106.52,
0.029,0.007,0.000,0.015,0.000,0.000, ,187.10,187.42,188.50,0.00,0.00,0.00 ,,154.33,117.00,119.17,113.81,89.87,100.59,84.00,106.67,101.59,109.96,62.52,106.56,
0.015,0.022,0.000,0.000,0.000,0.000, ,187.18,187.42,188.58,0.00,0.00,0.00 ,,154.33,117.11,119.17,113.77,89.87,100.62,84.00,106.59,101.59,109.96,84.00,106.45,
0.051,0.015,0.000,0.000,0.000,0.000, ,187.43,187.84,188.16,0.00,0.00,0.00 ,,154.33,117.07,119.17,113.77,89.87,100.66,105.49,106.67,101.59,110.00,84.00,106.48,
0.015,0.022,0.000,0.007,0.000,0.000, ,187.01,187.92,188.41,0.00,0.00,0.00 ,,154.33,117.00,119.17,113.81,89.87,100.55,105.49,106.56,101.59,109.93,62.52,106.41,
0.029,0.000,0.000,0.015,0.000,0.000, ,187.77,188.43,187.59,0.00,0.00,0.00 ,,154.33,117.03,119.17,113.77,111.36,100.62,105.49,106.59,101.59,109.96,62.52,106.48,
0.022,0.000,0.000,0.029,0.007,0.000, ,187.52,188.01,187.75,0.00,0.00,0.00 ,,154.33,117.00,119.17,113.70,111.36,100.59,105.49,106.56,101.59,109.93,62.52,106.41,
0.007,0.000,0.000,0.007,0.000,0.000, ,187.27,187.42,188.00,0.00,0.00,0.00 ,,134.80,117.03,138.71,113.77,111.36,100.62,105.49,106.63,101.59,109.96,62.52,106.52,
0.029,0.029,0.000,0.015,0.000,0.000, ,187.01,187.25,188.33,0.00,0.00,0.00 ,,134.80,117.00,138.71,113.77,111.36,100.59,105.49,106.56,101.59,109.96,62.52,106.48,
0.007,0.007,0.029,0.007,0.000,0.000, ,187.27,188.09,187.83,0.00,0.00,0.00 ,,134.80,116.96,158.24,113.66,111.36,100.59,105.49,106.56,101.59,109.93,62.52,106.41,
0.000,0.000,0.000,0.007,0.000,0.000, ,186.93,187.25,187.83,0.00,0.00,0.00 ,,134.80,117.00,158.24,113.70,111.36,100.66,105.49,106.59,101.59,110.00,62.52,106.45,
0.015,0.000,0.000,0.066,0.000,0.015, ,187.01,188.01,187.92,0.00,0.00,0.00 ,,134.80,116.96,138.71,113.63,111.36,100.55,84.00,106.56,101.59,109.89,62.52,106.41,
0.000,0.000,0.000,0.000,0.000,0.000, ,187.43,187.42,187.67,0.00,0.00,0.00 ,,134.80,117.03,138.71,113.77,111.36,100.70,84.00,106.56,101.59,109.89,62.52,106.37,
0.044,0.000,0.007,0.022,0.000,0.000, ,186.85,187.75,187.92,0.00,0.00,0.00 ,,115.26,117.00,119.17,113.70,111.36,100.55,84.00,106.56,101.59,109.89,62.52,106.45,
0.037,0.000,0.000,0.000,0.000,0.000, ,187.43,187.92,187.42,0.00,0.00,0.00 ,,115.26,116.96,119.17,113.66,111.36,100.59,84.00,106.56,101.59,109.96,62.52,106.45,
0.022,0.000,0.000,0.015,0.000,0.015, ,187.01,186.92,187.59,0.00,0.00,0.00 ,,134.80,116.96,119.17,113.70,111.36,100.62,84.00,106.56,123.08,109.93,62.52,106.45,
0.000,0.000,0.000,0.037,0.007,0.000, ,186.76,186.41,188.08,0.00,0.00,0.00 ,,134.80,116.92,99.63,113.74,111.36,100.59,84.00,106.52,123.08,109.82,62.52,106.34,
0.022,0.000,0.000,0.044,0.000,0.015, ,186.76,186.92,187.92,0.00,0.00,0.00 ,,134.80,117.00,119.17,113.74,111.36,100.62,84.00,106.56,123.08,109.85,62.52,106.41,
0.044,0.000,0.000,0.000,0.000,0.000, ,187.10,187.75,187.50,0.00,0.00,0.00 ,,134.80,116.89,119.17,113.59,111.36,100.48,84.00,106.48,123.08,109.78,62.52,106.37,
0.022,0.000,0.000,0.000,0.000,0.000, ,187.35,187.59,187.09,0.00,0.00,0.00 ,,134.80,116.96,119.17,113.66,111.36,100.55,84.00,106.56,144.57,109.85,62.52,106.41,
0.044,0.022,0.007,0.015,0.000,0.007, ,186.59,186.33,186.68,0.00,0.00,0.00 ,,154.33,116.89,99.63,113.74,134.80,100.59,62.52,106.48,144.57,109.78,62.52,106.41,
0.000,0.022,0.000,0.007,0.000,0.000, ,186.34,186.92,187.83,0.00,0.00,0.00 ,,154.33,116.96,119.17,113.66,134.80,100.55,62.52,106.52,144.57,109.78,62.52,106.34,
0.007,0.022,0.000,0.000,0.000,0.000, ,186.59,186.92,187.83,0.00,0.00,0.00 ,,154.33,116.92,119.17,113.66,134.80,100.59,62.52,106.59,164.10,109.85,62.52,106.48,
0.000,0.000,0.000,0.029,0.000,0.029, ,186.85,187.00,187.50,0.00,0.00,0.00 ,,154.33,116.89,138.71,113.66,111.36,100.55,62.52,106.48,144.57,109.78,42.98,106.37,
0.044,0.007,0.000,0.000,0.000,0.000, ,187.27,187.08,187.17,0.00,0.00,0.00 ,,154.33,116.92,158.24,113.63,134.80,100.62,62.52,106.52,144.57,109.82,62.52,106.41,
0.022,0.000,0.000,0.015,0.000,0.000, ,187.35,187.25,187.01,0.00,0.00,0.00 ,,154.33,116.92,158.24,113.66,134.80,100.55,62.52,106.48,144.57,109.78,62.52,106.34,
0.000,0.000,0.007,0.000,0.000,0.000, ,186.93,186.41,187.42,0.00,0.00,0.00 ,,154.33,116.92,158.24,113.66,134.80,100.51,62.52,106.59,142.61,109.89,62.52,106.45,
0.000,0.000,0.007,0.037,0.000,0.000, ,186.76,186.08,187.34,0.00,0.00,0.00 ,,173.87,116.96,138.71,113.59,134.80,100.59,62.52,106.59,142.61,109.93,62.52,106.45,
0.007,0.022,0.000,0.015,0.000,0.000, ,186.51,186.24,187.83,0.00,0.00,0.00 ,,173.87,116.92,138.71,113.70,134.80,100.62,42.98,106.52,144.57,109.82,62.52,106.26,
0.037,0.000,0.000,0.044,0.000,0.007, ,187.18,186.41,187.34,0.00,0.00,0.00 ,,173.87,116.96,138.71,113.70,134.80,100.59,42.98,106.56,144.57,109.85,62.52,106.41,
0.000,0.000,0.000,0.015,0.000,0.000, ,187.18,186.24,187.01,0.00,0.00,0.00 ,,173.87,116.89,138.71,113.63,134.80,100.51,42.98,106.52,144.57,109.82,42.98,106.37,
0.051,0.007,0.000,0.051,0.000,0.015, ,187.10,186.08,186.84,0.00,0.00,0.00 ,,154.33,116.92,138.71,113.59,156.29,100.62,62.52,106.59,144.57,109.85,62.52,106.37,
0.000,0.000,0.000,0.029,0.000,0.000, ,186.93,185.74,187.42,0.00,0.00,0.00 ,,154.33,116.89,138.71,113.59,134.80,100.48,42.98,106.56,144.57,109.78,62.52,106.37,
0.022,0.007,0.000,0.000,0.000,0.000, ,186.17,185.91,187.75,0.00,0.00,0.00 ,,154.33,116.92,138.71,113.70,156.29,100.59,62.52,106.56,164.10,109.78,62.52,106.34,
0.029,0.022,0.000,0.022,0.000,0.000, ,186.68,186.66,187.01,0.00,0.00,0.00 ,,154.33,116.92,138.71,113.63,156.29,100.55,42.98,106.59,164.10,109.85,62.52,106.41,
0.000,0.000,0.000,0.000,0.000,0.000, ,187.01,186.83,186.43,0.00,0.00,0.00 ,,154.33,116.85,138.71,113.55,156.29,100.48,42.98,106.48,164.10,109.78,62.52,106.34,
0.066,0.000,0.000,0.000,0.000,0.000, ,187.01,185.74,186.59,0.00,0.00,0.00 ,,154.33,116.89,158.24,113.52,156.29,100.51,42.98,106.56,164.10,109.82,62.52,106.37,
0.000,0.000,0.000,0.000,0.000,0.000, ,186.85,185.07,186.92,0.00,0.00,0.00 ,,134.80,116.89,158.24,113.55,156.29,100.51,42.98,106.45,164.10,109.74,62.52,106.26,
0.022,0.007,0.000,0.000,0.000,0.000, ,186.76,185.24,187.25,0.00,0.00,0.00 ,,134.80,116.89,177.78,113.59,156.29,100.51,42.98,106.56,164.10,109.82,62.52,106.37,
