Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.000,0.000,0.000, ,139.17,146.41,18.16,0.00,0.00,0.00 ,,2688.16,114.47,2496.70,113.99,1740.66,108.06,2479.12,109.01,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,139.58,146.82,16.77,0.00,0.00,0.00 ,,2600.24,114.40,2166.54,114.65,1750.43,108.10,2459.58,108.94,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,139.99,147.07,13.83,0.00,0.00,0.00 ,,2494.75,114.80,2105.98,114.36,1738.71,108.83,2461.54,108.94,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,140.48,147.48,12.60,0.00,0.00,0.00 ,,2524.05,114.51,2193.89,114.21,1883.27,108.10,2440.05,108.90,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,140.81,147.89,11.29,0.00,0.00,0.00 ,,2565.08,114.40,2287.67,114.65,2043.47,107.80,2359.95,108.86,64.47,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,141.22,148.38,6.87,0.00,0.00,0.00 ,,2553.36,114.91,2379.49,114.32,2092.31,108.13,2279.85,108.90,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,141.63,148.62,9.49,0.00,0.00,0.00 ,,2488.89,114.43,2449.82,113.99,1990.72,108.10,2225.15,108.90,64.47,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,142.12,149.03,9.57,0.00,0.00,0.00 ,,2473.26,114.32,2502.56,113.85,1871.55,108.02,2193.89,109.01,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,142.61,149.44,14.73,0.00,0.00,0.00 ,,2426.37,115.13,2451.77,114.47,1680.10,107.80,2207.57,109.01,64.47,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,143.02,149.77,0.00,0.00,0.00,0.00 ,,2408.79,114.58,2459.58,114.03,1537.48,108.61,2123.57,109.05,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,143.43,150.26,0.00,0.00,0.00,0.00 ,,2359.95,114.47,2258.36,113.88,1535.53,108.21,2102.08,109.05,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,143.92,150.67,0.00,0.00,0.00,0.00 ,,2279.85,114.40,2158.73,114.54,1672.28,107.99,2117.70,109.01,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,144.25,151.00,0.00,0.00,0.00,0.00 ,,2262.27,115.24,2168.50,114.18,1842.25,108.75,2188.03,108.90,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,144.74,151.57,0.00,0.00,0.00,0.00 ,,2266.18,114.54,2209.52,114.07,1979.00,108.10,1910.62,109.08,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,145.15,151.73,0.00,0.00,0.00,0.00 ,,2270.09,114.40,2289.62,113.81,1775.82,107.91,1420.27,109.34,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,145.56,151.98,0.00,0.00,0.00,0.00 ,,2160.68,114.51,2342.37,114.51,1297.19,108.90,1109.65,109.60,31.26,0.00,169.96,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,145.88,152.47,0.00,0.00,0.00,0.00 ,,2041.51,115.24,2358.00,113.92,1011.97,108.39,1000.24,109.78,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,146.46,152.63,0.00,0.00,0.00,0.00 ,,2045.42,114.76,2326.74,113.81,849.82,108.68,984.62,109.82,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,146.86,153.12,0.00,0.00,0.00,0.00 ,,2029.79,114.43,2352.14,114.40,800.98,108.57,1015.87,109.93,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,147.11,153.45,0.00,0.00,0.00,0.00 ,,1971.18,114.58,2352.14,113.88,699.39,109.38,992.43,109.89,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,147.76,153.78,0.00,0.00,0.00,0.00 ,,1967.28,114.87,2273.99,113.81,1037.36,108.68,906.47,110.00,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.007,0.000, ,148.09,154.02,0.00,0.00,0.00,0.00 ,,1922.34,114.69,2221.25,113.70,1303.05,108.57,818.56,110.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,148.66,154.51,0.00,0.00,0.00,0.00 ,,1965.32,114.51,2184.13,114.32,1324.54,109.01,965.08,109.89,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,148.91,154.68,0.00,0.00,0.00,0.00 ,,2047.37,115.24,2217.34,113.96,1211.23,108.79,1000.24,109.96,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,149.40,155.00,0.00,0.00,0.00,0.00 ,,1998.53,114.69,2293.53,113.70,959.22,108.46,926.01,109.89,31.26,0.00,177.78,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,149.65,155.33,0.00,0.00,0.00,0.00 ,,1867.64,114.51,2342.37,113.99,785.35,109.23,920.15,109.89,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.015,0.000, ,150.05,155.74,0.00,0.00,0.00,0.00 ,,1809.04,114.51,2586.57,113.96,734.55,109.19,980.71,109.85,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,150.30,155.90,0.00,0.00,0.00,0.00 ,,1902.81,114.91,2316.97,113.66,744.32,108.68,1064.71,109.78,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,150.71,156.23,0.00,0.00,0.00,0.00 ,,2029.79,114.40,2162.64,113.74,752.14,109.49,1052.99,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,150.95,156.72,0.00,0.00,0.00,0.00 ,,2098.17,114.36,1930.16,114.14,793.16,109.12,1011.97,109.74,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,151.28,156.97,0.00,0.00,0.00,0.00 ,,2010.26,115.16,1828.57,113.99,832.23,108.68,1049.08,109.74,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,151.69,157.29,0.00,0.00,0.00,0.00 ,,1912.58,114.65,1939.93,113.74,869.35,108.97,1082.30,109.63,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,152.02,157.70,0.00,0.00,0.00,0.00 ,,1803.17,114.40,2102.08,114.43,914.29,108.94,1103.79,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,152.26,157.87,0.00,0.00,0.00,0.00 ,,1742.61,114.51,2311.11,113.70,955.31,108.61,1031.50,109.63,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.022,0.029,0.000, ,152.59,158.36,0.00,0.00,0.00,0.00 ,,1695.73,115.09,2445.91,113.48,894.75,108.83,965.08,109.63,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,152.92,158.44,0.00,0.00,0.00,0.00 ,,1736.75,114.54,2422.47,113.37,785.35,109.08,886.94,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,153.25,158.93,0.00,0.00,0.00,0.00 ,,1785.59,114.36,2330.65,113.99,646.64,108.83,802.93,109.74,31.26,0.00,169.96,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,153.57,159.18,0.00,0.00,0.00,0.00 ,,1912.58,114.43,2104.03,113.66,552.87,108.79,738.46,109.85,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,154.06,159.42,0.00,0.00,0.00,0.00 ,,1738.71,114.73,1652.75,113.81,474.73,109.45,670.09,109.85,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,154.31,159.59,0.00,0.00,0.00,0.00 ,,1312.82,114.65,1164.35,114.76,445.42,109.19,578.27,109.96,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,154.55,160.08,0.00,0.00,0.00,0.00 ,,953.36,114.87,1094.02,114.40,392.67,109.08,488.40,109.96,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,154.96,160.32,0.00,0.00,0.00,0.00 ,,1080.34,115.31,1637.12,114.14,355.56,109.63,410.26,110.00,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,155.29,160.65,0.00,0.00,0.00,0.00 ,,1400.73,114.87,1975.09,113.77,343.83,109.23,359.46,110.04,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.022,0.000, ,155.62,161.06,0.00,0.00,0.00,0.00 ,,1592.19,114.69,2129.43,114.54,318.44,109.23,326.25,110.18,31.26,0.00,169.96,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,156.03,161.38,0.00,0.00,0.00,0.00 ,,1578.51,114.40,2238.83,113.70,302.81,109.63,302.81,110.15,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.000,0.000, ,156.11,161.55,0.00,0.00,0.00,0.00 ,,1695.73,114.87,2344.32,113.33,285.23,109.67,293.04,110.15,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,156.52,161.79,0.00,0.00,0.00,0.00 ,,1793.41,114.43,1965.32,113.44,279.37,108.90,285.23,110.22,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,156.76,162.12,0.00,0.00,0.00,0.00 ,,1601.95,114.36,1406.59,114.36,246.15,109.16,265.69,110.18,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,157.01,162.45,0.00,0.00,0.00,0.00 ,,1197.56,115.20,955.31,114.14,261.78,109.52,263.74,110.15,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,157.34,162.61,0.00,0.00,0.00,0.00 ,,918.19,114.95,769.72,114.32,248.11,109.52,255.92,110.22,95.73,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,157.74,162.78,0.08,0.16,0.00,0.00 ,,963.13,114.76,740.42,115.16,236.39,108.90,244.20,110.11,0.00,0.00,177.78,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,157.99,162.86,0.41,0.25,0.65,0.08 ,,1037.36,114.87,732.60,114.87,209.04,109.85,250.06,110.18,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,158.32,163.35,0.65,0.49,0.90,0.65 ,,994.38,115.16,775.58,114.54,234.43,109.12,242.25,110.11,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,158.56,163.68,0.82,0.57,1.31,0.57 ,,871.31,114.91,795.12,114.54,207.08,109.08,248.11,110.11,31.26,0.00,166.06,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,158.89,163.68,0.82,0.41,1.31,0.49 ,,799.02,114.91,865.45,115.02,246.15,109.71,242.25,110.04,62.52,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.000,0.000, ,159.14,164.08,0.82,0.65,1.31,0.65 ,,756.04,115.82,853.72,114.58,242.25,109.08,242.25,110.04,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.015,0.000, ,159.54,164.25,0.90,0.57,1.23,0.74 ,,734.55,115.20,867.40,114.54,222.71,109.01,242.25,110.07,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,159.79,164.41,0.98,0.82,1.55,0.74 ,,697.44,115.13,785.35,114.98,244.20,109.45,240.29,110.04,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,160.04,164.82,0.90,0.74,1.55,0.82 ,,756.04,114.87,707.20,114.73,230.53,109.19,242.25,109.96,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,160.36,164.90,0.98,0.65,1.55,0.90 ,,832.23,115.82,588.03,114.54,234.43,109.19,244.20,110.07,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,160.77,165.23,0.98,0.74,1.64,0.90 ,,783.39,115.09,533.33,114.65,228.57,108.86,244.20,110.04,31.26,0.00,164.10,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,160.93,165.31,0.90,0.90,1.55,0.98 ,,689.62,115.05,470.82,115.05,222.71,109.34,242.25,110.04,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,161.43,165.56,1.06,0.82,1.72,0.74 ,,588.03,115.53,418.07,114.91,205.13,109.05,242.25,109.96,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.022,0.000, ,161.51,165.64,0.82,0.65,1.55,0.57 ,,519.66,115.38,339.93,114.69,214.90,109.05,240.29,109.96,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,161.83,165.88,0.90,0.74,1.47,0.74 ,,425.89,115.09,312.58,115.64,209.04,109.38,234.43,109.96,64.47,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.044,0.000, ,162.08,166.05,0.90,0.74,1.47,0.74 ,,367.28,115.53,269.60,115.02,199.27,109.30,236.39,109.93,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.007, ,162.49,166.38,0.90,0.74,1.55,0.65 ,,334.07,115.49,289.13,114.87,214.90,108.90,234.43,109.96,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,162.57,166.46,0.57,0.57,1.47,0.74 ,,304.76,115.31,257.88,114.87,205.13,109.56,232.48,109.96,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,162.98,166.78,0.49,0.49,1.39,0.33 ,,289.13,115.24,238.34,115.35,201.22,109.19,234.43,109.96,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,163.23,166.78,0.08,0.16,1.23,0.00 ,,273.50,115.79,248.11,114.98,205.13,108.90,228.57,109.96,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,163.47,167.03,0.00,0.00,0.82,0.00 ,,255.92,115.38,250.06,114.91,195.36,109.30,228.57,109.89,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,163.63,167.28,0.49,0.25,0.65,0.16 ,,252.01,115.24,228.57,115.53,207.08,109.27,228.57,109.93,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,163.96,167.28,0.08,0.00,0.98,0.00 ,,244.20,115.27,220.76,115.02,193.41,109.16,226.62,109.89,31.26,0.00,166.06,0.00,
0.000,0.000,0.007,0.015,0.029,0.000, ,164.21,167.52,0.33,0.33,0.65,0.16 ,,236.39,115.71,216.85,114.87,181.68,109.27,226.62,109.89,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,164.53,167.85,0.82,0.82,0.90,0.90 ,,234.43,115.46,252.01,114.87,191.45,109.16,226.62,109.85,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,164.53,167.93,0.74,0.74,1.64,0.57 ,,224.66,115.13,224.66,115.27,185.59,109.16,224.66,109.82,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.007,0.000, ,164.94,168.17,0.49,0.49,1.39,0.25 ,,222.71,116.08,201.22,114.91,199.27,108.72,226.62,109.89,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.015,0.000, ,164.86,168.17,0.74,0.41,0.98,0.74 ,,214.90,115.49,216.85,114.87,171.92,109.45,220.76,109.74,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,165.19,168.42,0.74,0.57,1.39,0.65 ,,212.94,115.20,228.57,115.60,199.27,108.94,220.76,109.78,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.015,0.000,0.000, ,165.43,168.58,0.49,0.33,1.47,0.33 ,,228.57,115.24,209.04,115.13,187.55,109.01,224.66,109.89,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,165.60,168.50,0.00,0.16,1.15,0.00 ,,218.80,115.68,210.99,114.87,203.17,109.30,218.80,109.78,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.037,0.000, ,165.84,168.75,0.08,0.00,0.82,0.00 ,,212.94,115.16,214.90,114.87,169.96,109.19,224.66,109.85,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,166.01,169.16,0.00,0.00,0.65,0.00 ,,226.62,115.20,222.71,115.46,193.41,108.90,218.80,109.82,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,166.17,169.07,0.00,0.00,0.74,0.00 ,,216.85,115.79,226.62,115.02,179.73,109.67,220.76,109.78,0.00,0.00,169.96,0.00,
0.000,0.000,0.007,0.000,0.007,0.000, ,166.33,169.32,0.00,0.00,0.41,0.00 ,,220.76,115.31,197.31,114.69,185.59,109.38,216.85,109.74,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,166.66,169.40,0.00,0.00,0.25,0.00 ,,218.80,115.09,232.48,114.76,187.55,109.12,224.66,109.82,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,166.83,169.65,0.00,0.00,0.49,0.00 ,,228.57,115.24,210.99,115.38,166.06,108.90,218.80,109.74,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,166.91,169.65,0.00,0.00,0.33,0.00 ,,234.43,115.42,218.80,115.02,179.73,109.45,218.80,109.71,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.022,0.000, ,167.15,169.73,0.00,0.00,0.08,0.00 ,,228.57,115.09,189.50,114.69,193.41,108.90,216.85,109.71,0.00,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.015,0.000, ,167.32,170.14,0.00,0.00,0.08,0.00 ,,228.57,115.02,240.29,114.65,166.06,108.83,216.85,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,167.56,170.22,0.00,0.00,0.00,0.00 ,,222.71,115.82,216.85,115.02,181.68,109.12,218.80,109.74,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.007,0.000, ,167.64,170.14,0.00,0.00,0.00,0.00 ,,230.53,115.24,197.31,114.76,179.73,108.94,212.94,109.78,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,167.89,170.30,0.00,0.00,0.00,0.00 ,,224.66,114.95,207.08,114.65,183.64,108.86,212.94,109.71,31.26,0.00,166.06,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,168.05,170.30,0.00,0.00,0.00,0.00 ,,232.48,114.95,236.39,115.38,171.92,109.23,216.85,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.022,0.000, ,168.22,170.38,0.00,0.00,0.00,0.00 ,,236.39,115.31,218.80,114.87,177.78,109.01,212.94,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,168.46,170.55,0.00,0.00,0.00,0.00 ,,234.43,115.02,212.94,114.58,171.92,108.94,216.85,109.74,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,168.71,170.63,0.00,0.00,0.00,0.00 ,,234.43,114.95,205.13,114.54,173.87,109.41,210.99,109.67,62.52,0.00,177.78,0.00,
0.000,0.000,0.007,0.000,0.015,0.000, ,168.79,170.71,0.00,0.00,0.00,0.00 ,,232.48,115.49,240.29,114.98,177.78,109.05,212.94,109.67,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,168.87,170.79,0.00,0.00,0.00,0.00 ,,234.43,115.05,224.66,114.58,158.24,109.05,216.85,109.71,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,168.95,170.79,0.00,0.00,0.00,0.00 ,,240.29,114.91,205.13,114.51,171.92,108.72,212.94,109.67,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,169.28,170.96,0.00,0.00,0.00,0.00 ,,228.57,114.98,205.13,115.27,171.92,109.16,210.99,109.67,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,169.28,171.12,0.00,0.00,0.00,0.00 ,,230.53,115.27,218.80,114.69,175.82,108.72,216.85,109.63,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.007,0.022,0.000, ,169.52,171.37,0.00,0.00,0.00,0.00 ,,228.57,114.95,201.22,114.58,175.82,108.72,212.94,109.67,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,169.61,171.28,0.00,0.00,0.00,0.00 ,,232.48,114.76,197.31,114.51,158.24,109.30,210.99,109.56,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.015,0.000, ,169.85,171.45,0.00,0.00,0.00,0.00 ,,230.53,115.68,195.36,114.98,179.73,108.75,210.99,109.60,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.029,0.000, ,169.85,171.45,0.00,0.00,0.00,0.00 ,,226.62,115.13,224.66,114.58,169.96,108.83,209.04,109.56,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.007,0.000, ,170.02,171.53,0.00,0.00,0.00,0.00 ,,222.71,114.95,201.22,114.51,173.87,109.49,212.94,109.63,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.000,0.000, ,170.02,171.86,0.00,0.00,0.00,0.00 ,,214.90,114.73,185.59,115.20,171.92,108.90,209.04,109.56,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.015,0.000, ,170.34,172.02,0.00,0.00,0.00,0.00 ,,218.80,115.57,189.50,114.69,166.06,109.05,209.04,109.60,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.015,0.000,0.000, ,170.26,171.94,0.00,0.00,0.00,0.00 ,,216.85,114.91,212.94,114.51,156.29,109.41,212.94,109.60,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.037,0.000, ,170.42,172.18,0.00,0.00,0.00,0.00 ,,218.80,114.87,187.55,114.32,177.78,108.72,209.04,109.52,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.007,0.000, ,170.59,172.27,0.00,0.00,0.00,0.00 ,,209.04,114.69,187.55,115.20,158.24,108.64,214.90,109.49,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,170.75,172.43,0.00,0.00,0.00,0.00 ,,214.90,115.46,191.45,114.54,173.87,109.45,210.99,109.52,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,170.75,172.51,0.00,0.00,0.00,0.00 ,,209.04,114.87,205.13,114.47,171.92,109.01,210.99,109.49,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.029,0.000, ,170.92,172.67,0.00,0.00,0.00,0.00 ,,224.66,114.84,173.87,114.43,173.87,109.08,209.04,109.52,0.00,0.00,0.00,0.00,
0.000,0.000,0.015,0.000,0.015,0.000, ,171.00,172.84,0.00,0.00,0.00,0.00 ,,218.80,115.57,191.45,114.87,166.06,108.90,216.85,109.56,93.77,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,171.08,172.92,0.00,0.00,0.00,0.00 ,,207.08,114.95,173.87,114.36,179.73,108.97,210.99,109.49,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.029,0.000, ,171.24,173.17,0.00,0.00,0.00,0.00 ,,212.94,114.65,191.45,114.36,169.96,109.12,218.80,109.49,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,171.32,173.41,0.00,0.00,0.00,0.00 ,,218.80,114.73,177.78,114.76,191.45,108.68,209.04,109.49,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.022,0.000,0.000, ,171.41,173.49,0.00,0.00,0.00,0.00 ,,214.90,115.02,187.55,114.51,164.10,109.16,214.90,109.49,31.26,0.00,0.00,0.00,
0.000,0.000,0.007,0.007,0.015,0.000, ,171.57,173.74,0.00,0.00,0.00,0.00 ,,205.13,114.69,171.92,114.21,171.92,108.83,210.99,109.41,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.029,0.000,0.000, ,171.65,173.74,0.00,0.00,0.00,0.00 ,,209.04,114.58,193.41,114.95,169.96,108.83,216.85,109.41,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.015,0.000, ,171.82,174.07,0.00,0.00,0.00,0.00 ,,209.04,115.46,175.82,114.43,187.55,109.49,210.99,109.41,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,171.90,174.15,0.00,0.00,0.00,0.00 ,,209.04,114.91,177.78,114.36,177.78,109.01,216.85,109.41,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.000,0.007,0.000, ,172.22,174.39,0.00,0.25,0.00,0.00 ,,214.90,114.62,197.31,114.29,175.82,108.75,214.90,109.41,0.00,0.00,0.00,0.00,
0.000,0.000,0.000,0.015,0.000,0.000, ,172.31,174.64,0.00,3.60,0.00,0.00 ,,212.94,114.62,197.31,114.58,162.15,108.68,214.90,109.45,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.015,0.000, ,172.47,174.88,0.00,7.69,0.00,0.00 ,,207.08,115.16,181.68,114.36,171.92,109.08,216.85,109.45,62.52,0.00,166.06,0.00,
0.000,0.000,0.000,0.000,0.029,0.000, ,172.55,175.05,0.00,7.53,0.00,0.00 ,,207.08,114.62,173.87,114.36,175.82,108.72,216.85,109.38,62.52,0.00,0.00,0.00,
0.000,0.000,0.000,0.000,0.022,0.000, ,172.88,175.13,0.00,5.32,0.00,0.00 ,,214.90,114.58,195.36,115.05,169.96,108.83,216.85,109.41,62.52,0.00,0.00,0.00,
0.000,0.000,0.007,0.007,0.000,0.000, ,173.04,175.37,0.00,7.04,0.00,0.00 ,,209.04,115.24,197.31,114.54,166.06,109.01,214.90,109.38,31.26,0.00,173.87,0.00,
0.000,0.000,0.000,0.007,0.000,0.000, ,173.29,175.46,17.59,4.91,0.00,0.00 ,,212.94,114.65,177.78,114.25,162.15,108.90,216.85,109.41,31.26,0.00,0.00,0.00,
0.000,0.000,0.000,0.007,0.022,0.000, ,173.37,175.70,19.14,2.37,0.00,0.00 ,,209.04,114.69,173.87,114.14,185.59,108.53,214.90,109.34,31.26,0.00,0.00,0.00,
