Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,3.453,0.000,0.000,0.000, ,56.80,49.11,-3.35,-0.99,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.29,7642.49,20.48,
0.000,0.000,3.417,0.000,0.000,0.000, ,57.05,49.51,-3.35,-0.96,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7570.21,20.44,
0.000,0.000,3.435,0.000,0.000,0.000, ,57.29,49.67,-3.35,-1.06,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.33,7671.79,20.51,
0.000,0.000,3.426,0.000,0.000,0.000, ,57.69,50.07,-3.35,-1.03,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7542.86,20.51,
0.000,0.000,3.444,0.000,0.006,0.000, ,57.93,50.31,-3.35,-1.10,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7613.19,20.44,
0.000,0.000,3.411,0.000,0.000,0.000, ,58.17,50.63,-3.35,-1.06,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7597.56,20.40,
0.000,0.000,3.409,0.000,0.000,0.000, ,58.49,50.87,-3.35,-1.13,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7554.58,20.40,
0.000,0.000,3.429,0.015,0.000,0.003, ,58.73,50.95,-3.35,-1.24,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7640.54,20.40,
0.000,0.000,3.426,0.000,0.000,0.000, ,59.05,51.43,-3.35,-1.20,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7583.88,20.40,
0.000,0.000,3.406,0.000,0.000,0.000, ,59.37,51.67,-3.35,-1.20,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7642.49,20.48,
0.000,0.000,3.388,0.000,0.000,0.000, ,59.61,51.99,-3.35,-1.27,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.25,7570.21,20.44,
0.000,0.000,3.403,0.000,0.000,0.000, ,59.93,52.15,-3.35,-1.31,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7669.84,20.44,
0.000,0.000,3.376,0.000,0.000,0.000, ,60.25,52.72,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.33,7570.21,20.44,
0.000,0.000,3.382,0.003,0.000,0.000, ,60.41,52.80,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7613.19,20.44,
0.000,0.000,3.368,0.003,0.000,0.000, ,60.73,53.12,-3.35,-1.45,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.29,7611.23,20.40,
0.000,0.000,3.368,0.006,0.003,0.015, ,61.05,53.36,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7568.25,20.37,
0.000,0.000,3.347,0.000,0.000,0.012, ,61.29,53.84,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7669.84,20.37,
0.000,0.000,3.356,0.006,0.009,0.000, ,61.62,54.00,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.18,7570.21,20.44,
0.000,0.000,3.344,0.000,0.000,0.000, ,61.94,54.40,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7656.17,20.44,
0.000,0.000,3.353,0.000,0.000,0.000, ,62.18,54.64,-3.35,-1.27,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7542.86,20.48,
0.000,0.000,3.335,0.000,0.000,0.000, ,62.58,54.80,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.18,7685.47,20.48,
0.000,0.000,3.312,0.009,0.000,0.000, ,62.82,55.28,-3.35,-1.27,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7583.88,20.44,
0.000,0.000,3.335,0.000,0.000,0.000, ,63.14,55.60,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.36,7540.90,20.44,
0.000,0.000,3.329,0.000,0.000,0.000, ,63.46,55.84,-3.35,-1.31,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7640.54,20.40,
0.000,0.000,3.315,0.000,0.000,0.000, ,63.62,56.24,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7568.25,20.40,
0.000,0.000,3.291,0.000,0.000,0.000, ,64.02,56.40,-3.35,-1.31,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7697.19,20.37,
0.000,0.000,3.303,0.000,0.000,0.000, ,64.34,56.80,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7583.88,20.44,
0.000,0.000,3.280,0.015,0.000,0.000, ,64.50,57.13,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7656.17,20.48,
0.000,0.000,3.256,0.006,0.000,0.000, ,64.90,57.53,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7599.51,20.44,
0.000,0.000,3.242,0.000,0.000,0.000, ,65.14,57.69,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7556.53,20.44,
0.000,0.000,3.221,0.000,0.000,0.000, ,65.62,58.01,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7626.86,20.44,
0.000,0.000,3.189,0.000,0.000,0.000, ,65.78,58.25,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.36,7540.90,20.44,
0.000,0.000,3.174,0.006,0.000,0.000, ,66.02,58.65,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7683.52,20.40,
0.000,0.000,3.157,0.000,0.000,0.000, ,66.51,59.13,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7597.56,20.37,
0.000,0.000,3.115,0.000,0.000,0.000, ,66.75,59.29,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.40,7669.84,20.40,
0.000,0.000,3.092,0.000,0.000,0.000, ,67.07,59.69,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7599.51,20.44,
0.000,0.000,3.072,0.000,0.000,0.003, ,67.47,59.93,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7540.90,20.44,
0.000,0.000,3.022,0.000,0.000,0.000, ,67.95,60.17,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7669.84,20.44,
0.000,0.000,3.001,0.000,0.000,0.006, ,68.35,60.57,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7556.53,20.48,
0.000,0.000,3.001,0.009,0.003,0.000, ,68.67,60.89,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7685.47,20.44,
0.000,0.000,2.975,0.000,0.000,0.000, ,68.99,61.21,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7570.21,20.44,
0.000,0.000,2.972,0.000,0.000,0.000, ,69.31,61.45,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7712.82,20.37,
0.000,0.000,2.928,0.000,0.000,0.000, ,69.71,61.86,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7611.23,20.37,
0.000,0.003,2.907,0.000,0.000,0.000, ,70.03,62.02,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7583.88,20.40,
0.000,0.000,2.919,0.003,0.000,0.000, ,70.35,62.34,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7626.86,20.40,
0.000,0.000,2.890,0.015,0.000,0.000, ,70.84,62.82,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7542.86,20.51,
0.000,0.000,2.858,0.006,0.000,0.006, ,71.00,63.22,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.33,7599.51,20.51,
0.000,0.000,2.869,0.000,0.000,0.000, ,71.40,63.46,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7570.21,20.44,
0.000,0.000,2.884,0.003,0.000,0.000, ,71.80,64.02,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.33,7685.47,20.48,
0.000,0.000,2.846,0.000,0.006,0.003, ,72.12,64.26,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7597.56,20.40,
0.000,0.000,2.840,0.000,0.000,0.000, ,72.44,64.50,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7712.82,20.40,
0.000,0.000,2.843,0.003,0.000,0.000, ,72.92,64.98,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7570.21,20.44,
0.000,0.000,2.805,0.000,0.000,0.000, ,73.08,65.38,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7568.25,20.40,
0.000,0.000,2.799,0.003,0.000,0.000, ,73.56,65.54,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.18,7599.51,20.48,
0.000,0.000,2.799,0.000,0.000,0.000, ,73.80,65.94,-3.35,-1.98,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7556.53,20.44,
0.000,0.000,2.781,0.003,0.000,0.000, ,74.20,66.35,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.29,7626.86,20.44,
0.000,0.000,2.758,0.000,0.003,0.000, ,74.44,66.59,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7570.21,20.44,
0.000,0.000,2.737,0.000,0.000,0.000, ,74.84,67.07,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7726.50,20.37,
0.000,0.000,2.714,0.000,0.000,0.000, ,75.16,67.31,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7597.56,20.40,
0.000,0.000,2.685,0.006,0.000,0.000, ,75.49,67.63,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7683.52,20.37,
0.000,0.000,2.676,0.000,0.000,0.000, ,75.97,67.87,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.25,7611.23,20.37,
0.000,0.000,2.667,0.003,0.000,0.000, ,76.21,68.19,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7568.25,20.37,
0.000,0.000,2.632,0.000,0.000,0.000, ,76.53,68.59,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7624.91,20.33,
0.000,0.000,2.620,0.006,0.000,0.000, ,76.85,69.15,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7554.58,20.40,
0.000,0.000,2.591,0.003,0.006,0.000, ,77.25,69.39,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7613.19,20.44,
0.000,0.000,2.585,0.000,0.000,0.000, ,77.49,69.71,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.25,7554.58,20.37,
0.000,0.000,2.544,0.006,0.000,0.000, ,77.81,70.03,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7656.17,20.40,
0.000,0.000,2.526,0.000,0.000,0.000, ,78.13,70.43,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7581.93,20.37,
0.000,0.000,2.512,0.000,0.000,0.000, ,78.53,70.76,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7726.50,20.33,
0.000,0.000,2.474,0.006,0.000,0.000, ,78.85,71.00,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7624.91,20.29,
0.000,0.000,2.477,0.000,0.000,0.000, ,79.01,71.40,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.07,7654.21,20.37,
0.000,0.000,2.450,0.003,0.006,0.000, ,79.33,71.56,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7611.23,20.37,
0.000,0.000,2.436,0.012,0.000,0.000, ,79.82,71.96,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7554.58,20.40,
0.000,0.003,2.427,0.000,0.000,0.000, ,80.22,72.36,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7611.23,20.40,
0.000,0.000,2.397,0.006,0.000,0.000, ,80.38,72.68,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7554.58,20.40,
0.000,0.000,2.348,0.006,0.000,0.000, ,80.78,73.00,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7740.17,20.33,
0.000,0.000,2.309,0.003,0.000,0.000, ,81.02,73.48,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7611.23,20.33,
0.000,0.000,2.295,0.000,0.000,0.000, ,81.34,73.64,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7568.25,20.33,
0.000,0.000,2.248,0.003,0.000,0.000, ,81.58,73.96,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7667.89,20.33,
0.000,0.000,2.219,0.003,0.000,0.000, ,82.06,74.44,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7568.25,20.33,
0.000,0.000,2.183,0.000,0.000,0.000, ,82.30,74.76,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7656.17,20.40,
0.000,0.000,2.142,0.009,0.000,0.000, ,82.70,75.00,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7554.58,20.40,
0.000,0.000,2.090,0.000,0.009,0.006, ,82.86,75.25,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.14,7669.84,20.40,
0.000,0.000,2.072,0.000,0.000,0.009, ,83.26,75.89,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7595.60,20.33,
0.000,0.000,2.019,0.000,0.000,0.000, ,83.66,75.97,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.29,7525.27,20.40,
0.000,0.003,1.984,0.000,0.000,0.012, ,83.82,76.37,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7624.91,20.33,
0.000,0.000,1.946,0.003,0.000,0.000, ,84.06,76.77,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.85,7568.25,20.33,
0.000,0.000,1.926,0.000,0.000,0.000, ,84.47,76.93,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7640.54,20.33,
0.000,0.000,1.890,0.000,0.000,0.000, ,84.87,77.25,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7568.25,20.33,
0.000,0.000,1.852,0.006,0.000,0.000, ,85.11,77.65,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.96,7697.19,20.33,
0.000,0.000,1.817,0.009,0.000,0.000, ,85.51,78.13,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7568.25,20.37,
0.000,0.000,1.773,0.000,0.000,0.000, ,85.99,78.45,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7554.58,20.40,
0.000,0.000,1.738,0.000,0.000,0.000, ,86.15,78.69,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7597.56,20.37,
0.000,0.000,1.691,0.003,0.000,0.000, ,86.47,78.93,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.85,7581.93,20.29,
0.000,0.000,1.650,0.003,0.000,0.003, ,86.79,79.49,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7624.91,20.33,
0.000,0.000,1.609,0.000,0.000,0.000, ,87.11,79.82,-3.35,-2.12,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7566.30,20.29,
0.000,0.000,1.565,0.003,0.000,0.003, ,87.35,80.06,-3.35,-1.20,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.29,7654.21,20.33,
0.000,0.000,1.521,0.000,0.000,0.000, ,87.75,80.62,-3.35,-0.85,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7568.25,20.37,
0.000,0.000,1.454,0.000,0.000,0.000, ,88.15,80.86,-3.35,-0.64,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7628.82,20.48,
0.000,0.000,1.386,0.000,0.003,0.000, ,88.47,81.18,-3.35,-0.68,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7554.58,20.40,
0.000,0.000,1.298,0.000,0.000,0.000, ,88.79,81.50,-3.11,-0.82,-0.84,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7669.84,20.44,
0.000,0.000,1.202,0.000,0.003,0.000, ,89.12,81.74,-3.35,-0.82,-0.91,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7595.60,20.33,
0.000,0.003,1.073,0.018,0.000,0.000, ,89.60,82.30,-3.35,-0.96,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7683.52,20.37,
0.000,0.000,0.953,0.000,0.000,0.000, ,90.00,82.54,-3.35,-1.10,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7554.58,20.37,
0.000,0.000,0.847,0.003,0.000,0.000, ,90.32,82.94,-3.35,-1.17,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.11,7581.93,20.29,
0.000,0.000,0.703,0.012,0.000,0.000, ,90.56,83.18,-3.35,-1.20,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7667.89,20.29,
0.000,0.000,0.577,0.003,0.000,0.000, ,91.04,83.74,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.18,7554.58,20.37,
0.000,0.003,0.454,0.012,0.000,0.003, ,91.36,83.90,-3.35,-1.49,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7654.21,20.37,
0.000,0.000,0.358,0.000,0.000,0.000, ,91.68,84.14,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.22,7540.90,20.40,
0.000,0.000,0.296,0.012,0.009,0.009, ,91.92,84.55,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7656.17,20.40,
0.000,0.000,0.220,0.003,0.000,0.015, ,92.32,85.03,-3.35,-1.38,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7595.60,20.33,
0.000,0.000,0.161,0.000,0.000,0.000, ,92.80,85.35,-3.35,-1.45,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7697.19,20.37,
0.000,0.000,0.138,0.000,0.000,0.000, ,93.20,85.75,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.92,7581.93,20.37,
0.000,0.000,0.114,0.000,0.000,0.000, ,93.85,85.91,-3.35,-1.27,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.36,7568.25,20.33,
0.000,0.000,0.085,0.006,0.000,0.000, ,94.01,86.31,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7626.86,20.37,
0.000,0.000,0.062,0.000,0.003,0.000, ,94.33,86.71,-3.35,-1.20,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7540.90,20.40,
0.000,0.000,0.038,0.003,0.000,0.000, ,94.65,87.11,-3.35,-1.35,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.25,7640.54,20.40,
0.000,0.000,0.050,0.000,0.000,0.000, ,94.97,87.35,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7568.25,20.37,
0.000,0.000,0.038,0.000,0.000,0.000, ,95.45,87.83,-3.35,-1.45,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.18,7683.52,20.40,
0.000,0.000,0.026,0.000,0.003,0.003, ,95.93,87.99,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.00,7597.56,20.37,
0.000,0.000,0.021,0.000,0.000,0.000, ,96.17,88.31,-3.35,-1.45,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7554.58,20.37,
0.000,0.000,0.029,0.000,0.000,0.000, ,96.65,88.71,-3.35,-1.42,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,17.03,7611.23,20.33,
0.000,0.000,0.018,0.000,0.000,0.000, ,97.13,89.12,-3.35,-1.45,-1.02,-0.98 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,0.00,16.89,7568.25,20.33,
