Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,170.07,174.49 ,,40.05,110.84,0.98,113.33,55.68,109.74,38.10,111.76,4000.00,0.00,0.00,34.10,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,170.28,173.85 ,,37.12,110.81,0.98,113.37,54.70,109.74,38.10,111.76,4000.00,0.00,0.00,34.10,
0.088,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.14,172.57 ,,37.12,110.81,0.00,113.37,50.79,109.74,41.03,111.76,4000.00,0.00,0.00,34.10,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.36 ,,37.12,110.77,2.93,113.33,49.82,109.78,42.00,111.79,4000.00,0.00,3.91,34.14,
0.110,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,173.00 ,,40.05,110.81,2.93,113.37,46.89,109.74,42.00,111.76,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,171.93 ,,37.12,110.81,2.93,113.33,44.93,109.74,42.00,111.72,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,170.87 ,,37.12,110.73,0.98,113.26,42.98,109.67,41.03,111.72,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,174.33,170.23 ,,38.10,110.73,0.98,113.33,42.98,109.67,38.10,111.72,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,170.66 ,,36.14,110.81,0.00,113.30,40.05,109.71,37.12,111.68,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,170.02 ,,37.12,110.81,0.98,113.33,40.05,109.71,38.10,111.68,4000.00,0.00,0.00,34.07,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,170.66 ,,37.12,110.81,0.98,113.33,40.05,109.67,38.10,111.72,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,169.38 ,,38.10,110.77,2.93,113.33,40.05,109.67,39.07,111.72,4000.00,0.00,0.00,34.10,
0.139,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,169.38 ,,37.12,110.73,0.00,113.30,40.05,109.67,38.10,111.68,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,170.02 ,,37.12,110.70,0.98,113.22,37.12,109.63,37.12,111.68,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,171.51 ,,37.12,110.70,0.00,113.26,36.14,109.63,37.12,111.68,4000.00,0.00,0.00,34.10,
0.095,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,172.36 ,,38.10,110.66,0.98,113.19,39.07,109.63,34.19,111.72,4000.00,0.00,0.00,34.10,
0.110,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.36 ,,37.12,110.70,0.00,113.26,36.14,109.67,35.16,111.68,4000.00,0.00,0.00,34.10,
0.088,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,171.93 ,,37.12,110.66,0.00,113.19,37.12,109.63,37.12,111.65,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.64 ,,37.12,110.62,0.98,113.11,36.14,109.63,37.12,111.65,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,173.64 ,,37.12,110.59,0.98,113.04,36.14,109.52,38.10,111.61,4000.00,0.00,0.00,34.07,
0.125,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.77,173.85 ,,38.10,110.55,0.00,113.04,36.14,109.52,38.10,111.58,4000.00,0.00,0.00,34.10,
0.125,0.015,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,174.70 ,,38.10,110.51,0.98,112.97,35.16,109.52,34.19,111.58,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.27 ,,40.05,110.44,0.00,112.97,33.21,109.52,34.19,111.58,4000.00,0.00,0.00,34.10,
0.103,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.12,173.42 ,,40.05,110.44,2.93,112.93,33.21,109.45,33.21,111.54,4000.00,0.00,0.00,34.14,
0.095,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,173.00 ,,38.10,110.40,0.00,112.89,33.21,109.45,34.19,111.54,4000.00,0.00,0.00,34.14,
0.125,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,173.64 ,,41.03,110.37,0.98,112.89,33.21,109.45,34.19,111.54,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,173.42 ,,38.10,110.40,0.98,112.89,35.16,109.49,34.19,111.54,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,173.21 ,,38.10,110.37,0.00,112.82,35.16,109.38,34.19,111.50,4000.00,0.00,0.00,34.07,
0.110,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,173.00 ,,38.10,110.33,0.00,112.82,35.16,109.41,31.26,111.50,4000.00,0.00,0.00,34.07,
0.103,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,173.85 ,,41.03,110.37,0.00,112.82,35.16,109.38,34.19,111.50,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,173.42 ,,42.00,110.37,0.00,112.82,35.16,109.41,31.26,111.50,4000.00,0.00,0.00,34.14,
0.095,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.15 ,,42.00,110.37,0.00,112.78,35.16,109.41,30.28,111.50,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,172.15 ,,43.96,110.37,0.00,112.75,35.16,109.41,33.21,111.50,4000.00,0.00,0.00,34.10,
0.132,0.029,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.06 ,,44.93,110.33,0.98,112.71,33.21,109.38,33.21,111.47,4000.00,0.00,0.00,34.10,
0.125,0.007,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.06 ,,44.93,110.33,0.00,112.78,33.21,109.38,35.16,111.47,4000.00,0.00,0.00,34.07,
0.132,0.029,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,173.85 ,,44.93,110.40,0.00,112.82,32.23,109.45,37.12,111.47,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,174.27 ,,44.93,110.44,0.00,112.93,32.23,109.52,39.07,111.54,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,174.70 ,,44.93,110.48,0.00,113.00,32.23,109.49,42.00,111.54,4000.00,0.00,0.00,34.07,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,174.91 ,,47.86,110.55,0.00,112.97,32.23,109.52,42.98,111.58,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,175.55 ,,47.86,110.48,0.00,113.00,35.16,109.56,46.89,111.54,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.54,174.70 ,,44.93,110.48,0.98,113.04,35.16,109.49,45.91,111.54,4000.00,0.00,0.00,34.10,
0.125,0.007,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,175.18,174.70 ,,43.96,110.51,0.00,112.97,35.16,109.49,46.89,111.50,4000.00,0.00,0.00,34.07,
0.132,0.015,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,174.75,175.34 ,,43.96,110.48,0.00,112.97,36.14,109.45,48.84,111.47,4000.00,0.00,0.00,34.07,
0.117,0.015,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,175.55 ,,41.03,110.48,0.00,113.00,37.12,109.56,44.93,111.50,4000.00,0.00,0.00,34.03,
0.110,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,174.70 ,,41.03,110.44,0.00,112.97,40.05,109.49,44.93,111.50,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,174.49 ,,42.00,110.44,0.00,112.97,40.05,109.49,46.89,111.50,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,174.06 ,,42.00,110.48,0.00,113.00,43.96,109.49,48.84,111.50,4000.00,0.00,3.91,34.07,
0.103,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,175.76 ,,40.05,110.44,0.00,113.04,41.03,109.49,48.84,111.47,4000.00,0.00,0.00,34.10,
0.125,0.007,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,176.19 ,,42.00,110.40,0.98,112.97,40.05,109.49,46.89,111.47,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,175.76 ,,40.05,110.44,0.00,112.97,40.05,109.45,45.91,111.43,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,175.34 ,,40.05,110.40,0.00,112.93,37.12,109.45,48.84,111.43,4000.00,0.00,0.00,33.99,
0.154,0.037,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,175.34 ,,38.10,110.44,2.93,112.89,39.07,109.49,46.89,111.43,4000.00,0.00,0.00,34.10,
0.095,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,175.13 ,,38.10,110.44,0.98,112.93,36.14,109.49,48.84,111.43,4000.00,0.00,0.00,34.07,
0.037,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,174.91 ,,38.10,110.44,0.98,112.93,35.16,109.49,45.91,111.43,4000.00,0.00,0.00,34.10,
0.132,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,175.34 ,,38.10,110.40,0.00,112.93,36.14,109.49,46.89,111.43,4000.00,0.00,0.00,34.10,
0.088,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,171.77,174.49 ,,37.12,110.37,0.00,112.89,35.16,109.45,46.89,111.43,4000.00,0.00,0.00,34.07,
0.132,0.015,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.85 ,,37.12,110.37,0.00,112.89,35.16,109.45,45.91,111.39,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,174.49 ,,38.10,110.33,0.00,112.93,36.14,109.49,42.98,111.43,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.14,175.34 ,,37.12,110.37,0.00,112.97,36.14,109.45,42.98,111.39,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,174.49 ,,42.00,110.37,0.00,112.97,37.12,109.45,44.93,111.43,4000.00,0.00,0.00,34.14,
0.125,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,173.64 ,,43.96,110.37,0.00,112.97,36.14,109.49,46.89,111.43,4000.00,0.00,3.91,34.14,
0.125,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,173.85 ,,44.93,110.37,0.00,112.93,37.12,109.45,48.84,111.39,4000.00,0.00,0.00,34.10,
0.125,0.007,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,174.49 ,,47.86,110.33,0.98,112.89,33.21,109.45,45.91,111.32,4000.00,0.00,3.91,34.07,
0.125,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,171.72 ,,47.86,110.33,0.98,112.89,35.16,109.45,44.93,111.32,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,171.29 ,,46.89,110.33,0.00,112.89,33.21,109.41,45.91,111.36,4000.00,0.00,0.00,34.07,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,171.93 ,,43.96,110.33,0.00,112.97,35.16,109.41,45.91,111.36,4000.00,0.00,0.00,34.10,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.51 ,,44.93,110.29,0.98,112.97,35.16,109.41,44.93,111.36,4000.00,0.00,0.00,34.10,
0.095,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,171.08 ,,44.93,110.33,0.00,112.93,36.14,109.41,45.91,111.36,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,172.57 ,,42.98,110.33,0.00,112.93,37.12,109.41,46.89,111.36,4000.00,0.00,0.00,34.14,
0.125,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,171.35,171.29 ,,42.98,110.26,0.98,112.89,36.14,109.38,45.91,111.28,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,172.36 ,,42.98,110.26,0.00,112.89,35.16,109.41,45.91,111.28,4000.00,0.00,0.00,34.03,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,170.50,173.21 ,,38.10,110.26,0.00,112.86,33.21,109.38,42.98,111.28,4000.00,0.00,0.00,34.10,
0.095,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,169.86,174.06 ,,37.12,110.29,0.00,112.86,32.23,109.41,42.98,111.32,4000.00,0.00,0.00,34.07,
0.095,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,169.43,175.34 ,,37.12,110.26,0.00,112.89,33.21,109.41,44.93,111.28,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,170.28,175.55 ,,36.14,110.29,0.00,112.93,35.16,109.41,47.86,111.32,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,174.91 ,,36.14,110.26,0.00,112.89,36.14,109.41,49.82,111.28,4000.00,0.00,0.00,34.10,
0.132,0.015,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.63,176.19 ,,37.12,110.26,0.98,112.86,37.12,109.38,48.84,111.28,4000.00,0.00,0.00,34.03,
0.125,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,171.77,175.13 ,,37.12,110.22,0.00,112.89,37.12,109.38,51.77,111.25,4000.00,0.00,0.00,34.03,
0.103,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.20,173.85 ,,36.14,110.18,0.00,112.86,39.07,109.34,48.84,111.25,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,172.57 ,,34.19,110.18,0.00,112.86,36.14,109.34,47.86,111.25,4000.00,0.00,0.00,34.10,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,174.12,171.93 ,,34.19,110.15,0.00,112.82,39.07,109.30,45.91,111.25,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,174.33,170.87 ,,36.14,110.15,0.00,112.78,39.07,109.30,47.86,111.28,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.29 ,,36.14,110.15,0.00,112.78,37.12,109.38,45.91,111.21,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,171.29 ,,36.14,110.11,0.98,112.71,35.16,109.34,45.91,111.21,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,170.02 ,,34.19,110.15,0.00,112.67,33.21,109.27,44.93,111.17,4000.00,0.00,0.00,34.07,
0.117,0.000,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,170.23 ,,36.14,110.11,0.00,112.71,32.23,109.30,43.96,111.17,4000.00,0.00,0.00,34.10,
0.110,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,171.51 ,,36.14,110.07,0.00,112.67,31.26,109.27,38.10,111.17,4000.00,0.00,0.00,34.10,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,171.56,171.93 ,,39.07,110.11,0.00,112.78,29.30,109.34,42.00,111.25,4000.00,0.00,0.00,34.18,
0.117,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,171.99,172.15 ,,39.07,110.11,0.00,112.78,32.23,109.34,37.12,111.25,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.93 ,,37.12,110.11,0.00,112.78,32.23,109.30,37.12,111.17,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.72 ,,36.14,110.11,0.00,112.67,31.26,109.23,37.12,111.17,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,174.06 ,,36.14,110.04,0.00,112.67,33.21,109.30,38.10,111.17,4000.00,0.00,0.00,34.07,
0.125,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.57 ,,37.12,110.04,0.00,112.67,33.21,109.27,35.16,111.17,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.85 ,,33.21,110.07,0.00,112.75,31.26,109.27,37.12,111.21,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.84,173.85 ,,37.12,110.07,0.00,112.78,32.23,109.23,37.12,111.17,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.26,173.64 ,,34.19,110.07,0.98,112.75,35.16,109.27,37.12,111.21,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,172.57 ,,36.14,110.07,0.00,112.78,37.12,109.30,39.07,111.17,4000.00,0.00,0.00,34.14,
0.183,0.095,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.36 ,,33.21,110.07,0.00,112.75,39.07,109.27,39.07,111.17,4000.00,0.00,0.00,34.14,
0.154,0.073,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,172.41,172.15 ,,34.19,110.04,0.00,112.75,36.14,109.27,38.10,111.14,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.29 ,,34.19,110.04,0.00,112.75,36.14,109.23,35.16,111.14,4000.00,0.00,0.00,34.10,
0.125,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,171.72 ,,34.19,110.04,0.00,112.71,35.16,109.23,37.12,111.14,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,173.05,171.51 ,,37.12,110.04,0.00,112.71,37.12,109.19,38.10,111.17,4000.00,0.00,0.00,34.18,
0.103,0.022,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,173.90,172.36 ,,40.05,110.04,0.00,112.71,39.07,109.23,38.10,111.17,4000.00,0.00,0.00,34.14,
0.147,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,171.72 ,,39.07,110.00,0.98,112.67,37.12,109.23,38.10,111.14,4000.00,0.00,0.00,34.18,
0.125,0.059,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,171.51 ,,36.14,110.00,0.98,112.64,39.07,109.23,42.00,111.14,4000.00,0.00,0.00,34.18,
0.125,0.000,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,172.57 ,,37.12,110.00,0.00,112.60,37.12,109.16,43.96,111.10,4000.00,0.00,0.00,34.10,
0.066,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,172.36 ,,37.12,109.93,0.00,112.60,36.14,109.19,43.96,111.06,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,177.31,172.57 ,,34.19,109.96,0.98,112.60,36.14,109.16,43.96,111.10,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,172.78 ,,36.14,109.96,0.00,112.64,35.16,109.16,44.93,111.10,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,176.88,172.57 ,,37.12,109.96,0.00,112.64,35.16,109.19,47.86,111.14,4000.00,0.00,0.00,34.21,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,172.57 ,,37.12,109.93,0.98,112.60,37.12,109.27,49.82,111.14,4000.00,0.00,0.00,34.18,
0.103,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,173.21 ,,34.19,109.93,0.98,112.60,36.14,109.23,47.86,111.10,4000.00,0.00,0.00,34.18,
0.125,0.007,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,174.97,172.36 ,,34.19,109.93,2.93,112.56,33.21,109.23,45.91,111.03,4000.00,0.00,0.00,34.18,
0.125,0.007,0.000,0.059,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,171.93 ,,34.19,109.96,0.00,112.60,31.26,109.16,47.86,111.06,4000.00,0.00,0.00,34.14,
0.117,0.000,0.000,0.066,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,171.93 ,,34.19,109.96,0.00,112.60,31.26,109.19,47.86,111.06,4000.00,0.00,0.00,34.14,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,173.00 ,,34.19,109.96,0.00,112.67,32.23,109.19,45.91,111.06,4000.00,0.00,0.00,34.18,
0.110,0.000,0.000,0.022,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,173.42 ,,36.14,109.74,0.98,112.45,35.16,109.01,47.86,110.88,4000.00,0.00,0.00,34.18,
0.110,0.000,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,173.64 ,,28.33,109.71,0.98,112.38,31.26,109.01,43.96,110.81,4000.00,0.00,0.00,34.21,
0.125,0.007,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,173.42 ,,32.23,109.82,0.98,112.42,32.23,109.05,44.93,110.92,4000.00,0.00,0.00,34.18,
0.125,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,174.70 ,,35.16,109.82,0.00,112.49,33.21,109.05,43.96,110.95,4000.00,0.00,3.91,34.14,
0.132,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,176.19 ,,35.16,109.82,0.98,112.45,33.21,109.01,42.00,110.95,4000.00,0.00,0.00,34.10,
0.117,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,175.82,175.98 ,,35.16,109.82,0.00,112.49,32.23,109.05,42.00,110.95,4000.00,0.00,0.00,34.14,
0.110,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.03,175.76 ,,33.21,109.85,0.00,112.42,33.21,109.05,42.00,111.03,4000.00,0.00,0.00,34.18,
0.103,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,175.98 ,,35.16,109.78,0.00,112.42,33.21,109.01,42.00,110.99,4000.00,0.00,0.00,34.25,
0.095,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,175.76 ,,35.16,109.74,0.00,112.42,35.16,109.01,42.00,110.99,4000.00,0.00,0.00,34.14,
0.132,0.000,0.000,0.037,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,176.19 ,,33.21,109.71,0.98,112.34,31.26,108.97,37.12,110.95,4000.00,0.00,0.00,34.18,
0.125,0.015,0.000,0.029,0.000,0.000, ,0.00,0.00,0.00,0.00,175.39,176.62 ,,33.21,109.67,0.98,112.34,32.23,108.94,36.14,110.92,4000.00,0.00,0.00,34.14,
0.125,0.000,0.000,0.051,0.000,0.000, ,0.00,0.00,0.00,0.00,175.61,176.40 ,,36.14,109.67,0.00,112.34,31.26,109.01,34.19,110.92,4000.00,0.00,0.00,34.18,
0.132,0.022,0.000,0.073,0.000,0.000, ,0.00,0.00,0.00,0.00,177.31,176.40 ,,37.12,109.67,0.00,112.31,32.23,108.97,34.19,110.95,4000.00,0.00,0.00,34.18,
0.095,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.46,177.25 ,,37.12,109.67,0.00,112.38,31.26,108.97,34.19,110.95,4000.00,0.00,0.00,34.21,
0.110,0.000,0.000,0.015,0.000,0.000, ,0.00,0.00,0.00,0.00,176.24,177.68 ,,41.03,109.67,0.00,112.34,31.26,108.94,34.19,110.92,4000.00,0.00,0.00,34.21,
0.103,0.000,0.000,0.044,0.000,0.000, ,0.00,0.00,0.00,0.00,176.67,177.04 ,,39.07,109.63,0.00,112.34,33.21,108.97,34.19,110.92,4000.00,0.00,0.00,34.21,
