Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
1.458,1.421,1.443,0.029,0.000,0.000, ,68.85,69.59,68.51,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.421,1.458,0.015,0.000,0.000, ,69.28,70.13,68.72,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.436,1.443,0.007,0.000,0.000, ,69.50,70.66,69.57,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.429,1.436,0.022,0.000,0.000, ,69.93,71.19,70.52,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.385,1.348,0.029,0.000,0.000, ,70.03,71.50,71.37,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.385,1.363,0.029,0.015,0.000, ,70.46,71.40,71.80,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.385,1.377,0.037,0.007,0.007, ,70.36,70.97,72.22,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.392,1.392,0.015,0.000,0.000, ,70.57,71.50,72.65,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.407,1.421,0.007,0.000,0.000, ,71.32,72.04,73.18,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.436,1.487,0.029,0.015,0.000, ,72.18,72.67,71.90,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.414,1.429,0.015,0.000,0.000, ,72.18,72.67,73.18,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.421,1.443,0.022,0.000,0.000, ,72.61,72.99,73.28,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.429,1.451,0.000,0.000,0.000, ,72.50,73.42,74.87,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.443,1.429,0.022,0.000,0.000, ,72.82,73.84,74.98,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.451,1.429,0.044,0.015,0.000, ,73.25,74.37,74.98,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.436,1.443,0.029,0.015,0.000, ,74.33,75.33,74.66,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.443,1.443,0.051,0.022,0.000, ,74.43,75.64,75.19,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.414,1.407,0.037,0.007,0.000, ,74.43,75.86,76.04,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.385,1.377,0.051,0.022,0.022, ,74.97,76.17,76.68,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.385,1.363,0.022,0.000,0.000, ,74.86,76.17,77.10,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.421,1.377,1.392,0.015,0.000,0.000, ,75.29,76.60,77.74,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.436,1.458,0.029,0.007,0.000, ,75.72,76.92,77.42,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.458,1.458,0.015,0.000,0.000, ,76.47,77.87,77.42,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.443,1.458,0.000,0.000,0.000, ,76.90,78.08,78.27,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.451,1.458,0.007,0.000,0.000, ,76.90,78.08,78.69,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.443,1.429,0.051,0.015,0.000, ,77.33,78.93,78.69,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.436,1.458,0.066,0.022,0.000, ,77.76,79.15,78.91,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.414,1.392,0.037,0.000,0.000, ,78.19,79.89,79.44,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.385,1.377,0.029,0.000,0.000, ,78.62,79.89,80.29,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.363,1.363,0.059,0.015,0.000, ,78.62,80.21,80.92,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.385,1.377,0.015,0.000,0.000, ,78.62,80.10,81.77,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.407,1.421,0.015,0.000,0.000, ,79.05,80.42,81.77,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.407,1.399,0.022,0.000,0.000, ,79.26,81.16,82.20,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.465,1.487,0.029,0.000,0.000, ,80.55,82.22,81.24,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.436,1.465,0.029,0.000,0.000, ,81.20,82.54,81.45,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.443,1.458,0.037,0.015,0.000, ,80.98,82.75,81.56,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.436,1.429,0.044,0.000,0.000, ,81.52,82.86,82.30,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.436,1.443,0.022,0.000,0.000, ,82.05,83.29,82.41,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.429,1.436,0.029,0.000,0.000, ,82.27,84.13,83.36,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.407,1.348,0.022,0.000,0.000, ,81.84,83.39,84.53,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.407,1.363,0.015,0.000,0.000, ,81.95,83.82,85.17,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.429,1.363,0.015,0.000,0.000, ,82.38,84.13,85.38,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.436,1.392,0.037,0.000,0.000, ,82.70,84.45,85.59,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.414,1.377,0.037,0.022,0.000, ,83.13,84.66,85.81,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.407,1.392,0.037,0.000,0.000, ,83.45,85.30,86.23,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.436,1.458,0.029,0.000,0.000, ,84.09,85.73,84.85,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.443,1.487,0.022,0.007,0.000, ,84.74,86.04,85.49,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.414,1.458,0.022,0.000,0.000, ,84.95,86.47,85.70,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.414,1.429,0.022,0.000,0.000, ,85.17,86.47,86.55,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.421,1.429,0.000,0.000,0.000, ,85.81,86.79,86.55,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.421,1.429,0.029,0.007,0.000, ,85.81,87.53,87.19,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.407,1.443,0.029,0.007,0.000, ,86.13,88.06,87.40,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.436,1.473,0.029,0.000,0.000, ,86.67,88.70,87.40,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.414,1.443,0.044,0.015,0.007, ,86.99,89.12,87.50,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.399,1.407,0.044,0.007,0.000, ,87.10,88.91,88.35,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.377,1.385,0.066,0.037,0.015, ,87.31,88.91,88.88,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.429,1.370,1.348,0.015,0.000,0.000, ,87.42,89.23,89.31,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.421,1.458,0.015,0.000,0.000, ,88.28,89.23,88.99,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.399,1.421,0.022,0.000,0.000, ,88.06,89.65,90.69,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.399,1.414,0.007,0.000,0.000, ,88.49,89.97,90.69,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.392,1.399,0.015,0.000,0.000, ,88.71,90.08,91.54,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.495,1.414,1.458,0.000,0.000,0.000, ,89.46,90.29,90.69,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.407,1.421,0.029,0.015,0.000, ,89.25,90.50,91.54,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.429,1.443,0.044,0.022,0.007, ,90.43,92.20,90.58,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.414,1.429,0.029,0.007,0.000, ,90.86,92.52,91.11,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.421,1.429,0.029,0.000,0.000, ,91.07,92.52,91.43,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.414,1.414,0.007,0.000,0.000, ,91.50,92.94,92.17,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.421,1.414,0.029,0.000,0.000, ,91.61,93.26,92.28,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.429,1.421,0.037,0.007,0.000, ,92.25,94.00,93.13,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.392,1.348,0.022,0.000,0.000, ,92.57,94.32,93.98,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.399,1.348,0.066,0.029,0.007, ,92.47,93.79,94.40,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.385,1.348,0.051,0.007,0.000, ,92.57,94.22,95.25,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.480,1.377,1.334,0.029,0.000,0.029, ,92.89,94.32,95.46,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.392,1.399,0.059,0.000,0.000, ,93.65,94.75,95.46,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.421,1.414,1.392,0.022,0.000,0.000, ,93.75,94.96,95.99,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.407,1.385,0.051,0.029,0.015, ,94.61,96.02,95.68,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.392,1.377,0.007,0.000,0.000, ,94.93,96.23,96.74,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.377,1.348,0.029,0.007,0.000, ,95.58,96.66,96.95,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.414,1.356,1.341,0.022,0.000,0.000, ,95.69,96.76,97.80,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.363,1.341,0.037,0.015,0.000, ,95.58,96.76,98.33,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.392,1.414,0.073,0.022,0.000, ,96.01,96.66,98.33,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.487,1.443,1.458,0.029,0.000,0.000, ,96.97,98.14,97.27,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.421,1.429,0.044,0.015,0.000, ,97.08,98.36,97.90,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.429,1.429,0.059,0.022,0.000, ,97.72,99.10,98.12,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.399,1.399,0.015,0.000,0.000, ,97.94,98.89,99.18,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.392,1.385,0.022,0.000,0.000, ,97.83,98.46,100.45,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.421,1.421,0.007,0.000,0.000, ,98.26,99.10,100.88,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.421,1.407,0.015,0.000,0.000, ,99.33,100.37,99.92,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.458,1.407,1.407,0.029,0.000,0.000, ,99.98,100.90,99.92,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.473,1.399,1.429,0.044,0.015,0.000, ,99.98,100.69,100.66,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.414,1.429,0.044,0.000,0.000, ,100.62,101.01,101.09,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.399,1.414,0.022,0.000,0.000, ,100.84,101.22,101.30,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.465,1.392,1.429,0.007,0.000,0.000, ,101.37,101.22,101.73,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.429,1.348,1.356,0.044,0.007,0.000, ,101.70,102.92,102.47,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.429,1.356,1.348,0.022,0.000,0.000, ,101.59,102.81,103.32,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.392,1.414,0.022,0.000,0.000, ,102.23,103.34,103.21,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.399,1.414,0.015,0.000,0.000, ,102.77,103.66,103.85,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.385,1.414,0.022,0.000,0.000, ,103.09,104.51,103.85,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.377,1.370,0.029,0.000,0.000, ,103.31,104.83,104.17,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.436,1.385,1.370,0.044,0.007,0.000, ,104.16,104.83,104.91,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.451,1.385,1.414,0.051,0.015,0.000, ,104.16,105.36,104.91,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.443,1.392,1.414,0.022,0.000,0.000, ,104.70,105.89,105.55,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.407,1.334,1.356,0.037,0.015,0.000, ,105.13,106.53,105.86,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.421,1.341,1.356,0.015,0.000,0.000, ,105.67,106.85,106.61,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.429,1.348,1.356,0.037,0.007,0.000, ,105.67,107.06,106.71,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.392,1.326,1.319,0.044,0.000,0.000, ,105.67,106.95,108.62,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.392,1.326,1.282,0.037,0.000,0.000, ,105.67,107.38,108.84,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.407,1.341,1.341,0.037,0.007,0.000, ,106.63,107.06,108.73,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.392,1.334,1.334,0.029,0.000,0.000, ,106.53,107.91,109.47,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.392,1.326,1.326,0.037,0.007,0.007, ,106.53,108.23,110.11,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.407,1.341,1.341,0.015,0.000,0.000, ,107.28,108.33,109.90,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.421,1.356,1.370,0.022,0.000,0.000, ,108.46,109.92,109.58,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.385,1.341,1.370,0.015,0.000,0.000, ,108.46,109.82,110.11,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.363,1.326,1.312,0.000,0.000,0.000, ,108.46,109.82,110.85,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.377,1.341,1.312,0.000,0.000,0.000, ,108.89,109.82,111.70,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.392,1.334,1.282,0.007,0.000,0.000, ,109.21,110.24,112.13,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.377,1.334,1.326,0.022,0.007,0.000, ,109.53,110.67,112.55,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.370,1.312,1.290,0.029,0.015,0.000, ,110.39,112.05,112.44,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.407,1.341,1.341,0.037,0.000,0.000, ,111.14,111.94,112.13,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.407,1.334,1.341,0.029,0.000,0.000, ,110.82,111.62,112.76,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.385,1.334,1.341,0.007,0.000,0.000, ,111.68,112.90,113.19,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.363,1.319,1.312,0.022,0.000,0.000, ,111.89,113.53,113.19,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.341,1.312,1.312,0.029,0.000,0.000, ,111.79,113.00,114.25,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.370,1.304,1.312,0.000,0.000,0.000, ,112.64,114.38,114.25,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.377,1.319,1.312,0.022,0.007,0.000, ,112.43,113.96,115.52,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
1.363,1.319,1.312,0.029,0.000,0.000, ,113.18,115.12,114.89,0.00,0.00,0.00 ,,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,8000.00,0.00,
