Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,153.88,0.00,0.00,0.00 ,,340.90,118.94,345.79,113.85,160.20,112.12,179.73,100.11,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.00,0.00,0.00,0.00 ,,340.90,118.94,336.02,113.85,150.43,112.16,191.45,100.11,4000.00,15.09,4000.00,0.00,
0.000,0.006,0.000,0.003,0.000,0.003, ,0.00,0.00,154.00,0.00,0.00,0.00 ,,340.90,118.86,326.25,113.81,150.43,112.12,202.20,100.11,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,153.88,0.00,0.00,0.00 ,,340.90,118.86,326.25,113.81,150.43,112.16,202.20,100.07,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.00,0.00,0.00,0.00 ,,350.67,118.83,346.76,113.77,140.66,112.12,202.20,100.07,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.25,0.00,0.00,0.00 ,,369.23,118.83,366.30,113.74,140.66,112.12,203.17,100.00,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,0.00,154.31,0.00,0.00,0.00 ,,398.53,118.79,376.07,113.63,140.66,112.09,203.17,100.00,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,154.31,0.00,0.00,0.00 ,,417.09,118.79,395.60,113.63,140.66,112.09,191.45,100.04,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,0.00,154.19,0.00,0.00,0.00 ,,407.33,118.79,406.35,113.59,130.89,112.05,179.73,100.04,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.56,0.00,0.00,0.00 ,,388.77,118.79,435.65,113.55,130.89,112.09,180.71,100.00,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.56,0.00,0.00,0.00 ,,388.77,118.79,476.68,113.48,120.15,112.09,180.71,100.00,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.62,0.00,0.00,0.00 ,,398.53,118.72,515.75,113.41,120.15,112.05,191.45,99.96,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,154.74,0.00,0.00,0.00 ,,398.53,118.68,515.75,113.41,110.38,112.01,203.17,99.93,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,0.00,155.05,0.00,0.00,0.00 ,,407.33,118.68,505.98,113.41,120.15,112.05,213.92,99.93,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,155.42,0.00,0.00,0.00 ,,407.33,118.68,496.21,113.37,120.15,112.05,225.64,99.96,4000.00,15.09,4000.00,0.00,
0.006,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,155.73,0.00,0.00,0.00 ,,417.09,118.68,466.91,113.37,120.15,112.05,225.64,99.93,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,156.10,0.00,0.00,0.00 ,,426.86,118.68,446.40,113.37,130.89,112.01,236.39,99.89,4000.00,15.02,4000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,156.35,0.00,0.00,0.00 ,,426.86,118.64,426.86,113.37,140.66,112.01,258.85,99.85,4000.00,15.05,4000.00,0.00,
0.003,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,156.60,0.00,0.00,0.00 ,,426.86,118.64,417.09,113.37,150.43,111.94,281.32,99.85,4000.00,15.05,4000.00,0.00,
0.000,0.006,0.000,0.006,0.000,0.000, ,0.00,0.00,156.72,0.00,0.00,0.00 ,,407.33,118.68,426.86,113.41,150.43,111.98,281.32,99.82,4000.00,15.13,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,156.97,0.00,0.00,0.00 ,,398.53,118.64,426.86,113.33,150.43,112.01,270.57,99.85,4000.00,15.05,4000.00,0.00,
0.009,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,157.09,0.00,0.00,0.00 ,,398.53,118.61,436.63,113.30,140.66,111.98,258.85,99.82,4000.00,15.05,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,156.97,0.00,0.00,0.00 ,,379.00,118.61,458.12,113.19,130.89,111.90,236.39,99.82,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,157.03,0.00,0.00,0.00 ,,379.00,118.61,487.42,113.22,130.89,111.98,213.92,99.89,4000.00,15.09,4000.00,0.00,
0.003,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,157.09,0.00,0.00,0.00 ,,361.42,118.53,507.94,113.15,130.89,111.90,213.92,99.89,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.003, ,0.00,0.00,157.09,0.00,0.00,0.00 ,,351.65,118.53,517.70,113.11,130.89,111.94,203.17,99.89,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,157.15,0.00,0.00,0.00 ,,341.88,118.57,507.94,113.08,130.89,111.90,191.45,99.85,4000.00,15.02,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,157.40,0.00,0.00,0.00 ,,351.65,118.46,477.66,113.11,140.66,111.90,168.99,99.85,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,157.58,0.00,0.00,0.00 ,,379.98,118.53,458.12,113.11,140.66,111.87,157.26,99.85,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,157.95,0.00,0.00,0.00 ,,389.74,118.46,427.84,113.11,130.89,111.87,134.80,99.85,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.14,0.00,0.00,0.00 ,,399.51,118.42,418.07,113.08,130.89,111.83,134.80,99.85,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.32,0.00,0.00,0.00 ,,389.74,118.42,418.07,113.08,130.89,111.83,134.80,99.89,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.32,0.00,0.00,0.00 ,,389.74,118.46,437.61,113.00,130.89,111.83,134.80,99.89,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.51,0.00,0.00,0.00 ,,389.74,118.42,467.89,112.97,130.89,111.79,134.80,99.85,4000.00,15.02,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,158.51,0.00,0.00,0.00 ,,379.98,118.39,508.91,112.93,130.89,111.79,134.80,99.78,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.003, ,0.00,0.00,158.76,0.00,0.00,0.00 ,,389.74,118.39,548.96,112.89,140.66,111.83,134.80,99.82,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,0.00,158.82,0.00,0.00,0.00 ,,380.95,118.28,608.55,112.82,140.66,111.79,134.80,99.78,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.82,0.00,0.00,0.00 ,,370.21,118.35,668.13,112.67,140.66,111.76,134.80,99.82,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.57,0.00,0.00,0.00 ,,361.42,118.35,658.36,112.71,140.66,111.76,134.80,99.78,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.51,0.00,0.00,0.00 ,,351.65,118.35,628.08,112.71,140.66,111.79,134.80,99.78,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.20,0.00,0.00,0.00 ,,341.88,118.42,608.55,112.75,130.89,111.76,146.52,99.78,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,0.00,158.02,0.00,0.00,0.00 ,,332.11,118.39,598.78,112.67,140.66,111.79,146.52,99.78,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.32,0.00,0.00,0.00 ,,341.88,118.32,568.50,112.67,130.89,111.72,146.52,99.71,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.63,0.00,0.00,0.00 ,,351.65,118.32,538.22,112.67,130.89,111.72,158.24,99.71,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,158.94,0.00,0.00,0.00 ,,370.21,118.32,518.68,112.67,130.89,111.68,169.96,99.71,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,159.62,0.00,0.00,0.00 ,,390.72,118.24,508.91,112.67,130.89,111.72,169.96,99.71,4000.00,15.09,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,159.81,0.00,0.00,0.00 ,,409.28,118.17,499.15,112.67,130.89,111.72,158.24,99.71,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.003,0.012,0.018, ,0.00,0.00,159.93,0.00,0.00,0.00 ,,419.05,118.21,478.63,112.71,151.40,111.65,158.24,99.67,4000.00,15.05,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,159.93,0.00,0.00,0.00 ,,428.82,118.10,469.84,112.64,151.40,111.61,158.24,99.67,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.68,0.00,0.00,0.00 ,,428.82,118.10,459.10,112.67,161.17,111.61,169.96,99.71,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.37,0.00,0.00,0.00 ,,428.82,118.10,449.33,112.67,170.94,111.65,169.96,99.67,4000.00,15.09,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.19,0.00,0.00,0.00 ,,428.82,118.06,429.79,112.64,170.94,111.61,169.96,99.63,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,0.00,159.06,0.00,0.00,0.00 ,,419.05,118.10,409.28,112.67,170.94,111.65,180.71,99.63,4000.00,0.00,4000.00,0.00,
0.003,0.003,0.000,0.009,0.009,0.018, ,0.00,0.00,159.25,0.00,0.00,0.00 ,,409.28,118.10,400.49,112.60,170.94,111.58,180.71,99.67,4000.00,15.05,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,159.44,0.00,0.00,0.00 ,,409.28,118.06,410.26,112.60,171.92,111.54,180.71,99.60,4000.00,15.05,4000.00,0.00,
0.006,0.006,0.000,0.003,0.000,0.000, ,0.00,0.00,159.68,0.00,0.00,0.00 ,,409.28,118.13,420.02,112.64,171.92,111.54,180.71,99.60,4000.00,15.09,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.05,0.00,0.00,0.00 ,,409.28,118.10,420.02,112.53,181.68,111.54,192.43,99.60,4000.00,15.02,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.36,0.00,0.00,0.00 ,,409.28,118.06,420.02,112.60,191.45,111.50,203.17,99.52,4000.00,15.02,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,160.79,0.00,0.00,0.00 ,,439.56,117.99,420.02,112.56,202.20,111.47,214.90,99.56,4000.00,15.05,4000.00,0.00,
0.000,0.003,0.000,0.009,0.006,0.012, ,0.00,0.00,161.16,0.00,0.00,0.00 ,,467.89,117.99,420.02,112.53,211.97,111.43,225.64,99.49,4000.00,15.02,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.60,0.00,0.00,0.00 ,,496.21,117.91,410.26,112.49,211.97,111.47,237.36,99.45,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.66,0.00,0.00,0.00 ,,515.75,117.88,420.02,112.49,202.20,111.47,237.36,99.49,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.003,0.000,0.000, ,0.00,0.00,161.78,0.00,0.00,0.00 ,,525.52,117.84,450.31,112.42,191.45,111.50,237.36,99.52,4000.00,0.00,4000.00,0.00,
0.006,0.006,0.000,0.006,0.000,0.000, ,0.00,0.00,161.78,0.00,0.00,0.00 ,,534.31,117.80,500.12,112.42,202.20,111.50,225.64,99.52,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.003,0.000,0.000, ,0.00,0.00,161.97,0.00,0.00,0.00 ,,563.61,117.80,510.87,112.34,202.20,111.43,214.90,99.52,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.006,0.012,0.006, ,0.00,0.00,161.53,0.00,0.00,0.00 ,,602.69,117.69,510.87,112.31,202.20,111.43,203.17,99.49,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.92,0.00,0.00,0.00 ,,640.78,117.66,491.33,112.31,202.20,111.39,203.17,99.49,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,0.00,160.67,0.00,0.00,0.00 ,,650.55,117.66,481.56,112.31,211.97,111.32,203.17,99.49,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,160.18,0.00,0.00,0.00 ,,631.99,117.62,461.05,112.27,211.97,111.36,214.90,99.49,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.18,0.00,0.00,0.00 ,,612.45,117.62,451.28,112.31,222.71,111.32,214.90,99.45,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.009,0.003,0.006, ,0.00,0.00,160.36,0.00,0.00,0.00 ,,592.92,117.62,441.51,112.27,222.71,111.28,214.90,99.45,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.003,0.009,0.012, ,0.00,0.00,160.48,0.00,0.00,0.00 ,,584.13,117.62,441.51,112.27,222.71,111.32,204.15,99.41,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.73,0.00,0.00,0.00 ,,554.82,117.66,451.28,112.23,211.97,111.36,204.15,99.41,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.67,0.00,0.00,0.00 ,,526.50,117.66,470.82,112.20,202.20,111.28,192.43,99.45,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,0.00,160.79,0.00,0.00,0.00 ,,516.73,117.66,502.08,112.09,191.45,111.32,204.15,99.38,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.10,0.00,0.00,0.00 ,,506.96,117.66,543.10,112.09,191.45,111.36,204.15,99.38,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.003,0.000,0.000, ,0.00,0.00,161.16,0.00,0.00,0.00 ,,506.96,117.69,562.64,112.09,191.45,111.32,192.43,99.41,4000.00,0.00,4000.00,0.00,
0.003,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,161.41,0.00,0.00,0.00 ,,516.73,117.62,572.41,112.05,191.45,111.28,192.43,99.41,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,161.47,0.00,0.00,0.00 ,,536.26,117.62,572.41,112.05,181.68,111.28,192.43,99.38,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.66,0.00,0.00,0.00 ,,554.82,117.58,572.41,112.01,181.68,111.28,181.68,99.41,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.006,0.000,0.000, ,0.00,0.00,161.66,0.00,0.00,0.00 ,,574.36,117.51,572.41,111.98,171.92,111.32,181.68,99.38,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,161.60,0.00,0.00,0.00 ,,574.36,117.47,552.87,111.90,162.15,111.25,169.96,99.34,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.006,0.000,0.000, ,0.00,0.00,161.47,0.00,0.00,0.00 ,,564.59,117.51,522.59,111.98,152.38,111.25,169.96,99.34,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.41,0.00,0.00,0.00 ,,554.82,117.47,512.82,111.98,152.38,111.25,181.68,99.41,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.23,0.00,0.00,0.00 ,,554.82,117.47,502.08,111.94,152.38,111.25,181.68,99.38,4000.00,0.00,4000.00,0.00,
0.006,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.04,0.00,0.00,0.00 ,,545.05,117.47,502.08,111.98,141.64,111.25,181.68,99.34,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.35,0.00,0.00,0.00 ,,547.01,117.44,522.59,111.90,141.64,111.25,192.43,99.27,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.003, ,0.00,0.00,161.60,0.00,0.00,0.00 ,,575.34,117.44,572.41,111.83,141.64,111.25,204.15,99.30,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.97,0.00,0.00,0.00 ,,632.97,117.40,614.41,111.79,131.87,111.25,204.15,99.27,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,162.34,0.00,0.00,0.00 ,,662.27,117.33,674.97,111.65,131.87,111.25,214.90,99.23,4000.00,0.00,4000.00,0.00,
0.000,0.009,0.000,0.000,0.000,0.000, ,0.00,0.00,162.58,0.00,0.00,0.00 ,,671.06,117.29,715.02,111.65,131.87,111.25,214.90,99.23,4000.00,0.00,4000.00,0.00,
0.006,0.006,0.000,0.003,0.000,0.000, ,0.00,0.00,162.46,0.00,0.00,0.00 ,,680.83,117.29,745.30,111.58,131.87,111.25,214.90,99.23,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.003, ,0.00,0.00,162.40,0.00,0.00,0.00 ,,680.83,117.25,745.30,111.58,131.87,111.21,226.62,99.19,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.000, ,0.00,0.00,162.15,0.00,0.00,0.00 ,,662.27,117.25,737.48,111.54,131.87,111.25,226.62,99.19,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,162.09,0.00,0.00,0.00 ,,642.74,117.29,707.20,111.54,131.87,111.21,238.34,99.23,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.006,0.000,0.003, ,0.00,0.00,161.97,0.00,0.00,0.00 ,,623.20,117.33,674.97,111.61,131.87,111.25,250.06,99.16,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.78,0.00,0.00,0.00 ,,613.43,117.25,646.64,111.54,131.87,111.25,250.06,99.12,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.003,0.000,0.003, ,0.00,0.00,161.53,0.00,0.00,0.00 ,,613.43,117.29,634.92,111.58,131.87,111.17,261.78,99.16,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.10,0.00,0.00,0.00 ,,623.20,117.29,616.36,111.54,121.12,111.14,261.78,99.12,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.73,0.00,0.00,0.00 ,,623.20,117.22,584.13,111.58,121.12,111.17,272.53,99.12,4000.00,0.00,4000.00,0.00,
0.009,0.009,0.000,0.000,0.000,0.000, ,0.00,0.00,160.67,0.00,0.00,0.00 ,,613.43,117.25,544.08,111.58,121.12,111.17,272.53,99.16,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.003,0.000,0.000, ,0.00,0.00,160.79,0.00,0.00,0.00 ,,613.43,117.22,544.08,111.58,121.12,111.17,272.53,99.12,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.10,0.00,0.00,0.00 ,,613.43,117.22,575.34,111.50,121.12,111.10,261.78,99.08,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.78,0.00,0.00,0.00 ,,604.64,117.18,605.62,111.47,121.12,111.14,261.78,99.16,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,162.03,0.00,0.00,0.00 ,,605.62,117.14,616.36,111.43,121.12,111.14,272.53,99.08,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.78,0.00,0.00,0.00 ,,663.25,117.11,595.85,111.47,121.12,111.10,261.78,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,161.66,0.00,0.00,0.00 ,,720.88,117.07,565.57,111.47,121.12,111.14,250.06,99.12,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,161.53,0.00,0.00,0.00 ,,730.65,117.11,565.57,111.50,121.12,111.14,238.34,99.08,4000.00,0.00,4000.00,0.00,
0.000,0.006,0.000,0.000,0.000,0.000, ,0.00,0.00,161.41,0.00,0.00,0.00 ,,730.65,117.03,565.57,111.43,131.87,111.10,227.59,99.08,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.003, ,0.00,0.00,161.04,0.00,0.00,0.00 ,,711.11,117.07,555.80,111.47,131.87,111.06,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.86,0.00,0.00,0.00 ,,682.78,117.03,525.52,111.47,131.87,111.06,227.59,99.08,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.55,0.00,0.00,0.00 ,,692.55,116.96,505.01,111.47,131.87,111.06,227.59,99.12,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,159.87,0.00,0.00,0.00 ,,702.32,117.03,495.24,111.43,131.87,111.03,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.68,0.00,0.00,0.00 ,,692.55,117.00,484.49,111.43,131.87,110.99,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.93,0.00,0.00,0.00 ,,673.02,117.00,495.24,111.39,131.87,111.03,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.18,0.00,0.00,0.00 ,,644.69,117.03,505.01,111.36,131.87,110.99,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.67,0.00,0.00,0.00 ,,615.38,117.00,505.01,111.36,131.87,111.03,227.59,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.98,0.00,0.00,0.00 ,,605.62,117.00,495.24,111.32,131.87,110.99,215.87,99.01,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,160.36,0.00,0.00,0.00 ,,625.15,117.00,505.01,111.32,130.89,111.28,215.87,99.01,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,160.42,0.00,0.00,0.00 ,,644.69,116.96,514.77,111.28,122.10,110.95,215.87,98.97,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.009,0.009, ,0.00,0.00,159.50,0.00,0.00,0.00 ,,663.25,116.92,525.52,111.28,121.12,110.99,215.87,99.05,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.003, ,0.00,0.00,158.76,0.00,0.00,0.00 ,,684.74,116.89,536.26,111.21,122.10,110.95,215.87,98.97,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.08,0.00,0.00,0.00 ,,665.20,116.89,536.26,111.25,122.10,110.95,215.87,99.01,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,157.95,0.00,0.00,0.00 ,,655.43,116.89,547.01,111.17,122.10,110.95,215.87,98.94,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.003,0.000,0.000, ,0.00,0.00,157.64,0.00,0.00,0.00 ,,655.43,116.89,547.01,111.17,122.10,110.95,215.87,98.94,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,157.64,0.00,0.00,0.00 ,,665.20,116.85,547.01,111.17,122.10,110.92,204.15,98.94,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.006,0.003,0.006, ,0.00,0.00,158.02,0.00,0.00,0.00 ,,626.13,116.89,547.01,111.21,122.10,110.95,204.15,98.90,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,158.94,0.00,0.00,0.00 ,,607.57,116.89,547.01,111.14,111.36,110.92,193.41,98.94,4000.00,0.00,4000.00,0.00,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,159.68,0.00,0.00,0.00 ,,568.50,116.89,547.01,111.14,111.36,110.92,204.15,98.97,4000.00,0.00,4000.00,0.00,
0.003,0.000,0.000,0.000,0.000,0.000, ,0.00,0.00,159.74,0.00,0.00,0.00 ,,528.45,116.96,547.01,111.10,111.36,110.95,215.87,98.94,4000.00,0.00,4000.00,0.00,
0.000,0.003,0.000,0.000,0.000,0.000, ,0.00,0.00,159.06,0.00,0.00,0.00 ,,500.12,116.96,547.01,111.10,111.36,110.92,227.59,98.90,4000.00,0.00,4000.00,0.00,
