,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.92,Close -Velocity (m/s) :,3.88,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,8,Open -Velocity (m/s) :,7.97,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR1,,TR1,,TR2,,TR2,,TR5,,TR6,
,,,,,,,,,,,,,,BBreak1,,BBreak2,,NA,,NA,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0.007,0,0.066,0,0, ,196.18,0,0,0,0,0,,90.84,106.41,74.24,111.83,0,0,4000,20.15,4000,0,1950.67,0
0.007,0.015,0.007,0.059,0,0, ,196.1,0,0,0,0,0,,87.91,106.45,74.24,111.79,0,0,4000,20.15,4000,0,1930.16,0
0,0.007,0,0.066,0,0, ,196.58,0,0,0,0,0,,84.98,106.34,76.19,111.72,0,0,4000,20.11,4000,0,1930.16,0
0.007,0.015,0.015,0.051,0,0, ,196.42,0,0,0,0,0,,84,106.23,76.19,111.61,0,0,4000,20.11,4000,0,1939.93,0
0,0.007,0,0.051,0,0, ,196.42,0,0,0,0,0,,84.98,106.3,76.19,111.65,0,0,4000,20.11,4000,0,1920.39,0
0,0,0,0.051,0,0, ,196.73,0,0,0,0,0,,86.94,106.34,77.17,111.68,0,0,4000,20.11,4000,0,1940.9,0
0,0.007,0,0.059,0,0, ,196.73,0,0,0,0,0,,90.84,106.41,79.12,111.72,0,0,4000,20.15,4000,0,1930.16,0
0,0,0,0.051,0,0, ,196.89,0,0,0,0,0,,89.87,106.41,77.17,111.72,0,0,4000,20.11,4000,0,1960.44,0
0,0.015,0.007,0.051,0,0, ,197.13,0,0,0,0,0,,90.84,106.41,77.17,111.72,0,0,4000,20.11,4000,0,1950.67,0
0,0.007,0,0.051,0,0, ,197.21,0,0,0,0,0,,94.75,106.37,77.17,111.68,0,0,4000,20.11,4000,0,1960.44,0
0,0.015,0.007,0.066,0,0, ,197.21,0,0,0,0,0,,97.68,106.19,76.19,111.5,0,0,4000,20.11,4000,0,1930.16,0
0,0.015,0,0.044,0,0, ,197.21,0,0,0,0,0,,100.61,106.23,77.17,111.58,0,0,4000,20.11,4000,0,1939.93,0
0,0.007,0,0.059,0,0, ,197.37,0,0,0,0,0,,100.61,106.45,80.1,111.87,0,0,4000,20.15,4000,0,1940.9,0
0,0.007,0,0.051,0,0, ,197.45,0,0,0,0,0,,96.7,106.56,77.17,112.05,0,0,4000,20.15,4000,0,1930.16,0
0,0.007,0,0.029,0,0, ,197.45,0,0,0,0,0,,93.77,106.59,80.1,112.12,0,0,4000,20.15,4000,0,1950.67,0
0,0.007,0,0.059,0,0, ,197.29,0,0,0,0,0,,93.77,106.63,81.07,112.12,0,0,4000,20.15,4000,0,1950.67,0
0,0.015,0,0.066,0,0, ,197.45,0,0,0,0,0,,95.73,106.67,81.07,112.12,0,0,4000,20.18,4000,0,1960.44,0
0.007,0.007,0,0.059,0,0, ,197.53,0,0,0,0,0,,93.77,106.7,80.1,112.12,0,0,4000,20.18,4000,0,1920.39,0
0,0.007,0,0.051,0,0, ,197.6,0,0,0,0,0,,90.84,106.45,80.1,111.87,0,0,4000,20.15,4000,0,1931.14,0
0,0.007,0,0.059,0,0, ,197.45,0,0,0,0,0,,87.91,106.45,77.17,111.98,0,0,4000,20.07,4000,0,1970.21,0
0,0,0,0.044,0,0, ,197.68,0,0,0,0,0,,89.87,106.56,76.19,112.12,0,0,4000,20.11,4000,0,1960.44,0
0,0.015,0,0.059,0,0, ,197.76,0,0,0,0,0,,89.87,106.56,76.19,112.09,0,0,4000,20.18,4000,0,1970.21,0
0,0,0,0.051,0,0, ,197.84,0,0,0,0,0,,89.87,106.56,80.1,112.09,0,0,4000,20.18,4000,0,1960.44,0
0,0.007,0,0.066,0,0, ,197.68,0,0,0,0,0,,91.82,106.59,80.1,112.09,0,0,4000,20.15,4000,0,1950.67,0
0,0.007,0,0.059,0,0, ,197.76,0,0,0,0,0,,93.77,106.59,81.07,112.05,0,0,4000,20.15,4000,0,1970.21,0
0,0.015,0,0.059,0,0, ,197.92,0,0,0,0,0,,87.91,106.52,80.1,112.09,0,0,4000,20.15,4000,0,1940.9,0
0,0.007,0,0.059,0,0, ,197.6,0,0,0,0,0,,89.87,106.34,80.1,111.79,0,0,4000,20.18,4000,0,1950.67,0
0,0.007,0,0.051,0,0, ,197.68,0,0,0,0,0,,94.75,106.41,81.07,111.94,0,0,4000,20.15,4000,0,1960.44,0
0,0.007,0,0.059,0,0, ,197.37,0,0,0,0,0,,97.68,106.48,80.1,112.01,0,0,4000,20.15,4000,0,1940.9,0
0,0.007,0,0.051,0,0, ,197.6,0,0,0,0,0,,94.75,106.52,80.1,112.01,0,0,4000,20.18,4000,0,1979.98,0
0,0.015,0,0.059,0,0, ,197.53,0,0,0,0,0,,91.82,106.56,82.05,112.01,0,0,4000,20.15,4000,0,1950.67,0
0,0.015,0,0.059,0,0, ,197.53,0,0,0,0,0,,90.84,106.56,84,112.01,0,0,4000,20.18,4000,0,1931.14,0
0.007,0.007,0,0.066,0,0, ,197.76,0,0,0,0,0,,84.98,106.48,80.1,111.94,0,0,4000,20.15,4000,0,1940.9,0
0,0.015,0.007,0.066,0,0, ,197.45,0,0,0,0,0,,84.98,106.45,81.07,111.94,0,0,4000,20.18,4000,0,1979.98,0
0,0,0,0.059,0,0, ,197.6,0,0,0,0,0,,91.82,106.45,81.07,111.94,0,0,4000,20.15,4000,0,1979.98,0
0,0,0,0.051,0,0, ,197.37,0,0,0,0,0,,92.8,106.19,80.1,111.72,0,0,4000,20.18,4000,0,1931.14,0
0,0,0,0.059,0,0, ,197.45,0,0,0,0,0,,93.77,106.37,80.1,111.79,0,0,4000,20.15,4000,0,1960.44,0
0,0,0,0.051,0,0, ,197.29,0,0,0,0,0,,93.77,106.41,77.17,111.87,0,0,4000,20.22,4000,0,1970.21,0
0,0.015,0,0.051,0,0, ,196.97,0,0,0,0,0,,94.75,106.41,77.17,111.94,0,0,4000,20.18,4000,0,1970.21,0
0,0.007,0,0.059,0,0, ,196.97,0,0,0,0,0,,96.7,106.45,74.24,111.94,0,0,4000,20.15,4000,0,1979.98,0
0,0.007,0.007,0.059,0,0, ,197.05,0,0,0,0,0,,97.68,106.45,76.19,111.9,0,0,4000,20.15,4000,0,1989.74,0
0,0,0,0.066,0,0, ,196.73,0,0,0,0,0,,94.75,106.45,74.24,111.9,0,0,4000,20.15,4000,0,1979.98,0
0,0,0,0.051,0,0, ,196.89,0,0,0,0,0,,93.77,106.48,76.19,111.87,0,0,4000,20.18,4000,0,1979.98,0
0,0,0,0.051,0,0, ,196.58,0,0,0,0,0,,91.82,106.48,74.24,111.83,0,0,4000,20.15,4000,0,1970.21,0
0,0,0,0.044,0,0, ,196.97,0,0,0,0,0,,91.82,106.48,76.19,111.94,0,0,4000,20.22,4000,0,1989.74,0
0,0,0,0.051,0,0, ,196.89,0,0,0,0,0,,94.75,106.48,77.17,111.94,0,0,4000,20.18,4000,0,1970.21,0
0,0.015,0,0.059,0,0, ,196.81,0,0,0,0,0,,93.77,106.48,76.19,111.94,0,0,4000,20.22,4000,0,2000.49,0
0,0.007,0,0.059,0,0, ,196.81,0,0,0,0,0,,93.77,106.48,72.28,111.9,0,0,4000,20.18,4000,0,1979.98,0
0,0.022,0,0.059,0,0, ,196.58,0,0,0,0,0,,93.77,106.41,73.26,111.9,0,0,4000,20.15,4000,0,1970.21,0
0,0.007,0,0.051,0,0, ,196.58,0,0,0,0,0,,92.8,106.15,77.17,111.68,0,0,4000,20.18,4000,0,1970.21,0
0,0.015,0,0.051,0,0, ,196.26,0,0,0,0,0,,90.84,106.26,77.17,111.72,0,0,4000,20.15,4000,0,1989.74,0
0,0,0,0.044,0,0, ,196.26,0,0,0,0,0,,87.91,106.34,76.19,111.83,0,0,4000,20.18,4000,0,1979.98,0
0,0.007,0,0.051,0,0, ,196.42,0,0,0,0,0,,89.87,106.37,73.26,111.87,0,0,4000,20.22,4000,0,1989.74,0
0,0.007,0,0.073,0,0, ,196.26,0,0,0,0,0,,90.84,106.45,74.24,111.87,0,0,4000,20.18,4000,0,2000.49,0
0,0.022,0,0.066,0,0, ,196.18,0,0,0,0,0,,89.87,106.45,73.26,111.9,0,0,4000,20.18,4000,0,1970.21,0
0,0.015,0,0.066,0,0, ,196.18,0,0,0,0,0,,84.98,106.37,70.33,111.79,0,0,4000,20.15,4000,0,2000.49,0
0,0.007,0,0.059,0,0, ,196.18,0,0,0,0,0,,84,106.34,70.33,111.76,0,0,4000,20.22,4000,0,1970.21,0
0,0.007,0,0.059,0,0, ,196.18,0,0,0,0,0,,84,106.34,71.31,111.68,0,0,4000,20.22,4000,0,1970.21,0
0,0,0,0.059,0,0, ,196.18,0,0,0,0,0,,84,106.34,73.26,111.76,0,0,4000,20.22,4000,0,2000.49,0
0,0.007,0,0.051,0,0, ,196.1,0,0,0,0,0,,84.98,106.41,72.28,111.79,0,0,4000,20.26,4000,0,2000.49,0
0,0,0,0.059,0,0, ,196.02,0,0,0,0,0,,84.98,106.34,72.28,111.79,0,0,4000,20.22,4000,0,2000.49,0
0,0.015,0,0.066,0,0, ,195.78,0,0,0,0,0,,86.94,106.37,73.26,111.79,0,0,4000,20.22,4000,0,2020.02,0
0,0.007,0.007,0.066,0,0, ,195.86,0,0,0,0,0,,87.91,106.34,73.26,111.72,0,0,4000,20.18,4000,0,1989.74,0
0,0,0,0.059,0,0, ,195.71,0,0,0,0,0,,92.8,106.3,72.28,111.72,0,0,4000,20.22,4000,0,2000.49,0
0,0,0,0.051,0,0, ,195.78,0,0,0,0,0,,94.75,106.3,70.33,111.76,0,0,4000,20.22,4000,0,2010.26,0
0,0,0,0.059,0,0, ,195.86,0,0,0,0,0,,99.63,106.34,71.31,111.72,0,0,4000,20.26,4000,0,2010.26,0
0,0,0,0.044,0,0, ,195.71,0,0,0,0,0,,103.54,106.34,69.35,111.76,0,0,4000,20.22,4000,0,2010.26,0
0,0,0,0.066,0,0, ,195.78,0,0,0,0,0,,106.47,106.34,66.42,111.72,0,0,4000,20.26,4000,0,2020.02,0
0,0.007,0,0.066,0,0, ,195.55,0,0,0,0,0,,110.38,106.37,65.45,111.72,0,0,4000,20.26,4000,0,2028.82,0
0,0.007,0,0.059,0,0, ,195.78,0,0,0,0,0,,108.42,106.34,64.47,111.76,0,0,4000,20.26,4000,0,2020.02,0
0,0.007,0.007,0.066,0,0, ,195.63,0,0,0,0,0,,109.4,106.26,64.47,111.72,0,0,4000,20.22,4000,0,2029.79,0
0,0,0,0.051,0,0, ,195.55,0,0,0,0,0,,111.36,106.26,62.52,111.76,0,0,4000,20.26,4000,0,2029.79,0
0,0.007,0,0.051,0,0, ,195.47,0,0,0,0,0,,116.24,106.26,64.47,111.72,0,0,4000,20.26,4000,0,2020.02,0
0,0,0,0.044,0,0, ,195.55,0,0,0,0,0,,121.12,106.3,64.47,111.76,0,0,4000,20.26,4000,0,2019.05,0
0,0,0,0.059,0,0, ,195.78,0,0,0,0,0,,123.08,106.34,66.42,111.72,0,0,4000,20.29,4000,0,2020.02,0
0,0,0,0.059,0,0, ,195.63,0,0,0,0,0,,120.15,106.3,66.42,111.72,0,0,4000,20.26,4000,0,2039.56,0
0,0.015,0,0.066,0,0, ,195.78,0,0,0,0,0,,111.36,106.34,64.47,111.65,0,0,4000,20.29,4000,0,2039.56,0
0,0.007,0,0.059,0,0, ,195.71,0,0,0,0,0,,103.54,106.26,66.42,111.72,0,0,4000,20.26,4000,0,2029.79,0
0,0.007,0,0.066,0,0, ,195.47,0,0,0,0,0,,96.7,106.3,62.52,111.68,0,0,4000,20.26,4000,0,2020.02,0
0,0.015,0,0.059,0,0, ,195.47,0,0,0,0,0,,90.84,106.26,62.52,111.72,0,0,4000,20.29,4000,0,2020.02,0
0,0,0,0.051,0,0, ,195.31,0,0,0,0,0,,87.91,106.3,62.52,111.72,0,0,4000,20.26,4000,0,2028.82,0
0,0.007,0,0.059,0,0, ,195.31,0,0,0,0,0,,87.91,106.3,62.52,111.72,0,0,4000,20.29,4000,0,2028.82,0
0,0.007,0,0.051,0,0, ,195.23,0,0,0,0,0,,84.98,106.3,61.54,111.68,0,0,4000,20.33,4000,0,2019.05,0
0.007,0.015,0,0.066,0,0, ,195.23,0,0,0,0,0,,83.03,106.3,58.61,111.65,0,0,4000,20.29,4000,0,2048.35,0
0,0.007,0,0.059,0,0, ,195.15,0,0,0,0,0,,84,106.3,57.63,111.68,0,0,4000,20.29,4000,0,2039.56,0
0,0.015,0,0.073,0,0, ,195.23,0,0,0,0,0,,87.91,106.26,56.65,111.61,0,0,4000,20.26,4000,0,2028.82,0
0,0.007,0,0.051,0,0, ,194.99,0,0,0,0,0,,89.87,106.26,56.65,111.68,0,0,4000,20.29,4000,0,2049.33,0
0,0.015,0,0.044,0,0, ,195.07,0,0,0,0,0,,89.87,106.3,57.63,111.72,0,0,4000,20.33,4000,0,2028.82,0
0,0,0,0.066,0,0, ,194.76,0,0,0,0,0,,89.87,106.3,58.61,111.72,0,0,4000,20.29,4000,0,2078.63,0
0,0.007,0,0.051,0,0, ,194.84,0,0,0,0,0,,87.91,106.26,57.63,111.68,0,0,4000,20.37,4000,0,2028.82,0
0,0.022,0.007,0.066,0,0, ,194.76,0,0,0,0,0,,89.87,106.3,60.56,111.65,0,0,4000,20.33,4000,0,2038.58,0
0,0.015,0,0.059,0,0, ,194.76,0,0,0,0,0,,91.82,105.86,59.58,111.17,0,0,4000,20.29,4000,0,2038.58,0
0,0.007,0,0.073,0,0, ,194.76,0,0,0,0,0,,88.89,105.9,56.65,111.17,0,0,4000,20.33,4000,0,2039.56,0
0,0,0,0.051,0,0, ,194.52,0,0,0,0,0,,87.91,106.08,57.63,111.32,0,0,4000,20.29,4000,0,2078.63,0
0,0,0,0.051,0,0, ,194.52,0,0,0,0,0,,85.96,106.08,55.68,111.39,0,0,4000,20.33,4000,0,2028.82,0
0,0.007,0,0.051,0,0, ,194.28,0,0,0,0,0,,83.03,106.08,56.65,111.39,0,0,4000,20.29,4000,0,2059.1,0
0,0,0,0.059,0,0, ,194.52,0,0,0,0,0,,84,106.12,56.65,111.32,0,0,4000,20.33,4000,0,2048.35,0
0,0.007,0,0.051,0,0, ,194.36,0,0,0,0,0,,86.94,106.01,57.63,111.28,0,0,4000,20.33,4000,0,2058.12,0
0,0.007,0,0.059,0,0, ,193.96,0,0,0,0,0,,92.8,105.93,60.56,111.25,0,0,4000,20.33,4000,0,2048.35,0
0,0,0,0.073,0,0, ,194.12,0,0,0,0,0,,96.7,105.97,59.58,111.21,0,0,4000,20.37,4000,0,2048.35,0
0,0.007,0,0.059,0,0, ,193.81,0,0,0,0,0,,98.66,105.86,59.58,111.17,0,0,4000,20.33,4000,0,2058.12,0
0,0,0,0.059,0,0, ,193.81,0,0,0,0,0,,95.73,105.68,63.49,110.95,0,0,4000,20.29,4000,0,2038.58,0
0,0,0,0.044,0,0, ,193.49,0,0,0,0,0,,94.75,105.57,64.47,110.88,0,0,4000,20.29,4000,0,2058.12,0
0,0.007,0,0.066,0,0, ,193.49,0,0,0,0,0,,92.8,105.71,63.49,111.06,0,0,4000,20.33,4000,0,2058.12,0
0,0,0,0.066,0,0, ,193.57,0,0,0,0,0,,91.82,105.79,63.49,111.14,0,0,4000,20.37,4000,0,2048.35,0
0,0.015,0,0.059,0,0, ,193.41,0,0,0,0,0,,89.87,105.9,64.47,111.14,0,0,4000,20.33,4000,0,2067.89,0
0,0.007,0,0.066,0,0, ,193.41,0,0,0,0,0,,84,105.9,64.47,111.1,0,0,4000,20.33,4000,0,2048.35,0
0,0.007,0,0.066,0,0, ,193.25,0,0,0,0,0,,82.05,105.9,63.49,111.17,0,0,4000,20.33,4000,0,2087.42,0
0,0.007,0,0.066,0,0, ,193.02,0,0,0,0,0,,79.12,105.82,63.49,111.1,0,0,4000,20.33,4000,0,2067.89,0
0,0,0,0.051,0,0, ,193.02,0,0,0,0,0,,75.21,105.86,64.47,111.06,0,0,4000,20.33,4000,0,2067.89,0
0,0,0,0.044,0,0, ,192.62,0,0,0,0,0,,76.19,105.9,65.45,111.14,0,0,4000,20.37,4000,0,2058.12,0
0,0,0,0.051,0,0, ,192.78,0,0,0,0,0,,76.19,105.57,67.4,110.92,0,0,4000,20.33,4000,0,2058.12,0
0,0.007,0,0.066,0,0, ,192.7,0,0,0,0,0,,75.21,105.86,67.4,111.28,0,0,4000,20.33,4000,0,2048.35,0
0,0.015,0,0.059,0,0, ,192.46,0,0,0,0,0,,80.1,106.01,63.49,111.47,0,0,4000,20.37,4000,0,2058.12,0
0,0.015,0,0.073,0,0, ,192.46,0,0,0,0,0,,79.12,106.12,63.49,111.5,0,0,4000,20.33,4000,0,2067.89,0
0,0.022,0.007,0.059,0,0, ,192.62,0,0,0,0,0,,76.19,106.12,64.47,111.5,0,0,4000,20.33,4000,0,2067.89,0
0,0.007,0,0.051,0,0, ,192.46,0,0,0,0,0,,73.26,106.15,63.49,111.5,0,0,4000,20.37,4000,0,2058.12,0
0,0.007,0,0.044,0,0, ,192.38,0,0,0,0,0,,76.19,106.15,63.49,111.54,0,0,4000,20.37,4000,0,2087.42,0
0,0.007,0,0.051,0,0, ,192.3,0,0,0,0,0,,74.24,106.15,61.54,111.5,0,0,4000,20.37,4000,0,2067.89,0
0,0.007,0,0.059,0,0, ,192.15,0,0,0,0,0,,76.19,106.19,63.49,111.5,0,0,4000,20.37,4000,0,2058.12,0
0,0.015,0.007,0.059,0,0, ,191.91,0,0,0,0,0,,76.19,105.75,63.49,111.1,0,0,4000,20.37,4000,0,2097.19,0
0,0.015,0,0.066,0,0, ,191.99,0,0,0,0,0,,77.17,105.82,63.49,111.21,0,0,4000,20.37,4000,0,2097.19,0
0,0.015,0,0.066,0,0, ,191.59,0,0,0,0,0,,77.17,105.93,60.56,111.28,0,0,4000,20.29,4000,0,2087.42,0
0,0.007,0,0.037,0,0, ,191.51,0,0,0,0,0,,81.07,106.04,57.63,111.43,0,0,4000,20.33,4000,0,2058.12,0
0,0.007,0,0.051,0,0, ,191.51,0,0,0,0,0,,79.12,106.08,59.58,111.47,0,0,4000,20.33,4000,0,2067.89,0
0,0,0,0.037,0,0, ,191.43,0,0,0,0,0,,77.17,106.15,61.54,111.47,0,0,4000,20.37,4000,0,2077.66,0
0,0.007,0,0.066,0,0, ,191.35,0,0,0,0,0,,80.1,106.15,59.58,111.43,0,0,4000,20.33,4000,0,2087.42,0
0,0.007,0,0.059,0,0, ,191.35,0,0,0,0,0,,79.12,106.12,61.54,111.39,0,0,4000,20.37,4000,0,2067.89,0
0,0,0,0.066,0,0, ,191.51,0,0,0,0,0,,74.24,106.12,60.56,111.39,0,0,4000,20.37,4000,0,2058.12,0
0,0.015,0.007,0.059,0,0, ,191.35,0,0,0,0,0,,74.24,106.08,57.63,111.39,0,0,4000,20.37,4000,0,2058.12,0
0,0.007,0,0.051,0,0, ,191.2,0,0,0,0,0,,77.17,105.68,56.65,111.06,0,0,4000,20.33,4000,0,2077.66,0
0,0.007,0,0.044,0,0, ,190.88,0,0,0,0,0,,76.19,105.71,56.65,111.1,0,0,4000,20.37,4000,0,2106.96,0
0,0.007,0,0.059,0,0, ,190.88,0,0,0,0,0,,80.1,105.86,57.63,111.32,0,0,4000,20.33,4000,0,2077.66,0
0,0.007,0,0.051,0,0, ,190.72,0,0,0,0,0,,82.05,105.97,57.63,111.43,0,0,4000,20.4,4000,0,2058.12,0
0,0.007,0,0.051,0,0, ,190.64,0,0,0,0,0,,83.03,105.97,59.58,111.43,0,0,4000,20.4,4000,0,2126.5,0
0,0.007,0,0.066,0,0, ,190.4,0,0,0,0,0,,84,106.08,59.58,111.39,0,0,4000,20.4,4000,0,2048.35,0
0,0.007,0,0.066,0,0, ,190.25,0,0,0,0,0,,83.03,106.08,57.63,111.39,0,0,4000,20.37,4000,0,2106.96,0
0,0.007,0,0.059,0,0, ,190.33,0,0,0,0,0,,83.03,105.97,57.63,111.39,0,0,4000,20.37,4000,0,2058.12,0
0,0,0,0.051,0,0, ,190.25,0,0,0,0,0,,83.03,106.01,57.63,111.39,0,0,4000,20.37,4000,0,2067.89,0
0,0,0,0.066,0,0, ,190.09,0,0,0,0,0,,84,105.97,60.56,111.43,0,0,4000,20.37,4000,0,2087.42,0
0,0,0,0.059,0,0, ,190.25,0,0,0,0,0,,88.89,106.04,59.58,111.43,0,0,4000,20.4,4000,0,2048.35,0
0,0,0,0.059,0,0, ,190.09,0,0,0,0,0,,92.8,106.01,60.56,111.43,0,0,4000,20.4,4000,0,2087.42,0
0,0.015,0.007,0.059,0,0, ,189.93,0,0,0,0,0,,89.87,106.01,60.56,111.43,0,0,4000,20.4,4000,0,2087.42,0
0,0.007,0,0.051,0,0, ,189.85,0,0,0,0,0,,82.05,105.6,59.58,111.03,0,0,4000,20.4,4000,0,2048.35,0
0,0.015,0,0.066,0,0, ,189.93,0,0,0,0,0,,80.1,105.71,59.58,111.1,0,0,4000,20.4,4000,0,2058.12,0
0,0,0,0.059,0,0, ,189.77,0,0,0,0,0,,84,105.82,57.63,111.25,0,0,4000,20.37,4000,0,2077.66,0
0,0,0,0.044,0,0, ,189.61,0,0,0,0,0,,88.89,105.93,59.58,111.36,0,0,4000,20.37,4000,0,2077.66,0
0,0.015,0.007,0.051,0,0, ,189.69,0,0,0,0,0,,86.94,105.97,59.58,111.32,0,0,4000,20.4,4000,0,2058.12,0
0,0,0,0.051,0,0, ,189.61,0,0,0,0,0,,84,106.01,59.58,111.32,0,0,4000,20.44,4000,0,2106.96,0
0,0.015,0,0.044,0,0, ,189.61,0,0,0,0,0,,80.1,106.01,59.58,111.39,0,0,4000,20.4,4000,0,2067.89,0
0,0.015,0,0.073,0,0, ,189.77,0,0,0,0,0,,81.07,106.04,57.63,111.39,0,0,4000,20.4,4000,0,2076.68,0
0,0.022,0,0.066,0,0, ,189.53,0,0,0,0,0,,76.19,106.01,57.63,111.36,0,0,4000,20.44,4000,0,2097.19,0
0,0.007,0,0.059,0,0.007, ,189.38,0,0,0,0,0,,72.28,106.01,57.63,111.36,0,0,4000,20.37,4000,0,2087.42,0
0,0.007,0,0.044,0,0, ,189.22,0,0,0,0,0,,74.24,106.01,60.56,111.32,0,0,4000,20.4,4000,0,2038.58,0
0,0,0,0.051,0,0, ,189.22,0,0,0,0,0,,76.19,106.01,60.56,111.32,0,0,4000,20.44,4000,0,2097.19,0
0,0.007,0,0.051,0,0, ,188.98,0,0,0,0,0,,72.28,106.01,60.56,111.36,0,0,4000,20.4,4000,0,2076.68,0
0,0,0,0.059,0,0, ,189.3,0,0,0,0,0,,73.26,106.01,61.54,111.32,0,0,4000,20.4,4000,0,2087.42,0
0,0.015,0,0.051,0,0, ,188.98,0,0,0,0,0,,73.26,105.97,61.54,111.32,0,0,4000,20.4,4000,0,2087.42,0
0,0.007,0,0.059,0,0, ,188.9,0,0,0,0,0,,74.24,105.93,61.54,111.28,0,0,4000,20.4,4000,0,2077.66,0
0,0.007,0,0.066,0,0, ,188.82,0,0,0,0,0,,77.17,105.93,60.56,111.28,0,0,4000,20.4,4000,0,2087.42,0
0,0.007,0,0.059,0,0, ,188.74,0,0,0,0,0,,80.1,105.93,60.56,111.25,0,0,4000,20.4,4000,0,2058.12,0
0,0,0,0.044,0,0, ,188.98,0,0,0,0,0,,82.05,105.93,60.56,111.25,0,0,4000,20.37,4000,0,2058.12,0
0,0,0,0.037,0,0, ,188.82,0,0,0,0,0,,77.17,105.97,63.49,111.28,0,0,4000,20.4,4000,0,2077.66,0
0,0,0,0.051,0,0, ,188.74,0,0,0,0,0,,77.17,105.97,61.54,111.28,0,0,4000,20.4,4000,0,2077.66,0
0,0.007,0,0.066,0,0, ,188.51,0,0,0,0,0,,77.17,105.97,63.49,111.32,0,0,4000,20.44,4000,0,2058.12,0
0,0,0,0.066,0,0, ,188.35,0,0,0,0,0,,73.26,105.97,61.54,111.28,0,0,4000,20.44,4000,0,2077.66,0
0,0.015,0,0.066,0,0, ,188.43,0,0,0,0,0,,76.19,105.93,61.54,111.25,0,0,4000,20.37,4000,0,2087.42,0
0,0.015,0,0.066,0,0, ,188.35,0,0,0,0,0,,76.19,105.93,60.56,111.25,0,0,4000,20.33,4000,0,2077.66,0
0,0.007,0,0.051,0,0, ,188.27,0,0,0,0,0,,73.26,105.9,61.54,111.25,0,0,4000,20.37,4000,0,2117.7,0
0,0,0,0.059,0,0, ,188.11,0,0,0,0,0,,76.19,105.86,63.49,111.25,0,0,4000,20.37,4000,0,2087.42,0
0,0,0,0.044,0,0, ,188.43,0,0,0,0,0,,76.19,105.97,64.47,111.17,0,0,4000,20.44,4000,0,2067.89,0
0,0,0,0.066,0,0, ,188.43,0,0,0,0,0,,74.24,105.93,65.45,111.25,0,0,4000,20.4,4000,0,2058.12,0
0,0.007,0,0.059,0,0, ,188.35,0,0,0,0,0,,77.17,105.93,61.54,111.21,0,0,4000,20.4,4000,0,2076.68,0
0,0.015,0,0.044,0,0, ,188.35,0,0,0,0,0,,79.12,105.97,63.49,111.21,0,0,4000,20.4,4000,0,2087.42,0
0,0.022,0,0.059,0,0, ,188.58,0,0,0,0,0,,77.17,105.93,61.54,111.17,0,0,4000,20.4,4000,0,2067.89,0
0,0.007,0,0.059,0,0, ,188.11,0,0,0,0,0,,79.12,105.9,59.58,111.17,0,0,4000,20.37,4000,0,2087.42,0
0,0,0,0.044,0,0, ,188.03,0,0,0,0,0,,79.12,105.9,59.58,111.21,0,0,4000,20.37,4000,0,2048.35,0
0,0,0,0.051,0,0, ,187.95,0,0,0,0,0,,79.12,105.97,59.58,111.21,0,0,4000,20.4,4000,0,2077.66,0
0,0.015,0,0.051,0,0, ,188.03,0,0,0,0,0,,80.1,105.93,60.56,111.21,0,0,4000,20.4,4000,0,2028.82,0
0,0,0,0.073,0,0, ,188.11,0,0,0,0,0,,82.05,105.93,59.58,111.25,0,0,4000,20.37,4000,0,2097.19,0
0,0.007,0,0.051,0,0, ,187.95,0,0,0,0,0,,80.1,105.9,60.56,111.17,0,0,4000,20.37,4000,0,2058.12,0
0,0.015,0,0.066,0,0, ,187.95,0,0,0,0,0,,79.12,105.93,59.58,111.14,0,0,4000,20.4,4000,0,2087.42,0
0,0.007,0.007,0.059,0,0, ,188.19,0,0,0,0,0,,80.1,105.82,59.58,111.14,0,0,4000,20.37,4000,0,2087.42,0
0,0.007,0,0.073,0,0, ,188.27,0,0,0,0,0,,80.1,105.82,59.58,111.14,0,0,4000,20.4,4000,0,2067.89,0
0,0.007,0,0.044,0,0, ,188.11,0,0,0,0,0,,83.03,105.9,60.56,111.17,0,0,4000,20.4,4000,0,2077.66,0
0,0,0,0.051,0,0, ,188.19,0,0,0,0,0,,80.1,105.86,60.56,111.17,0,0,4000,20.4,4000,0,2077.66,0
