,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.51,Close -Velocity (m/s) :,3.47,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0.19,Open -Velocity (m/s) :,0.19,Open -Velocity (m/s) :,6.04,Open -Velocity (m/s) :,6.04,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR4,,TR4,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,RBreak1,,RBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0.007,0,0.029,0,0, ,0,0,0,102.64,0,0,,4000,16.67,4000,0,4000,66.92,4000,44.69,4000,0,2896.21,0
0.022,0.022,0.015,0.022,0,0, ,0,0,0,103.11,0,0,,4000,16.67,4000,0,4000,66.56,4000,51.72,4000,0,2999.76,0
0,0.015,0,0.015,0,0, ,0,0,0,103.67,0,0,,4000,16.67,4000,0,4000,71.76,4000,47.51,4000,0,2896.21,0
0,0,0,0.037,0,0, ,0,0,0,104.06,0,0,,4000,16.67,4000,0,4000,68.02,4000,43.7,4000,0,2896.21,0
0.029,0.037,0.029,0,0,0, ,0,0,0,104.46,0,0,,4000,16.67,4000,0,4000,72.56,4000,52.23,4000,0,2896.21,0
0,0,0,0.029,0,0, ,0,0,0,105.01,0,0,,4000,16.67,4000,0,4000,80.88,4000,63.22,4000,0,2896.21,0
0,0.007,0,0.029,0,0, ,0,0,0,105.41,0,0,,4000,16.63,4000,0,4000,87.84,4000,72.45,4000,0,2896.21,0
0.022,0.015,0.007,0,0,0, ,0,0,0,105.57,0,0,,4000,16.63,4000,0,3673.75,93.19,4000,78.9,4000,0,2896.21,0
0,0,0,0.015,0,0, ,0,0,0,106.28,0,0,,4000,16.7,4000,0,3715.75,91.28,4000,83.08,4000,0,2896.21,0
0.007,0.015,0,0.022,0,0, ,0,0,0,106.52,0,0,,4000,16.67,4000,0,4000,90.81,2509.4,85.97,4000,0,2896.21,0
0.007,0.015,0,0.015,0,0, ,0,0,0,106.91,0,0,,4000,16.7,4000,0,3783.15,93.48,1699.63,88.13,4000,0,2896.21,0
0,0.022,0,0.044,0,0.007, ,0,0,0,107.31,0,0,,4000,16.67,4000,0,2558.24,96.7,1119.41,89.49,4000,0,2999.76,0
0,0,0,0.022,0,0, ,0,0,0,107.7,0,0,,4000,16.63,4000,0,1921.37,99.45,846.89,90.44,4000,0,2896.21,0
0.029,0.022,0.022,0,0,0, ,0,0,0,108.02,0,0,,4000,16.67,4000,0,1706.47,101.43,777.53,91.06,4000,0,2896.21,0
0,0,0,0.037,0,0, ,0,0,0,108.42,0,0,,4000,16.67,4000,0,1183.88,102.71,639.8,91.47,4000,0,2896.21,0
0,0.015,0,0.022,0,0, ,0,0,0,108.97,0,0,,4000,16.63,4000,0,888.89,103.7,465.93,91.68,4000,0,2896.21,0
0.015,0.029,0,0.015,0,0, ,0,0,0,109.29,0,0,,4000,16.63,4000,0,884,104.32,391.7,91.87,4000,0,2896.21,0
0,0,0,0.029,0,0, ,0,0,0,109.76,0,0,,4000,16.63,4000,0,720.88,104.62,330.16,91.98,4000,0,2896.21,0
0.007,0.022,0,0.022,0,0, ,0,0,0,110.16,0,0,,4000,16.7,4000,0,589.99,104.8,281.32,92.09,4000,0,2896.21,0
0.022,0.015,0,0.015,0,0, ,0,0,0,110.63,0,0,,4000,16.67,4000,0,1061.78,104.98,244.2,92.09,4000,0,2896.21,0
0,0.015,0,0.037,0,0.007, ,0,0,0,110.95,0,0,,4000,16.63,4000,0,836.14,104.8,219.78,92.09,4000,0,2896.21,0
0.037,0.007,0.015,0,0,0, ,0,0,0,111.26,0,0,,4000,16.63,4000,0,600.73,104.98,208.06,92.05,4000,0,2999.76,0
0,0,0,0.022,0,0, ,0,0,0,111.58,0,0,,4000,16.67,4000,0,503.05,105.27,208.06,92.09,4000,0,2896.21,0
0,0,0,0.029,0,0, ,0,0,0,112.05,0,0,,4000,16.67,4000,0,449.33,105.35,208.06,92.05,4000,0,2896.21,0
0.007,0.007,0,0.022,0,0, ,0,0,0,112.53,0,0,,4000,16.63,4000,0,406.35,105.31,183.64,92.05,4000,0,2896.21,0
0.015,0.022,0,0.015,0,0, ,0,0,0,112.85,0,0,,4000,16.63,4000,0,351.65,105.57,183.64,92.01,4000,0,2896.21,0
0,0.007,0,0.022,0,0, ,0,0,0,113.32,0,0,,4000,16.63,4000,0,319.41,105.68,170.94,92.01,4000,0,2896.21,0
0.029,0.007,0.007,0.015,0,0, ,0,0,0,113.64,0,0,,4000,16.67,4000,0,309.65,105.57,170.94,92.01,4000,0,2896.21,0
0.007,0.015,0.007,0.022,0,0, ,0,0,0,114.35,0,0,,4000,16.67,4000,0,297.92,105.75,159.22,92.01,4000,0,2896.21,0
0.007,0.007,0,0.022,0,0, ,0,0,0,114.82,0,0,,4000,16.63,4000,0,276.43,105.79,170.94,92.01,4000,0,2999.76,0
0.022,0.007,0.007,0,0,0, ,0,0,0,114.9,0,0,,4000,16.59,4000,0,244.2,105.75,159.22,92.12,4000,0,2896.21,0
0,0,0,0.022,0,0, ,0,0,0,115.38,0,0,,4000,16.67,4000,0,234.43,105.9,146.52,92.12,4000,0,2896.21,0
0,0,0,0.022,0,0, ,0,0,0,115.85,0,0,,4000,16.67,4000,0,233.46,105.97,146.52,92.16,4000,0,2896.21,0
0.029,0.022,0.007,0.007,0,0, ,0,0,0,116.25,0,0,,4000,16.7,4000,0,223.69,105.82,134.8,92.12,4000,0,2896.21,0
0.007,0.007,0,0.029,0,0, ,0,0,0,116.56,0,0,,4000,16.63,4000,0,212.94,105.86,134.8,92.12,4000,0,2896.21,0
0.007,0.015,0,0.015,0,0, ,0,0,0,117.04,0,0,,4000,16.67,4000,0,211.97,105.93,134.8,92.09,4000,0,2896.21,0
0.022,0.007,0,0.015,0,0, ,0,0,0,117.36,0,0,,4000,16.67,4000,0,212.94,105.9,134.8,92.09,4000,0,2896.21,0
0.007,0.015,0.007,0.022,0,0, ,0,0,0,118.07,0,0,,4000,16.67,4000,0,212.94,105.86,134.8,92.01,4000,0,2896.21,0
0.022,0.015,0,0.007,0,0, ,0,0,0,118.31,0,0,,4000,16.63,4000,0,211.97,106.08,134.8,92.01,4000,0,2896.21,0
0.007,0.022,0.015,0.007,0,0, ,0,0,0,118.78,0,0,,4000,16.67,4000,0,211.97,106.08,134.8,91.98,4000,0,2896.21,0
0,0,0,0.037,0,0, ,0,0,0,119.18,0,0,,4000,16.7,4000,0,201.22,105.93,134.8,91.94,4000,0,2896.21,0
0.015,0,0,0,0,0, ,0,0,0,119.57,0,0,,4000,16.63,4000,0,211.97,106.15,134.8,91.9,4000,0,2896.21,0
0.029,0.029,0.022,0.015,0,0, ,0,0,0,120.05,0,0,,4000,16.67,4000,0,201.22,106.23,134.8,91.9,4000,0,2896.21,0
0,0.007,0,0.029,0,0, ,0,0,0,120.68,0,0,,4000,16.67,4000,0,191.45,106.08,134.8,91.9,4000,0,2896.21,0
0,0.007,0,0.007,0,0, ,0,0,0,121.07,0,0,,4000,16.67,4000,0,191.45,106.12,134.8,91.87,4000,0,2896.21,0
0,0.015,0,0,0,0, ,0,0,0,121.55,0,0,,4000,16.63,4000,0,190.48,106.26,134.8,91.87,4000,0,2896.21,0
0,0,0,0.037,0.007,0, ,0,0,0,122.02,0,0,,4000,16.67,4000,0,180.71,106.12,134.8,91.83,4000,0,2896.21,0
0.044,0.037,0.029,0,0,0, ,0,0,0,122.26,0,0,,4000,16.67,4000,0,180.71,106.12,134.8,91.83,4000,0,2896.21,0
0.007,0.007,0.007,0.015,0,0, ,0,0,0,122.89,0,0,,4000,16.63,4000,0,180.71,106.15,134.8,91.79,4000,0,2896.21,0
0,0,0,0.029,0,0, ,0,0,0,123.29,0,0,,4000,16.63,4000,0,180.71,106.12,134.8,91.76,4000,0,2896.21,0
0.007,0.007,0,0,0,0, ,0,0,0,123.84,0,0,,4000,16.67,4000,0,169.96,106.01,134.8,91.72,4000,0,2896.21,0
0,0.015,0,0.029,0,0, ,0,0,0,124.24,0,0,,4000,16.7,4000,0,180.71,106.12,134.8,91.76,4000,0,2896.21,0
0.007,0,0,0.015,0,0, ,0,0,0,124.56,0,0,,4000,16.67,4000,0,180.71,106.19,134.8,91.72,4000,0,2896.21,0
0.015,0.015,0.015,0.007,0,0, ,0,0,0,124.87,0,0,,4000,16.67,4000,0,169.96,105.97,134.8,91.65,4000,0,2896.21,0
0,0.007,0,0.015,0,0, ,0,0,0,125.58,0,0,,4000,16.63,4000,0,169.96,106.15,123.08,91.68,4000,0,2896.21,0
0,0,0,0.037,0,0, ,0,0,0,125.9,0,0,,4000,16.67,4000,0,169.96,106.19,123.08,91.68,4000,0,2896.21,0
0.051,0.029,0.022,0,0,0, ,0,0,0,126.22,0,0,,4000,16.63,4000,0,159.22,106.08,123.08,91.61,4000,0,2896.21,0
0,0.007,0,0.044,0,0, ,0,0,0,126.77,0,0,,4000,16.67,4000,0,148.47,106.08,123.08,91.65,4000,0,2896.21,0
0,0.007,0,0.015,0,0, ,0,0,0,127.01,0,0,,4000,16.63,4000,0,159.22,106.15,123.08,91.65,4000,0,2896.21,0
0.015,0.015,0.015,0,0,0, ,0,0,0,127.33,0,0,,4000,16.67,4000,0,148.47,106.01,123.08,91.61,4000,0,2896.21,0
0,0.022,0,0.022,0,0, ,0,0,0,127.72,0,0,,4000,16.7,4000,0,137.73,105.97,123.08,91.61,4000,0,2896.21,0
0.015,0.007,0,0.029,0,0, ,0,0,0,128.12,0,0,,4000,16.59,4000,0,148.47,106.08,123.08,91.54,4000,0,2896.21,0
0.029,0.007,0.015,0.015,0,0, ,0,0,0,128.51,0,0,,4000,16.67,4000,0,148.47,105.97,123.08,91.54,4000,0,2896.21,0
0,0.015,0,0.029,0,0, ,0,0,0,128.91,0,0,,4000,16.63,4000,0,148.47,105.86,110.38,91.5,4000,0,2896.21,0
0.037,0.015,0.015,0,0,0, ,0,0,0,129.07,0,0,,4000,16.67,4000,0,148.47,105.97,110.38,91.54,4000,0,2896.21,0
0,0.007,0,0.029,0,0, ,0,0,0,129.62,0,0,,4000,16.67,4000,0,159.22,106.04,110.38,91.54,4000,0,2896.21,0
0,0,0,0.037,0,0, ,0,0,0,130.17,0,0,,4000,16.63,4000,0,148.47,105.82,110.38,91.5,4000,0,2896.21,0
0,0.007,0,0.007,0,0, ,0,0,0,130.33,0,0,,4000,16.63,4000,0,159.22,105.97,110.38,91.47,4000,0,2896.21,0
0.007,0.022,0.015,0,0,0, ,0,0,0,130.73,0,0,,4000,16.67,4000,0,169.96,106.01,110.38,91.47,4000,0,2896.21,0
0,0,0,0.022,0,0, ,0,0,0,131.04,0,0,,4000,16.7,4000,0,159.22,105.82,110.38,91.47,4000,0,2896.21,0
0.029,0.022,0.022,0.015,0,0, ,0,0,0,131.36,0,0,,4000,16.7,4000,0,169.96,105.86,110.38,91.39,4000,0,2896.21,0
0.007,0.022,0.007,0.029,0,0, ,0,0,0,132.07,0,0,,4000,16.67,4000,0,180.71,105.93,110.38,91.39,4000,0,2896.21,0
0,0.007,0,0.037,0.007,0, ,0,0,0,132.15,0,0,,4000,16.67,4000,0,180.71,105.79,110.38,91.32,4000,0,2896.21,0
0.029,0.015,0.015,0,0,0, ,0,0,0,132.63,0,0,,4000,16.7,4000,0,180.71,105.75,110.38,91.32,4000,0,2896.21,0
0,0.015,0,0.022,0,0, ,0,0,0,133.02,0,0,,4000,16.67,4000,0,191.45,105.86,111.36,91.28,4000,0,2896.21,0
0.007,0,0,0.029,0,0, ,0,0,0,133.34,0,0,,4000,16.7,4000,0,191.45,105.86,111.36,91.25,4000,0,2896.21,0
0.022,0.022,0.015,0.007,0,0, ,0,0,0,133.73,0,0,,4000,16.63,4000,0,181.68,105.49,111.36,91.06,4000,0,2896.21,0
0,0.007,0,0.029,0,0, ,0,0,0,134.13,0,0,,4000,16.67,4000,0,193.41,105.05,99.63,90.26,4000,0,2896.21,0
0,0,0,0.029,0,0.037, ,0,0,0,135.08,0,0,,4000,16.7,4000,0,193.41,104.95,112.33,89.93,4000,0,2896.21,0
0.029,0.015,0.015,0.015,0,0.037, ,0,0,0,135.08,0,0,,4000,16.7,4000,0,182.66,104.95,112.33,90.15,4000,0,2896.21,0
0.007,0.022,0,0.037,0,0.044, ,0,0,0,135.55,0,0,,4000,16.67,4000,0,160.2,105.38,111.36,90.7,4000,0,2896.21,0
0.007,0.015,0,0.022,0,0.059, ,0,0,0,135.63,0,0,,4000,16.67,4000,0,159.22,105.68,111.36,90.99,4000,0,2896.21,0
0.029,0.007,0,0.015,0,0.051, ,0,0,0,135.95,0,0,,4000,16.67,4000,0,149.45,105.57,111.36,91.1,4000,0,2896.21,0
0,0,0,0.029,0,0.088, ,0,0,0,136.66,0,0,,4000,16.67,4000,0,138.71,105.6,111.36,91.17,4000,0,2896.21,0
0,0.007,0,0.029,0,0.095, ,0,0,0,136.9,0,0,,4000,16.7,4000,0,148.47,105.75,111.36,91.14,4000,0,2896.21,0
0.022,0.029,0.015,0.007,0,0.11, ,0,0,0,137.22,0,0,,4000,16.7,4000,0,149.45,105.6,111.36,91.1,4000,0,2896.21,0
0,0.007,0,0.037,0,0.103, ,0,0,0,137.53,0,0,,4000,16.67,4000,0,138.71,105.49,98.66,91.06,4000,0,2896.21,0
0,0.007,0,0.029,0,0.139, ,0,0,0,138.01,0,0,,4000,16.7,4000,0,149.45,105.57,111.36,91.03,4000,0,2896.21,0
0,0,0,0.044,0,0.139, ,0,0,0,138.4,0,0,,4000,16.7,4000,0,160.2,105.53,111.36,90.92,4000,0,2896.21,0
0,0,0,0.073,0.007,0.183, ,0,0,0,138.8,0,0,,4000,16.7,4000,0,149.45,105.24,98.66,90.84,4000,0,2896.21,0
0.015,0.007,0,0.059,0,0.169, ,0,0,0,138.96,0,0,,4000,16.67,4000,0,149.45,105.31,86.94,90.7,4000,0,2896.21,0
0.007,0.007,0,0.066,0.007,0.169, ,0,0,0,139.35,0,0,,4000,16.67,4000,0,149.45,105.31,62.52,90.62,4000,0,2896.21,0
0,0,0,0.081,0.029,0.191, ,0,0,0,139.75,0,0,,4000,16.74,4000,0,139.68,104.95,62.52,90.4,4000,0,2896.21,0
0.015,0.015,0.007,0.081,0.037,0.191, ,0,0,0,140.06,0,0,,4000,16.7,4000,0,138.71,105.13,62.52,90.44,4000,0,2896.21,0
0.015,0.015,0,0.088,0.044,0.191, ,0,0,0,140.54,0,0,,4000,16.74,4000,0,149.45,105.38,161.17,90.7,4000,0,2896.21,0
0,0.015,0,0.095,0.051,0.212, ,0,0,0,140.78,0,0,,4000,16.67,4000,0,138.71,105.42,161.17,90.81,4000,0,2896.21,0
0,0.007,0,0.095,0.051,0.198, ,0,0,0,141.09,0,0,,4000,16.7,4000,0,84.98,105.38,135.78,90.92,4000,0,2896.21,0
0,0.007,0,0.095,0.059,0.198, ,0,0,0,141.49,0,0,,4000,16.74,4000,0,64.47,105.6,111.36,90.92,4000,0,3034.92,0
0,0,0,0.117,0.081,0.234, ,0,0,0,141.88,0,0,,4000,16.74,4000,0,74.24,105.6,111.36,90.95,4000,0,2896.21,0
0.037,0.029,0.015,0.088,0.044,0.176, ,0,0,0,142.12,0,0,,4000,16.74,4000,0,149.45,105.38,98.66,90.92,4000,0,2896.21,0
0,0,0,0.081,0.044,0.161, ,0,0,0,142.6,0,0,,4000,16.7,4000,0,192.43,105.38,86.94,90.99,4000,0,2896.21,0
0,0.007,0,0.073,0.037,0.139, ,0,0,0,142.99,0,0,,4000,16.7,4000,0,160.2,105.38,61.54,90.95,4000,0,2896.21,0
0.007,0.015,0,0.044,0.022,0.095, ,0,0,0,142.99,0,0,,4000,16.74,4000,0,138.71,105.2,61.54,90.95,4000,0,3034.92,0
0,0.015,0,0.051,0.022,0.095, ,0,0,0,143.55,0,0,,4000,16.7,4000,0,149.45,105.24,61.54,90.92,4000,0,2896.21,0
0,0.007,0,0.059,0.022,0.095, ,0,0,0,143.86,0,0,,4000,16.7,4000,0,138.71,105.35,49.82,90.92,4000,0,2896.21,0
0.007,0,0,0.022,0,0.037, ,0,0,0,144.42,0,0,,4000,16.7,4000,0,96.7,105.31,74.24,90.88,4000,0,2896.21,0
0,0.007,0,0.044,0.015,0.066, ,0,0,0,144.89,0,0,,4000,16.74,4000,0,64.47,105.24,86.94,90.92,4000,0,3034.92,0
0.029,0.015,0.007,0.007,0,0.051, ,0,0,0,145.21,0,0,,4000,16.74,4000,0,53.72,105.42,74.24,90.88,4000,0,3034.92,0
0.037,0.029,0.022,0.015,0,0.029, ,0,0,0,145.68,0,0,,4000,16.74,4000,0,53.72,105.53,61.54,90.88,4000,0,3034.92,0
0,0.007,0,0.037,0,0.051, ,0,0,0,146.16,0,0,,4000,16.7,4000,0,42.98,105.27,61.54,90.77,4000,0,2896.21,0
0,0,0,0.029,0,0.029, ,0,0,0,146.55,0,0,,4000,16.74,4000,0,32.23,105.42,61.54,90.77,4000,0,2896.21,0
0.015,0.022,0,0.007,0,0.015, ,0,0,0,146.95,0,0,,4000,16.78,4000,0,42.98,105.53,49.82,90.81,4000,0,3034.92,0
0,0,0,0.037,0,0.044, ,0,0,0,147.42,0,0,,4000,16.7,4000,0,42.98,105.38,49.82,90.77,4000,0,3034.92,0
0.015,0.022,0,0.022,0,0.015, ,0,0,0,147.66,0,0,,4000,16.74,4000,0,21.49,105.31,49.82,90.73,4000,0,2896.21,0
0,0.007,0,0.007,0,0.007, ,0,0,0,148.05,0,0,,4000,16.7,4000,0,32.23,105.38,49.82,90.66,4000,0,2896.21,0
0,0.007,0,0.029,0,0.037, ,0,0,0,148.53,0,0,,4000,16.7,4000,0,21.49,105.35,37.12,90.62,4000,0,3034.92,0
0.007,0.007,0,0,0,0.007, ,0,0,0,148.69,0,0,,4000,16.7,4000,0,10.74,105.05,49.82,90.59,4000,0,3034.92,0
0,0.007,0,0.022,0,0.015, ,0,0,0,149.08,0,0,,4000,16.74,4000,0,10.74,105.09,37.12,90.55,4000,0,3034.92,0
0,0,0,0.044,0,0.044, ,0,0,0,149.48,0,0,,4000,16.7,4000,0,21.49,105.13,37.12,90.48,4000,0,3034.92,0
0.007,0.022,0,0,0,0, ,0,0,0,149.56,0,0,,4000,16.7,4000,0,32.23,104.91,37.12,90.51,4000,0,2896.21,0
0.007,0.015,0.007,0,0,0, ,0,0,0,149.87,0,0,,4000,16.78,4000,0,32.23,105.05,37.12,90.48,4000,0,2896.21,0
0,0,0,0.037,0,0.029, ,0,0,0,150.11,0,0,,4000,16.74,4000,0,42.98,105.2,37.12,90.48,4000,0,2896.21,0
0.022,0.015,0,0,0,0.007, ,0,0,0,150.11,0,0,,4000,16.74,4000,0,42.98,105.09,37.12,90.44,4000,0,2896.21,0
0,0.015,0.015,0.037,0,0.022, ,0,0,0,150.75,0,0,,4000,16.74,4000,0,32.23,105.02,37.12,90.4,4000,0,2896.21,0
0,0,0,0,0,0, ,0,0,0,150.82,0,0,,4000,16.7,4000,0,32.23,105.13,37.12,90.4,4000,0,3034.92,0
0.007,0.022,0.007,0.015,0,0, ,0,0,0,150.98,0,0,,4000,16.74,4000,0,32.23,105.16,37.12,90.4,4000,0,2896.21,0
0.007,0.007,0.015,0.022,0,0.022, ,0,0,0,151.3,0,0,,4000,16.78,4000,0,21.49,105.02,37.12,90.4,4000,0,3034.92,0
0,0,0,0.037,0,0.022, ,0,0,0,151.54,0,0,,4000,16.74,4000,0,32.23,105.13,37.12,90.33,4000,0,2896.21,0
0.015,0.015,0.007,0.007,0,0, ,0,0,0,151.77,0,0,,4000,16.74,4000,0,32.23,105.13,37.12,90.33,4000,0,3034.92,0
0,0,0,0.022,0,0.007, ,0,0,0,152.09,0,0,,4000,16.7,4000,0,21.49,105.05,37.12,90.4,4000,0,2896.21,0
0,0.007,0,0.015,0,0, ,0,0,0,152.41,0,0,,4000,16.74,4000,0,21.49,105.16,37.12,90.48,4000,0,3034.92,0
0.022,0.022,0,0.022,0,0, ,0,0,0,152.72,0,0,,4000,16.7,4000,0,32.23,105.35,37.12,90.55,4000,0,3034.92,0
0.007,0.022,0.015,0.037,0,0.015, ,0,0,0,153.04,0,0,,4000,16.7,4000,0,21.49,105.16,37.12,90.51,4000,0,2896.21,0
0,0,0,0.007,0,0, ,0,0,0,153.2,0,0,,4000,16.7,4000,0,10.74,105.05,37.12,90.55,4000,0,2896.21,0
0.007,0.022,0.015,0.015,0,0, ,0,0,0,153.44,0,0,,4000,16.74,4000,0,21.49,105.24,37.12,90.55,4000,0,3034.92,0
0,0,0,0.029,0,0.007, ,0,0,0,153.91,0,0,,4000,16.74,4000,0,21.49,105.16,37.12,90.55,4000,0,3034.92,0
0.022,0.015,0.007,0.015,0,0, ,0,0,0,153.99,0,0,,4000,16.78,4000,0,21.49,104.95,37.12,90.51,4000,0,2896.21,0
0.007,0.022,0.007,0.037,0,0.007, ,0,0,0,154.31,0,0,,4000,16.74,4000,0,21.49,105.05,37.12,90.48,4000,0,2896.21,0
0,0.007,0,0.029,0,0.015, ,0,0,0,154.62,0,0,,4000,16.74,4000,0,32.23,105.16,37.12,90.51,4000,0,2896.21,0
0,0.007,0,0.022,0,0, ,0,0,0,154.86,0,0,,4000,16.74,4000,0,32.23,104.98,37.12,90.48,4000,0,3034.92,0
0.022,0.015,0.007,0.015,0,0, ,0,0,0,155.25,0,0,,4000,16.78,4000,0,21.49,105.02,37.12,90.51,4000,0,3034.92,0
0,0,0,0.037,0,0.007, ,0,0,0,155.41,0,0,,4000,16.74,4000,0,32.23,105.09,37.12,90.48,4000,0,3034.92,0
0.029,0.029,0.029,0.007,0,0, ,0,0,0,155.73,0,0,,4000,16.7,4000,0,32.23,105.02,37.12,90.4,4000,0,3034.92,0
0,0,0,0.022,0,0.007, ,0,0,0,155.97,0,0,,4000,16.74,4000,0,21.49,104.87,37.12,90.44,4000,0,2896.21,0
0,0,0,0.029,0,0, ,0,0,0,156.28,0,0,,4000,16.74,4000,0,21.49,105.02,37.12,90.48,4000,0,2896.21,0
0.022,0,0.007,0.015,0,0, ,0,0,0,156.13,0,0,,4000,16.74,4000,0,32.23,105.09,37.12,90.44,4000,0,3034.92,0
0.007,0.022,0.007,0.029,0,0.007, ,0,0,0,156.68,0,0,,4000,16.74,4000,0,32.23,104.87,37.12,90.44,4000,0,3034.92,0
0,0,0,0.015,0,0, ,0,0,0,156.84,0,0,,4000,16.74,4000,0,21.49,104.98,37.12,90.4,4000,0,2896.21,0
0.007,0.022,0,0.015,0,0, ,0,0,0,156.84,0,0,,4000,16.74,4000,0,32.23,105.09,37.12,90.4,4000,0,3034.92,0
0,0.007,0,0.029,0,0, ,0,0,0,157.47,0,0,,4000,16.74,4000,0,21.49,104.91,37.12,90.44,4000,0,3034.92,0
0,0,0,0.037,0,0.015, ,0,0,0,157.55,0,0,,4000,16.74,4000,0,10.74,104.76,37.12,90.4,4000,0,3034.92,0
0.044,0.037,0.037,0.007,0,0, ,0,0,0,157.63,0,0,,4000,16.74,4000,0,21.49,104.87,37.12,90.37,4000,0,3034.92,0
0,0,0,0.022,0,0, ,0,0,0,157.87,0,0,,4000,16.7,4000,0,32.23,104.87,37.12,90.4,4000,0,3034.92,0
0,0.007,0,0.029,0,0, ,0,0,0,158.1,0,0,,4000,16.74,4000,0,21.49,104.73,37.12,90.33,4000,0,3034.92,0
0.029,0.022,0.015,0.007,0,0, ,0,0,0,158.26,0,0,,4000,16.78,4000,0,32.23,104.91,37.12,90.37,4000,0,3034.92,0
0.007,0,0,0.044,0,0.007, ,0,0,0,158.42,0,0,,4000,16.74,4000,0,32.23,104.95,37.12,90.33,4000,0,2896.21,0
0.007,0,0,0.022,0,0, ,0,0,0,158.58,0,0,,4000,16.7,4000,0,32.23,104.8,37.12,90.29,4000,0,2896.21,0
0.015,0.022,0,0.007,0,0, ,0,0,0,158.66,0,0,,4000,16.78,4000,0,21.49,104.84,37.12,90.33,4000,0,2896.21,0
0.007,0.007,0,0.022,0,0, ,0,0,0,159.05,0,0,,4000,16.78,4000,0,32.23,105.02,37.12,90.33,4000,0,3034.92,0
0.029,0.022,0.037,0.022,0,0, ,0,0,0,159.05,0,0,,4000,16.74,4000,0,32.23,104.91,37.12,90.33,4000,0,3034.92,0
0.029,0.015,0,0.015,0,0, ,0,0,0,159.37,0,0,,4000,16.74,4000,0,21.49,104.76,37.12,90.29,4000,0,3034.92,0
0,0,0,0.029,0,0, ,0,0,0,159.61,0,0,,4000,16.74,4000,0,21.49,104.87,37.12,90.26,4000,0,3034.92,0
0.015,0,0,0.022,0,0, ,0,0,0,159.61,0,0,,4000,16.74,4000,0,21.49,104.91,37.12,90.29,4000,0,3034.92,0
0.015,0.029,0.007,0.015,0,0, ,0,0,0,159.84,0,0,,4000,16.74,4000,0,21.49,104.69,37.12,90.26,4000,0,3034.92,0
0.007,0.007,0,0.029,0,0, ,0,0,0,160.16,0,0,,4000,16.74,4000,0,10.74,104.76,37.12,90.29,4000,0,3034.92,0
0.044,0.022,0.015,0.007,0,0, ,0,0,0,160.24,0,0,,4000,16.74,4000,0,10.74,104.69,37.12,90.18,4000,0,3034.92,0
0,0.022,0,0.029,0,0, ,0,0,0,160.71,0,0,,4000,16.74,4000,0,0,104.4,37.12,90.26,4000,0,3034.92,0
0,0,0,0.007,0,0, ,0,0,0,160.71,0,0,,4000,16.74,4000,0,0,104.4,37.12,90.18,4000,0,3034.92,0
0.029,0.022,0.007,0.022,0,0, ,0,0,0,160.87,0,0,,4000,16.78,4000,0,10.74,104.51,37.12,90.26,4000,0,3034.92,0
0.022,0.022,0,0.022,0,0, ,0,0,0,161.03,0,0,,4000,16.74,4000,0,32.23,104.36,37.12,90.22,4000,0,3034.92,0
0,0,0,0.051,0,0.007, ,0,0,0,161.35,0,0,,4000,16.7,4000,0,32.23,104.36,37.12,90.18,4000,0,2896.21,0
0.015,0.022,0,0,0,0, ,0,0,0,161.58,0,0,,4000,16.74,4000,0,42.98,104.51,37.12,90.18,4000,0,3034.92,0
0.007,0,0,0.022,0,0, ,0,0,0,161.9,0,0,,4000,16.74,4000,0,42.98,104.58,37.12,90.18,4000,0,3034.92,0
0.015,0.015,0,0.029,0,0.007, ,0,0,0,161.9,0,0,,4000,16.74,4000,0,32.23,104.47,37.12,90.15,4000,0,3034.92,0
0.029,0.015,0.015,0.022,0,0, ,0,0,0,162.14,0,0,,4000,16.74,4000,0,32.23,104.58,37.12,90.18,4000,0,3034.92,0
0.007,0.022,0,0.029,0,0, ,0,0,0,162.53,0,0,,4000,16.78,4000,0,32.23,104.65,37.12,90.15,4000,0,2896.21,0
0,0,0,0.007,0,0, ,0,0,0,162.61,0,0,,4000,16.7,4000,0,21.49,104.43,37.12,90.15,4000,0,3034.92,0
0.022,0.029,0.007,0,0,0, ,0,0,0,162.85,0,0,,4000,16.74,4000,0,10.74,104.51,49.82,90.15,4000,0,3034.92,0
