,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.71,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0.12,Open -Velocity (m/s) :,0.12,Open -Velocity (m/s) :,6.63,Open -Velocity (m/s) :,6.6,Open -Velocity (m/s) :,0.12,Open -Velocity (m/s) :,0.12
,,,,,,,,,,,,,,TR4,,TR4,,TR4,,TR4,,TR4,,TR4,
,,,,,,,,,,,,,,NA,,NA,,RBreak1,,RBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
4.389,0,0,0.051,0,0, ,0,0,0,14.58,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.411,0.022,0.022,0.029,0,0, ,0,0,0,14.66,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.418,0.015,0,0.029,0,0, ,0,0,0,14.74,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.389,0,0,0.059,0,0, ,0,0,0,14.82,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.396,0.022,0.015,0.059,0,0, ,0,0,0,14.97,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.426,0.022,0.015,0.037,0,0, ,0,0,0,15.13,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.418,0.037,0.015,0.037,0,0, ,0,0,0,15.21,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.396,0.007,0,0.051,0,0, ,0,0,0,15.45,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.396,0.022,0,0.037,0,0, ,0,0,0,15.69,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.418,0.015,0,0.044,0,0, ,0,0,0,15.76,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.389,0,0,0.051,0,0, ,0,0,0,15.76,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.382,0.022,0.022,0.051,0.007,0.007, ,0,0,0,15.92,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.411,0.022,0.022,0.044,0,0, ,0,0,0,16.08,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.382,0.007,0,0.037,0,0, ,0,0,0,16.08,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.374,0,0,0.044,0,0, ,0,0,0,16.32,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.404,0,0,0.044,0,0, ,0,0,0,16.56,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.411,0,0,0.029,0,0, ,0,0,0,16.64,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.389,0,0,0.029,0,0, ,0,0,0,16.79,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.382,0,0,0.051,0,0, ,0,0,0,16.79,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.411,0.022,0.022,0.029,0,0, ,0,0,0,17.03,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,332.11,0
4.418,0.007,0.015,0.022,0,0, ,0,0,0,17.03,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.389,0,0,0.037,0,0, ,0,0,0,17.35,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.374,0.007,0,0.037,0,0, ,0,0,0,17.58,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.396,0,0,0.044,0,0, ,0,0,0,17.43,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.411,0.007,0,0.044,0,0, ,0,0,0,17.74,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.389,0.007,0,0.059,0,0, ,0,0,0,17.82,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.411,0.022,0,0.037,0,0, ,0,0,0,17.9,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.411,0.022,0.022,0.022,0,0, ,0,0,0,18.06,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.396,0.007,0,0.044,0,0, ,0,0,0,18.22,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.389,0,0,0.059,0,0, ,0,0,0,18.22,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.396,0.007,0.007,0.044,0,0, ,0,0,0,18.53,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.389,0,0,0.059,0,0, ,0,0,0,18.53,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.382,0.015,0.007,0.044,0,0, ,0,0,0,18.69,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.404,0.022,0.007,0.029,0,0, ,0,0,0,18.93,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,345.79,0
4.433,0.029,0.007,0.037,0,0, ,0,0,0,18.93,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.404,0.007,0,0.037,0,0, ,0,0,0,19.09,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.374,0,0,0.051,0,0, ,0,0,0,19.4,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.411,0,0,0.051,0,0, ,0,0,0,19.56,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.389,0.007,0,0.044,0,0.007, ,0,0,0,19.72,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.389,0,0,0.051,0,0.007, ,0,0,0,19.72,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.404,0,0,0.051,0,0, ,0,0,0,19.88,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.426,0.015,0.029,0.022,0,0, ,0,0,0,20.12,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.396,0.015,0.007,0.037,0,0, ,0,0,0,19.96,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.367,0,0,0.029,0,0, ,0,0,0,20.43,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.389,0,0,0.037,0,0, ,0,0,0,20.59,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,332.11,0
4.404,0,0,0.029,0,0, ,0,0,0,20.67,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.374,0,0,0.051,0,0, ,0,0,0,20.75,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.382,0.007,0,0.051,0,0, ,0,0,0,20.91,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.411,0.015,0.015,0.029,0,0, ,0,0,0,21.15,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.389,0.015,0,0.037,0,0, ,0,0,0,21.15,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.382,0,0,0.044,0,0, ,0,0,0,21.3,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.389,0.015,0,0.037,0,0, ,0,0,0,21.7,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.411,0.015,0.007,0.022,0,0, ,0,0,0,21.78,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.382,0.007,0,0.022,0,0, ,0,0,0,21.78,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.374,0,0,0.044,0,0, ,0,0,0,22.09,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.426,0.022,0.022,0.022,0,0, ,0,0,0,22.25,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.411,0.007,0,0.044,0,0, ,0,0,0,22.17,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.389,0,0,0.073,0.007,0.007, ,0,0,0,22.41,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.389,0.007,0.007,0.037,0,0, ,0,0,0,22.81,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.418,0.029,0.015,0.037,0,0, ,0,0,0,22.96,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.411,0.007,0,0.029,0,0, ,0,0,0,22.96,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.404,0,0,0.051,0,0, ,0,0,0,23.04,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.44,0.015,0.015,0.037,0,0, ,0,0,0,23.28,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.418,0.015,0,0.037,0,0, ,0,0,0,23.44,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.389,0,0,0.051,0,0, ,0,0,0,23.6,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.404,0.015,0,0.059,0,0, ,0,0,0,23.91,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.426,0.029,0.029,0.037,0,0, ,0,0,0,24.07,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.389,0,0,0.051,0,0, ,0,0,0,23.99,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.389,0,0,0.051,0,0, ,0,0,0,24.31,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.411,0.015,0.015,0.022,0,0, ,0,0,0,24.47,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.411,0.022,0.007,0.037,0,0, ,0,0,0,24.63,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,344.81,0
4.382,0,0,0.044,0,0, ,0,0,0,24.63,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.389,0,0,0.059,0,0, ,0,0,0,24.94,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.418,0.022,0,0.022,0,0, ,0,0,0,25.18,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.396,0,0,0.037,0,0, ,0,0,0,25.26,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.382,0,0,0.037,0,0, ,0,0,0,25.58,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.404,0.007,0,0.029,0,0, ,0,0,0,25.73,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.396,0.007,0,0.022,0,0, ,0,0,0,25.89,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.404,0,0,0.044,0,0, ,0,0,0,25.97,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.382,0.007,0,0.044,0,0, ,0,0,0,26.21,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.418,0.029,0.007,0.029,0,0, ,0,0,0,26.29,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,368.25,0
4.396,0.007,0,0.022,0,0, ,0,0,0,26.53,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.374,0,0,0.037,0,0, ,0,0,0,26.6,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.389,0,0,0.051,0,0, ,0,0,0,26.92,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,354.58,0
4.396,0,0,0.029,0,0, ,0,0,0,27.24,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,340.9,0
4.382,0,0,0.059,0,0, ,0,0,0,27.32,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,344.81,0
4.418,0.022,0.007,0.044,0,0, ,0,0,0,27.55,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.426,0.029,0.022,0.037,0,0, ,0,0,0,27.71,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.426,0.022,0,0.037,0,0, ,0,0,0,27.79,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,368.25,0
4.411,0.007,0,0.044,0,0, ,0,0,0,28.11,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,354.58,0
4.389,0.007,0,0.059,0,0, ,0,0,0,28.27,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,354.58,0
4.426,0.022,0.007,0.037,0,0, ,0,0,0,28.35,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.382,0,0,0.044,0,0, ,0,0,0,28.5,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.411,0.007,0,0.059,0,0, ,0,0,0,28.66,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.411,0.015,0.015,0.037,0,0, ,0,0,0,28.9,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.433,0.037,0.022,0.037,0,0, ,0,0,0,29.14,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.396,0.015,0,0.044,0,0, ,0,0,0,29.29,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.396,0.007,0,0.037,0,0, ,0,0,0,29.45,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.404,0.007,0,0.037,0,0, ,0,0,0,29.69,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.404,0,0,0.029,0,0, ,0,0,0,29.77,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.374,0,0,0.044,0,0, ,0,0,0,30.09,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.389,0.007,0,0.029,0,0, ,0,0,0,30.16,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.418,0.022,0.007,0.015,0,0, ,0,0,0,30.48,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.389,0,0,0.037,0,0, ,0,0,0,30.56,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.389,0,0,0.051,0,0, ,0,0,0,30.8,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.396,0.007,0,0.022,0,0, ,0,0,0,30.96,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.411,0.022,0,0.029,0,0, ,0,0,0,31.19,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,369.23,0
4.389,0,0,0.044,0,0, ,0,0,0,31.43,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,368.25,0
4.382,0,0,0.037,0,0, ,0,0,0,31.51,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.418,0.007,0,0.015,0,0, ,0,0,0,31.75,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,340.9,0
4.404,0,0,0.029,0,0, ,0,0,0,31.91,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.374,0,0,0.059,0,0, ,0,0,0,32.14,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.389,0.007,0,0.029,0,0, ,0,0,0,32.54,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,368.25,0
4.418,0.007,0.015,0.022,0,0, ,0,0,0,32.78,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.411,0,0,0.044,0,0, ,0,0,0,32.78,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,354.58,0
4.426,0.007,0,0.044,0,0, ,0,0,0,32.93,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.44,0.022,0.022,0.022,0,0, ,0,0,0,33.17,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.418,0.015,0.007,0.037,0,0, ,0,0,0,33.33,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,369.23,0
4.389,0,0,0.059,0,0, ,0,0,0,33.65,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.396,0.015,0.007,0.037,0,0, ,0,0,0,33.8,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.433,0.022,0.022,0.022,0,0, ,0,0,0,34.2,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,368.25,0
4.389,0,0,0.051,0,0, ,0,0,0,34.28,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.396,0,0,0.051,0,0, ,0,0,0,34.52,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.426,0.029,0.029,0.029,0,0, ,0,0,0,34.75,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.418,0.022,0.007,0.037,0,0, ,0,0,0,34.75,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.396,0,0,0.051,0,0.015, ,0,0,0,35.07,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.411,0.029,0.022,0.051,0,0, ,0,0,0,35.31,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.418,0,0,0.029,0,0, ,0,0,0,35.55,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.389,0,0,0.044,0,0, ,0,0,0,35.7,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,357.51,0
4.389,0,0,0.044,0,0, ,0,0,0,35.94,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,357.51,0
4.404,0.015,0.007,0.022,0,0, ,0,0,0,36.26,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.418,0.007,0,0.029,0,0, ,0,0,0,36.26,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.389,0,0,0.051,0,0, ,0,0,0,36.34,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,356.53,0
4.396,0.015,0,0.029,0,0, ,0,0,0,36.97,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.426,0.029,0.029,0.022,0,0, ,0,0,0,36.97,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.389,0.007,0,0.029,0,0, ,0,0,0,37.13,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,369.23,0
4.389,0,0,0.029,0,0, ,0,0,0,37.52,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.418,0.007,0,0.037,0,0, ,0,0,0,37.68,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.433,0,0,0.044,0,0, ,0,0,0,37.92,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,355.56,0
4.389,0,0,0.044,0,0, ,0,0,0,38.08,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.404,0.015,0.007,0.051,0,0, ,0,0,0,38.47,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.418,0.022,0.015,0.022,0,0, ,0,0,0,38.63,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.426,0,0,0.029,0,0, ,0,0,0,38.71,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.396,0,0,0.044,0,0, ,0,0,0,39.11,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.404,0.007,0,0.037,0,0, ,0,0,0,39.18,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.433,0.022,0.007,0.037,0,0, ,0,0,0,39.34,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,341.88,0
4.396,0,0,0.044,0,0, ,0,0,0,39.66,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.411,0.022,0.015,0.059,0,0, ,0,0,0,39.74,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,342.86,0
4.44,0.029,0.022,0.037,0,0, ,0,0,0,40.21,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.426,0.022,0.007,0.022,0,0, ,0,0,0,40.37,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,344.81,0
4.404,0.015,0,0.059,0,0, ,0,0,0,40.77,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,344.81,0
4.418,0.022,0.037,0.037,0,0, ,0,0,0,41,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,332.11,0
4.433,0.022,0.015,0.029,0,0, ,0,0,0,41.08,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.411,0,0,0.051,0.007,0.007, ,0,0,0,41.16,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.404,0.015,0.015,0.051,0,0.007, ,0,0,0,41.48,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.433,0.029,0.022,0.037,0,0, ,0,0,0,41.64,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,332.11,0
4.448,0.037,0.015,0.022,0,0, ,0,0,0,42.03,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.404,0,0,0.037,0,0, ,0,0,0,42.19,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.411,0,0,0.029,0,0, ,0,0,0,42.51,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.426,0,0,0.022,0,0, ,0,0,0,42.9,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.404,0,0,0.044,0,0, ,0,0,0,42.98,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.396,0.015,0,0.037,0,0, ,0,0,0,43.22,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,331.14,0
4.418,0.015,0,0.029,0,0, ,0,0,0,43.46,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,291.09,0
4.426,0,0,0.015,0,0, ,0,0,0,43.69,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.404,0,0,0.037,0,0, ,0,0,0,43.85,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.396,0,0,0.029,0,0, ,0,0,0,44.17,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,303.79,0
4.411,0,0,0.029,0,0, ,0,0,0,44.56,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.426,0.007,0,0.022,0,0, ,0,0,0,44.64,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.389,0,0,0.037,0,0, ,0,0,0,44.88,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.433,0.029,0.015,0.029,0,0, ,0,0,0,45.2,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.426,0.007,0.022,0.022,0,0, ,0,0,0,45.44,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,330.16,0
4.404,0,0,0.044,0,0, ,0,0,0,45.75,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.396,0.007,0,0.044,0,0, ,0,0,0,45.99,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.404,0.007,0.015,0.037,0,0, ,0,0,0,46.23,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.396,0,0.022,0.022,0,0, ,0,0,0,46.46,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,329.18,0
4.367,0.007,0,0.044,0,0, ,0,0,0,46.62,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.389,0.029,0.015,0.037,0,0, ,0,0,0,46.94,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,315.51,0
4.404,0.029,0.015,0.022,0,0, ,0,0,0,47.18,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.382,0.015,0,0.037,0,0, ,0,0,0,47.25,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.323,0,0,0.051,0,0, ,0,0,0,47.65,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.352,0.015,0,0.044,0,0, ,0,0,0,48.05,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.338,0,0.007,0.044,0,0.007, ,0,0,0,48.13,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.316,0.015,0,0.051,0,0, ,0,0,0,48.36,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.316,0.015,0,0.029,0,0, ,0,0,0,48.76,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.36,0.029,0.022,0.015,0,0, ,0,0,0,48.92,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.316,0.007,0.007,0.029,0,0, ,0,0,0,49.07,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,305.74,0
4.272,0,0,0.037,0,0, ,0,0,0,49.47,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.286,0,0,0.037,0,0, ,0,0,0,49.87,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.301,0.007,0,0.022,0,0, ,0,0,0,50.02,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.272,0,0,0.044,0,0, ,0,0,0,50.18,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.257,0,0,0.037,0,0, ,0,0,0,50.58,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.257,0.015,0,0.022,0,0, ,0,0,0,50.89,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.257,0.015,0.007,0.029,0,0, ,0,0,0,50.97,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,290.11,0
4.198,0,0,0.051,0,0, ,0,0,0,51.29,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.191,0,0,0.029,0,0, ,0,0,0,51.69,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,319.41,0
4.191,0.007,0,0.022,0,0, ,0,0,0,51.92,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.162,0,0,0.037,0,0, ,0,0,0,52.08,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.14,0,0,0.044,0,0, ,0,0,0,52.32,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,316.48,0
4.132,0,0.007,0.029,0,0, ,0,0,0,52.87,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,317.46,0
4.125,0.015,0.007,0.029,0,0, ,0,0,0,52.87,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.081,0,0,0.044,0,0, ,0,0,0,53.35,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
4.089,0.022,0.007,0.029,0,0, ,0,0,0,53.66,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,304.76,0
