,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.65,Close -Velocity (m/s) :,3.63,Close -Velocity (m/s) :,3.83,Close -Velocity (m/s) :,3.6,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,7.11,Open -Velocity (m/s) :,7.11,Open -Velocity (m/s) :,6.64,Open -Velocity (m/s) :,6.47,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR1,,TR1,,TR2,,TR2,,TR3,,TR3,
,,,,,,,,,,,,,,RBreak1,,RBreak2,,YBreak1,,YBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0,0,0,0,0, ,147.64,148.51,0,0,0,0,,303.79,97.36,668.13,103.33,2407.81,101.25,909.4,101.54,4000,0,4000,0
0,0,0,0,0,0, ,148.11,148.75,0,0,0,0,,236.39,97.36,685.71,103.26,2400.98,101.25,738.46,101.54,4000,0,4000,0
0,0,0,0,0,0, ,148.59,149.38,0,0,0,0,,279.37,97.4,668.13,103.26,2423.44,101.21,863.49,101.47,4000,0,4000,0
0,0,0,0,0,0, ,149.06,149.7,0,0,0,0,,347.74,97.36,670.09,103.22,2454.7,101.25,707.2,101.5,4000,0,4000,0
0,0,0,0,0,0, ,149.38,150.01,0,0,0,0,,294.99,97.29,681.81,103.11,2418.56,101.28,538.22,101.61,4000,0,0,0
0,0,0,0,0,0, ,149.7,150.25,0,0,0,0,,343.83,97.29,658.36,103.08,2293.53,101.25,483.52,101.58,4000,0,4000,0
0,0,0,0,0,0, ,150.33,150.88,0,0,0,0,,328.21,97.25,568.5,103.11,1510.13,101.28,384.86,101.58,4000,0,4000,0
0,0,0,0,0,0, ,150.41,150.96,0,0,0,0,,441.51,97.18,428.82,103.11,922.1,101.39,312.58,101.58,4000,0,4000,0
0,0,0,0,0,0, ,150.88,151.36,0,0,0,0,,387.79,97.18,465.93,103.11,640.78,101.47,249.08,101.65,4000,0,4000,0
0,0,0,0,0,0, ,151.12,151.52,0,0,0,0,,325.27,97.18,436.63,103.04,518.68,101.47,190.48,101.72,4000,0,0,0
0,0,0,0,0,0, ,151.6,152.31,0,0,0,0,,292.06,97.18,597.8,103,505.01,101.58,160.2,101.76,4000,0,4000,0
0,0,0,0,0,0, ,152.23,152.47,0,0,0,0,,261.78,97.22,505.01,103.04,539.19,101.68,142.61,101.79,4000,0,4000,0
0,0,0,0,0,0, ,152.62,152.7,0,0,0,0,,212.94,97.18,452.26,103,631.01,101.68,155.31,101.83,4000,0,4000,0
0,0,0,0,0,0, ,152.86,152.86,0,0,0,0,,193.41,97.18,598.78,103.04,664.22,101.76,131.87,101.87,4000,0,4000,0
0,0,0,0,0,0, ,153.34,153.34,0,0,0,0,,189.5,97.22,557.75,103,659.34,101.79,107.45,101.87,4000,0,4000,0
0,0,0,0,0,0, ,153.42,153.42,0,0,0,0,,176.8,97.18,467.89,102.97,830.28,101.83,116.24,101.87,4000,0,4000,0
0,0,0,0,0,0, ,154.13,153.89,0,0,0,0,,163.13,97.22,418.07,103.04,805.86,101.79,106.47,101.87,4000,0,4000,0
0,0,0,0,0,0, ,154.13,154.13,0,0,0,0,,149.45,97.18,367.28,103.04,841.03,101.79,90.84,101.87,4000,0,4000,0
0,0,0,0,0,0, ,154.68,154.84,0,0,0,0,,136.75,97.22,305.74,103.04,919.17,101.83,82.05,101.83,4000,0,4000,0
0,0,0,0,0,0, ,154.84,154.84,0,0,0,0,,124.05,97.22,284.25,103.08,816.61,101.79,79.12,101.79,4000,0,4000,0
0,0,0,0,0,0, ,155.31,155.08,0,0,0,0,,111.36,97.18,255.92,103.11,690.6,101.87,61.54,101.72,4000,0,4000,0
0,0,0,0,0,0, ,155.55,155.24,0,0,0,0,,103.54,97.22,214.9,103.11,538.22,101.9,66.42,101.65,4000,0,4000,0
0,0,0,0,0,0, ,155.79,155.63,0,0,0,0,,94.75,97.18,178.75,103.11,540.17,101.94,70.33,101.61,4000,0,4000,0
0,0,0,0,0,0, ,156.18,155.63,0,0,0,0,,93.77,97.18,160.2,103.11,432.72,101.94,86.94,101.65,4000,0,4000,0
0,0,0,0,0,0, ,156.66,156.03,0,0,0,0,,90.84,97.18,144.57,103.11,399.51,102.01,86.94,101.65,4000,0,4000,0
0,0,0,0,0,0, ,156.82,156.11,0,0,0,0,,85.96,97.14,134.8,103.08,370.21,102.05,69.35,101.65,4000,0,4000,0
0,0,0,0,0,0, ,157.37,156.5,0,0,0,0,,84,97.18,127.96,103.04,294.02,102.05,76.19,101.65,4000,0,4000,0
0,0,0,0,0,0, ,157.77,156.82,0,0,0,0,,78.14,97.14,122.1,103.08,244.2,102.12,84,101.68,4000,0,4000,0
0,0,0,0,0,0, ,158,157.05,0,0,0,0,,80.1,97.14,116.24,103.08,195.36,102.16,78.14,101.68,4000,0,4000,0
0,0,0,0,0,0, ,157.93,157.21,0,0,0,0,,75.21,97.14,109.4,103.08,166.06,102.2,78.14,101.68,4000,0,4000,0
0,0,0,0,0,0, ,158.32,157.77,0,0,0,0,,74.24,97.07,96.7,103.08,149.45,102.23,76.19,101.72,4000,0,4000,0
0,0,0,0,0,0, ,158.72,157.93,0,0,0,0,,71.31,97.11,90.84,103.08,137.73,102.31,69.35,101.68,4000,0,4000,0
0,0,0,0,0,0, ,159.11,158.24,0,0,0,0,,68.38,97.07,84,103.04,122.1,102.31,69.35,101.68,4000,0,4000,0
0,0,0,0,0,0, ,159.35,158.4,0,0,0,0,,71.31,97.07,78.14,103.04,111.36,102.31,59.58,101.61,4000,0,4000,0
0,0,0,0,0,0, ,159.75,158.64,0,0,0,0,,68.38,97.07,71.31,103.04,103.54,102.34,34.19,101.5,4000,0,4000,0
0,0,0,0,0,0, ,160.14,158.95,0,0,0,0,,68.38,97.07,69.35,103.04,98.66,102.42,57.63,101.43,4000,0,4000,0
0,0,0,0,0,0, ,160.54,159.19,0,0,0,0,,68.38,97.07,65.45,102.97,92.8,102.42,65.45,101.43,4000,0,4000,0
0,0,0,0,0,0, ,160.85,159.51,0,0,0,0,,66.42,97,64.47,103.04,88.89,102.45,82.05,101.47,4000,0,4000,0
0,0,0,0,0,0, ,161.09,159.51,0,0,0,0,,64.47,97,64.47,102.93,85.96,102.42,79.12,101.47,4000,0,4000,0
0,0,0,0,0,0, ,161.17,159.9,0,0,0,0,,64.47,97.03,64.47,102.93,84,102.49,86.94,101.54,4000,0,4000,0
0,0,0,0,0,0, ,161.41,159.75,0,0,0,0,,61.54,96.96,62.52,102.93,80.1,102.45,78.14,101.5,4000,0,0,0
0,0,0,0,0,0, ,161.72,160.22,0,0,0,0,,63.49,96.96,61.54,102.93,79.12,102.45,70.33,101.54,4000,0,4000,0
0,0,0,0,0,0, ,162.04,160.54,0,0,0,0,,63.49,96.81,61.54,102.82,76.19,102.45,73.26,101.47,4000,0,4000,0
0,0,0,0,0,0, ,162.36,160.69,0,0,0,0,,62.52,96.78,61.54,102.75,76.19,102.45,76.19,101.5,4000,0,4000,0
0,0,0,0,0,0, ,162.67,160.85,0,0,0,0,,63.49,96.74,62.52,102.78,76.19,102.38,76.19,101.5,4000,0,4000,0
0,0,0,0,0,0, ,162.91,161.09,0,0,0,0,,62.52,96.7,61.54,102.67,76.19,102.42,75.21,101.54,4000,0,4000,0
0,0,0,0,0,0, ,163.15,161.25,0,0,0,0,,63.49,96.59,59.58,102.6,74.24,102.38,73.26,101.5,4000,0,4000,0
0,0,0,0,0,0, ,163.38,161.25,0,0,0,0,,63.49,96.59,62.52,102.56,74.24,102.38,69.35,101.47,4000,0,4000,0
0,0,0,0,0,0, ,163.46,161.41,0,0,0,0,,60.56,96.59,59.58,102.53,73.26,102.34,69.35,101.5,4000,0,4000,0
0,0,0,0,0,0, ,163.7,161.8,0,0,0,0,,62.52,96.56,59.58,102.49,74.24,102.27,63.49,101.5,4000,0,4000,0
0,0,0,0,0,0, ,164.02,161.8,0,0,0,0,,62.52,96.52,59.58,102.49,71.31,102.27,48.84,101.36,4000,0,4000,0
0,0,0,0,0,0, ,164.25,161.96,0,0,0,0,,60.56,96.52,58.61,102.45,71.31,102.23,56.65,101.36,4000,0,4000,0
0,0,0,0,0,0, ,164.33,162.2,0,0,0,0,,60.56,96.48,58.61,102.38,71.31,102.23,62.52,101.28,4000,0,4000,0
0,0,0,0,0,0, ,164.73,162.51,0,0,0,0,,62.52,96.52,58.61,102.45,71.31,102.2,72.28,101.32,4000,0,4000,0
0,0,0,0,0,0, ,164.81,162.44,0,0,0,0,,60.56,96.48,58.61,102.38,70.33,102.16,71.31,101.36,4000,0,4000,0
0,0,0,0,0,0, ,164.97,162.59,0,0,0,0,,59.58,96.45,58.61,102.34,70.33,102.16,71.31,101.36,4000,0,4000,0
0,0,0,0,0,0, ,165.36,162.59,0,0,0,0,,59.58,96.45,58.61,102.34,70.33,102.12,71.31,101.32,4000,0,4000,0
0,0,0,0,0,0, ,165.6,162.91,0,0,0,0,,59.58,96.45,57.63,102.38,69.35,102.12,66.42,101.39,4000,0,4000,0
0,0,0,0,0,0, ,165.6,162.91,0,0,0,0,,60.56,96.48,58.61,102.38,71.31,102.09,62.52,101.32,4000,0,4000,0
0,0,0,0,0,0, ,165.68,163.23,0,0,0,0,,59.58,96.56,58.61,102.45,71.31,102.12,60.56,101.39,4000,0,4000,0
0,0,0,0,0,0, ,165.68,163.15,0,0,0,0,,58.61,96.74,61.54,102.6,70.33,102.09,57.63,101.43,4000,0,4000,0
0,0,0,0,0,0, ,166,163.54,0,0,0,0,,57.63,96.78,59.58,102.71,70.33,102.16,59.58,101.39,4000,0,4000,0
0,0,0,0,0,0, ,166.07,163.46,0,0,0,0,,57.63,96.81,58.61,102.67,71.31,102.16,65.45,101.39,4000,0,4000,0
0,0,0,0,0,0, ,166.47,163.78,0,0,0,0,,60.56,96.81,59.58,102.71,70.33,102.2,65.45,101.43,4000,0,4000,0
0,0,0,0,0,0, ,166.47,163.94,0,0,0,0,,57.63,96.78,59.58,102.71,73.26,102.23,66.42,101.39,4000,0,4000,0
0,0,0,0,0,0, ,166.87,164.02,0,0,0,0,,57.63,96.78,61.54,102.67,71.31,102.23,69.35,101.43,4000,0,4000,0
0,0,0,0,0,0, ,166.95,164.02,0,0,0,0,,58.61,96.78,58.61,102.64,71.31,102.23,69.35,101.39,4000,0,4000,0
0,0,0,0,0,0, ,167.34,164.33,0,0,0,0,,58.61,96.74,59.58,102.67,71.31,102.23,68.38,101.43,4000,0,4000,0
0,0,0,0,0,0, ,167.5,164.57,0,0,0,0,,58.61,96.78,59.58,102.64,74.24,102.27,66.42,101.43,4000,0,4000,0
0,0,0,0,0,0, ,167.82,164.57,0,0,0,0,,60.56,96.74,58.61,102.64,73.26,102.27,66.42,101.39,4000,0,4000,0
0,0,0,0,0,0, ,167.74,164.97,0,0,0,0,,60.56,96.78,59.58,102.6,73.26,102.23,68.38,101.39,4000,0,0,0
0,0,0,0,0,0, ,167.89,165.2,0,0,0,0,,58.61,96.74,58.61,102.6,71.31,102.27,66.42,101.47,4000,0,4000,0
0,0,0,0,0,0, ,167.89,165.28,0,0,0,0,,57.63,96.78,58.61,102.56,71.31,102.27,68.38,101.43,4000,0,0,0
0,0,0,0,0,0, ,168.05,165.52,0,0,0,0,,57.63,96.74,58.61,102.53,68.38,102.27,69.35,101.39,4000,0,0,0
0,0,0,0,0,0, ,168.37,165.44,0,0,0,0,,55.68,96.7,58.61,102.56,68.38,102.31,69.35,101.39,4000,0,0,0
0,0,0,0,0,0, ,168.69,165.76,0,0,0,0,,57.63,96.7,58.61,102.56,68.38,102.31,65.45,101.43,4000,0,4000,0
0,0,0,0,0,0, ,168.76,166,0,0,0,0,,57.63,96.7,59.58,102.6,68.38,102.31,62.52,101.36,4000,0,4000,0
0,0,0,0,0,0, ,169.24,166.15,0,0,0,0,,55.68,96.7,59.58,102.53,70.33,102.27,60.56,101.32,4000,0,0,0
0,0,0,0,0,0, ,169.32,166.47,0,0,0,0,,57.63,96.63,58.61,102.49,70.33,102.31,57.63,101.21,4000,0,4000,0
0,0,0,0,0,0, ,169.56,166.55,0,0,0,0,,57.63,96.63,59.58,102.49,70.33,102.23,53.72,101.17,4000,0,4000,0
0,0,0,0,0,0, ,169.71,166.87,0,0,0,0,,57.63,96.63,59.58,102.45,70.33,102.23,60.56,101.21,4000,0,4000,0
0,0,0,0,0,0, ,169.79,166.95,0,0,0,0,,59.58,96.63,60.56,102.42,71.31,102.2,63.49,101.17,4000,0,0,0
0,0,0,0,0,0, ,169.95,167.42,0,0,0,0,,60.56,96.59,59.58,102.45,73.26,102.23,66.42,101.17,4000,0,4000,0
0,0,0,0,0,0, ,170.11,167.26,0,0,0,0,,59.58,96.63,58.61,102.42,71.31,102.23,72.28,101.21,4000,0,0,0
0,0,0,0,0,0, ,170.35,167.82,0,0,0,0,,60.56,96.59,58.61,102.38,70.33,102.23,72.28,101.28,4000,0,0,0
0,0,0,0,0,0, ,170.51,168.05,0,0,0,0,,59.58,96.56,58.61,102.42,71.31,102.23,75.21,101.25,4000,0,4000,0
0,0,0,0,0,0, ,170.9,168.45,0,0,0,0,,60.56,96.59,60.56,102.34,71.31,102.2,74.24,101.25,4000,0,4000,0
0,0,0,0,0,0, ,171.06,168.29,0,0,0,0,,57.63,96.59,61.54,102.38,71.31,102.27,71.31,101.25,4000,0,0,0
0,0,0,0,0,0, ,171.38,168.76,0,0,0,0,,57.63,96.59,58.61,102.38,71.31,102.2,66.42,101.28,4000,0,4000,0
0,0,0,0,0,0, ,171.53,168.92,0,0,0,0,,56.65,96.52,58.61,102.34,71.31,102.23,59.58,101.17,4000,0,4000,0
0,0,0,0,0,0, ,171.69,169.32,0,0,0,0,,55.68,96.56,58.61,102.38,71.31,102.2,56.65,101.14,4000,0,4000,0
0,0,0,0,0,0, ,171.85,169.16,0,0,0,0,,57.63,96.56,58.61,102.34,71.31,102.2,54.7,101.14,4000,0,4000,0
0,0,0,0,0,0, ,171.93,169.64,0,0,0,0,,57.63,96.52,58.61,102.31,73.26,102.2,54.7,101.06,4000,0,4000,0
0,0,0,0,0,0, ,172.17,169.95,0,0,0,0,,57.63,96.52,58.61,102.31,74.24,102.16,59.58,100.99,4000,0,4000,0
0,0,0,0,0,0, ,172.25,170.27,0,0,0,0,,56.65,96.48,57.63,102.27,74.24,102.16,66.42,100.99,4000,0,4000,0
0,0,0,0,0,0, ,172.4,170.43,0,0,0,0,,54.7,96.52,58.61,102.27,73.26,102.16,71.31,100.99,4000,0,4000,0
0,0,0,0,0,0, ,172.96,170.51,0,0,0,0,,57.63,96.48,58.61,102.27,73.26,102.16,69.35,100.99,4000,0,0,0
0,0,0,0,0,0, ,173.12,170.74,0,0,0,0,,57.63,96.48,60.56,102.27,73.26,102.16,63.49,100.99,4000,0,4000,0
0,0,0,0,0,0, ,173.27,170.98,0,0,0,0,,56.65,96.45,60.56,102.23,73.26,102.16,63.49,100.95,4000,0,0,0
0,0,0,0,0,0, ,173.43,171.06,0,0,0,0,,59.58,96.45,60.56,102.2,74.24,102.16,66.42,100.92,4000,0,4000,0
0,0,0,0,0,0, ,173.83,171.45,0,0,0,0,,56.65,96.45,63.49,102.2,73.26,102.12,69.35,100.92,4000,0,4000,0
0,0,0,0,0,0, ,173.67,171.38,0,0,0,0,,57.63,96.45,61.54,102.2,71.31,102.12,69.35,100.92,4000,0,4000,0
0,0,0,0,0,0, ,174.07,171.61,0,0,0,0,,59.58,96.37,64.47,102.12,71.31,102.09,74.24,100.88,4000,0,4000,0
0,0,0,0,0,0, ,174.07,171.85,0,0,0,0,,60.56,96.3,64.47,102.09,71.31,102.12,72.28,100.88,4000,0,4000,0
0,0,0,0,0,0, ,174.46,172.01,0,0,0,0,,62.52,96.34,61.54,102.05,69.35,102.09,71.31,100.88,4000,0,4000,0
0,0,0,0,0,0, ,174.7,172.25,0,0,0,0,,62.52,96.3,64.47,102.05,71.31,102.05,72.28,100.92,4000,0,4000,0
0,0,0,0,0,0, ,174.7,172.33,0,0,0,0,,63.49,96.3,64.47,102.09,71.31,102.05,75.21,100.88,4000,0,4000,0
0,0,0,0,0,0, ,174.94,172.4,0,0,0,0,,65.45,96.3,64.47,102.01,70.33,102.05,71.31,100.88,4000,0,4000,0
0,0,0,0,0,0, ,175.41,172.64,0,0,0,0,,68.38,96.3,64.47,102.05,70.33,102.05,68.38,100.88,4000,0,4000,0
0,0,0,0,0,0, ,175.65,172.96,0,0,0,0,,67.4,96.3,66.42,102.01,70.33,102.01,66.42,100.84,4000,0,4000,0
0,0,0,0,0,0, ,175.81,172.96,0,0,0,0,,68.38,96.26,66.42,102.05,70.33,101.98,68.38,100.88,4000,0,4000,0
0,0,0,0,0,0, ,176.12,173.43,0,0,0,0,,68.38,96.3,64.47,101.94,72.28,102.01,69.35,100.84,4000,0,4000,0
0,0,0,0,0,0, ,176.12,173.35,0,0,0,0,,67.4,96.26,66.42,101.94,72.28,102.01,69.35,100.81,4000,0,4000,0
0,0,0,0,0,0, ,176.2,173.27,0,0,0,0,,67.4,96.3,64.47,101.98,70.33,101.94,69.35,100.77,4000,0,4000,0
0,0,0,0,0,0, ,176.36,173.91,0,0,0,0,,67.4,96.23,64.47,101.98,69.35,101.94,62.52,100.77,4000,0,4000,0
0,0,0,0,0,0, ,176.6,174.07,0,0,0,0,,65.45,96.26,64.47,101.98,70.33,101.9,65.45,100.73,4000,0,4000,0
0,0,0,0,0,0, ,176.44,174.15,0,0,0,0,,63.49,96.23,64.47,101.9,70.33,101.9,71.31,100.77,4000,0,0,0
0,0,0,0,0,0, ,176.76,174.46,0,0,0,0,,62.52,96.23,66.42,101.94,72.28,101.9,71.31,100.84,4000,0,4000,0
0,0,0,0,0,0, ,177.07,174.54,0,0,0,0,,62.52,96.23,64.47,101.94,72.28,101.98,66.42,100.77,4000,0,4000,0
0,0,0,0,0,0, ,177.31,175.09,0,0,0,0,,62.52,96.26,64.47,101.87,72.28,101.94,72.28,100.81,4000,0,0,0
0,0,0,0,0,0, ,177.39,174.86,0,0,0,0,,60.56,96.19,66.42,101.9,72.28,101.87,72.28,100.84,4000,0,4000,0
0,0,0,0,0,0, ,177.55,175.57,0,0,0,0,,62.52,96.19,64.47,101.9,72.28,101.9,66.42,100.84,4000,0,4000,0
0,0,0,0,0,0, ,177.78,175.65,0,0,0,0,,63.49,96.19,63.49,101.87,72.28,101.9,65.45,100.84,4000,0,4000,0
0,0,0,0,0,0, ,177.86,175.89,0,0,0,0,,63.49,96.19,63.49,101.87,72.28,101.87,55.68,100.77,4000,0,4000,0
0,0,0,0,0,0, ,178.02,176.04,0,0,0,0,,62.52,96.19,63.49,101.87,70.33,101.83,43.96,100.73,4000,0,4000,0
0,0,0,0,0,0, ,178.18,176.44,0,0,0,0,,63.49,96.23,66.42,101.87,72.28,101.87,53.72,100.66,4000,0,4000,0
0,0,0,0,0,0, ,178.18,176.68,0,0,0,0,,65.45,96.15,64.47,101.83,72.28,101.87,62.52,100.66,4000,0,4000,0
0,0,0,0,0,0, ,178.5,177.15,0,0,0,0,,64.47,96.15,64.47,101.9,70.33,101.87,74.24,100.66,4000,0,4000,0
0,0,0,0,0,0, ,178.65,177.39,0,0,0,0,,64.47,96.15,64.47,101.87,72.28,101.83,75.21,100.66,4000,0,4000,0
0,0,0,0,0,0, ,178.97,177.63,0,0,0,0,,64.47,96.12,66.42,101.83,73.26,101.83,72.28,100.7,4000,0,4000,0
0,0,0,0,0,0, ,179.29,177.63,0,0,0,0,,65.45,96.15,64.47,101.83,72.28,101.83,68.38,100.66,4000,0,4000,0
0,0,0,0,0,0, ,179.53,178.1,0,0,0,0,,62.52,96.12,64.47,101.87,72.28,101.83,62.52,100.66,4000,0,4000,0
0,0,0,0,0,0, ,179.53,178.26,0,0,0,0,,64.47,96.15,63.49,101.83,69.35,101.83,65.45,100.62,4000,0,4000,0
0,0,0,0,0,0, ,179.76,178.42,0,0,0,0,,62.52,96.12,58.61,101.87,72.28,101.83,44.93,100.55,4000,0,4000,0
0,0,0,0,0,0, ,180,178.81,0,0,0,0,,62.52,96.15,61.54,101.83,69.35,101.83,46.89,100.51,4000,0,4000,0
0,0,0,0,0,0, ,180.16,178.89,0,0,0,0,,59.58,96.12,63.49,101.79,73.26,101.76,56.65,100.44,4000,0,4000,0
0,0,0,0,0,0, ,180.16,179.05,0,0,0,0,,59.58,96.12,63.49,101.79,72.28,101.79,74.24,100.44,4000,0,4000,0
0,0,0,0,0,0, ,180.47,179.53,0,0,0,0,,57.63,96.12,63.49,101.79,72.28,101.83,79.12,100.55,4000,0,4000,0
0,0,0,0,0,0, ,180.55,179.53,0,0,0,0,,57.63,96.15,64.47,101.79,72.28,101.79,84,100.59,4000,0,4000,0
0,0,0,0,0,0, ,180.95,179.76,0,0,0,0,,59.58,96.12,64.47,101.79,70.33,101.79,85.96,100.59,4000,0,4000,0
0,0,0,0,0,0, ,181.03,179.84,0,0,0,0,,59.58,96.12,66.42,101.79,70.33,101.76,81.07,100.66,4000,0,4000,0
0,0,0,0,0,0, ,181.27,180,0,0,0,0,,59.58,96.15,70.33,101.76,70.33,101.72,78.14,100.62,4000,0,4000,0
0,0,0,0,0,0, ,181.35,180.47,0,0,0,0,,60.56,96.12,72.28,101.76,72.28,101.76,77.17,100.62,4000,0,4000,0
0,0,0,0,0,0, ,181.66,180.71,0,0,0,0,,60.56,96.12,72.28,101.76,73.26,101.76,74.24,100.62,4000,0,4000,0
0,0,0,0,0,0, ,181.82,181.03,0,0,0,0,,62.52,96.12,69.35,101.72,73.26,101.72,78.14,100.66,4000,0,4000,0
0,0,0,0,0,0, ,181.74,181.19,0,0,0,0,,60.56,96.12,69.35,101.72,73.26,101.76,80.1,100.66,4000,0,4000,0
0,0,0,0,0,0, ,181.9,181.27,0,0,0,0,,60.56,96.12,66.42,101.68,73.26,101.79,81.07,100.66,4000,0,4000,0
0,0,0,0,0,0, ,182.06,181.58,0,0,0,0,,64.47,96.12,69.35,101.72,75.21,101.72,77.17,100.66,4000,0,4000,0
0,0,0,0,0,0, ,182.22,181.82,0,0,0,0,,62.52,96.01,70.33,101.68,75.21,101.72,77.17,100.7,4000,0,4000,0
0,0,0,0,0,0, ,182.53,181.9,0,0,0,0,,62.52,96.04,70.33,101.65,75.21,101.72,80.1,100.7,4000,0,4000,0
0,0,0,0,0,0, ,182.53,181.98,0,0,0,0,,59.58,96.01,72.28,101.65,73.26,101.68,77.17,100.7,4000,0,4000,0
0,0,0,0,0,0, ,182.93,182.29,0,0,0,0,,59.58,96.04,72.28,101.68,75.21,101.72,71.31,100.73,4000,0,4000,0
0,0,0,0,0,0, ,183.09,182.53,0,0,0,0,,57.63,96.04,72.28,101.72,76.19,101.68,68.38,100.66,4000,0,4000,0
0,0,0,0,0,0, ,183.24,182.61,0,0,0,0,,60.56,96.01,73.26,101.72,78.14,101.68,70.33,100.62,4000,0,4000,0
0,0,0,0,0,0, ,183.4,183.01,0,0,0,0,,62.52,96.04,70.33,101.65,78.14,101.68,71.31,100.66,4000,0,4000,0
0,0,0,0,0,0, ,183.32,182.93,0,0,0,0,,64.47,96.04,70.33,101.65,76.19,101.65,74.24,100.62,4000,0,0,0
0,0,0,0,0,0, ,183.48,183.01,0,0,0,0,,65.45,96.01,67.4,101.65,75.21,101.65,71.31,100.7,4000,0,4000,0
0,0,0,0,0,0, ,183.56,182.93,0,0,0,0,,67.4,95.97,69.35,101.61,75.21,101.65,70.33,100.66,4000,0,4000,0
0,0,0,0,0,0, ,183.72,183.24,0,0,0,0,,65.45,95.97,67.4,101.58,73.26,101.68,65.45,100.66,4000,0,4000,0
0,0,0,0,0,0, ,183.96,183.16,0,0,0,0,,67.4,95.93,69.35,101.65,73.26,101.65,59.58,100.62,4000,0,4000,0
0,0,0,0,0,0, ,184.11,183.56,0,0,0,0,,68.38,95.97,67.4,101.54,72.28,101.65,62.52,100.55,4000,0,4000,0
0,0,0,0,0,0, ,184.43,183.48,0,0,0,0,,68.38,95.97,67.4,101.58,72.28,101.65,62.52,100.51,4000,0,0,0
0,0,0,0,0,0, ,184.51,183.72,0,0,0,0,,67.4,95.97,69.35,101.58,72.28,101.65,67.4,100.55,4000,0,4000,0
0,0,0,0,0,0, ,184.67,183.48,0,0,0,0,,67.4,95.93,69.35,101.58,70.33,101.61,70.33,100.48,4000,0,4000,0
0,0,0,0,0,0, ,184.83,183.88,0,0,0,0,,67.4,95.93,67.4,101.58,66.42,101.61,70.33,100.55,4000,0,4000,0
0,0,0,0,0,0, ,184.91,183.72,0,0,0,0,,65.45,95.9,69.35,101.54,73.26,101.58,67.4,100.51,4000,0,4000,0
0,0,0,0,0,0, ,185.06,183.72,0,0,0,0,,64.47,95.93,67.4,101.54,70.33,101.58,68.38,100.51,4000,0,4000,0
0,0,0,0,0,0, ,184.91,183.8,0,0,0,0,,64.47,95.9,69.35,101.54,70.33,101.58,64.47,100.51,4000,0,4000,0
0,0,0,0,0,0, ,185.22,184.04,0,0,0,0,,64.47,95.93,69.35,101.5,72.28,101.61,61.54,100.48,4000,0,4000,0
0,0,0,0,0,0, ,185.22,183.88,0,0,0,0,,65.45,95.9,67.4,101.5,70.33,101.58,53.72,100.44,4000,0,4000,0
0,0,0,0,0,0, ,185.3,184.35,0,0,0,0,,64.47,95.9,66.42,101.5,69.35,101.58,58.61,100.44,4000,0,4000,0
0,0,0,0,0,0, ,185.38,184.04,0,0,0,0,,67.4,95.9,66.42,101.47,67.4,101.54,64.47,100.44,4000,0,0,0
0,0,0,0,0,0, ,185.7,184.27,0,0,0,0,,65.45,95.9,67.4,101.47,69.35,101.58,64.47,100.4,4000,0,4000,0
0,0,0,0,0,0, ,185.85,184.19,0,0,0,0,,65.45,95.93,67.4,101.47,69.35,101.54,58.61,100.33,4000,0,4000,0
0,0,0,0,0,0, ,186.17,184.43,0,0,0,0,,65.45,95.9,67.4,101.47,70.33,101.5,56.65,100.37,4000,0,4000,0
0,0,0,0,0,0, ,186.01,184.35,0,0,0,0,,62.52,95.9,68.38,101.43,69.35,101.54,62.52,100.37,4000,0,4000,0
0,0,0,0,0,0, ,186.25,184.51,0,0,0,0,,62.52,95.86,63.49,101.47,69.35,101.58,65.45,100.33,4000,0,0,0
0,0,0,0,0,0, ,186.33,184.75,0,0,0,0,,59.58,95.9,65.45,101.43,69.35,101.5,68.38,100.37,4000,0,4000,0
0,0,0,0,0,0, ,186.25,184.75,0,0,0,0,,59.58,95.82,63.49,101.43,69.35,101.54,64.47,100.37,4000,0,4000,0
0,0,0,0,0,0, ,186.09,184.75,0,0,0,0,,56.65,95.86,62.52,101.39,67.4,101.54,65.45,100.33,4000,0,0,0
0,0,0,0,0,0, ,186.33,185.06,0,0,0,0,,54.7,95.82,63.49,101.39,67.4,101.5,68.38,100.37,4000,0,4000,0
0,0,0,0,0,0, ,186.49,185.06,0,0,0,0,,54.7,95.82,65.45,101.39,66.42,101.47,67.4,100.33,4000,0,4000,0
0,0,0,0,0,0, ,186.49,184.98,0,0,0,0,,56.65,95.82,63.49,101.39,69.35,101.47,71.31,100.4,4000,0,4000,0
