,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.65,Close -Velocity (m/s) :,3.69,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,7.74,Open -Velocity (m/s) :,7.74,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR2,,TR2,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,RBreak1,,RBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
1.524,1.524,1.487,0.022,0,0, ,0,0,0,0.91,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.487,0.051,0,0, ,0,0,0,0.99,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.48,0.037,0,0, ,0,0,0,1.15,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.509,1.451,0.059,0,0.007, ,0,0,0,0.99,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.531,1.451,0.037,0,0, ,0,0,0,1.15,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.531,1.487,0.037,0,0, ,0,0,0,1.31,0,0,,4000,29.71,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.553,1.546,1.509,0.022,0,0, ,0,0,0,1.31,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.524,1.531,1.487,0.044,0,0, ,0,0,0,1.38,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.524,1.458,0.051,0,0, ,0,0,0,1.31,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.531,1.524,1.473,0.044,0,0, ,0,0,0,1.23,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.473,0.044,0,0, ,0,0,0,1.31,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.517,1.524,1.458,0.051,0,0, ,0,0,0,1.46,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.524,1.539,1.487,0.051,0,0, ,0,0,0,1.38,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.509,1.443,0.051,0,0, ,0,0,0,1.46,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.539,1.465,0.044,0,0, ,0,0,0,1.31,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.465,0.022,0,0, ,0,0,0,1.46,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.517,1.458,0.037,0,0, ,0,0,0,1.62,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.502,1.524,1.451,0.044,0,0, ,0,0,0,1.46,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.495,1.502,1.458,0.037,0,0, ,0,0,0,1.38,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.48,0.037,0,0, ,0,0,0,1.54,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.465,0.037,0,0, ,0,0,0,1.54,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.458,0.059,0,0, ,0,0,0,1.62,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.524,1.473,0.037,0,0, ,0,0,0,1.62,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.539,1.509,0.037,0,0, ,0,0,0,1.62,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.546,1.473,0.037,0,0, ,0,0,0,1.54,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.524,1.473,0.051,0,0, ,0,0,0,1.7,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.531,1.465,0.051,0,0, ,0,0,0,1.78,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.517,1.524,1.473,0.066,0,0, ,0,0,0,1.62,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.561,1.509,0.029,0,0, ,0,0,0,1.7,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.553,1.509,0.037,0,0, ,0,0,0,1.7,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.473,0.029,0,0, ,0,0,0,1.78,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.487,1.517,1.436,0.044,0,0, ,0,0,0,1.78,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.517,1.465,0.044,0,0, ,0,0,0,1.86,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.539,1.502,0.022,0,0, ,0,0,0,1.7,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.487,0.029,0,0, ,0,0,0,1.86,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.473,0.044,0,0, ,0,0,0,1.94,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.509,1.458,0.051,0,0, ,0,0,0,2.02,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.458,0.044,0,0, ,0,0,0,1.86,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.553,1.561,1.509,0.029,0,0, ,0,0,0,1.94,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.553,1.502,0.037,0,0, ,0,0,0,2.02,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.539,1.487,0.044,0,0, ,0,0,0,2.1,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.524,1.443,0.051,0,0, ,0,0,0,1.86,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.48,0.044,0,0, ,0,0,0,1.94,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.561,1.561,1.524,0.022,0,0, ,0,0,0,2.1,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.553,1.509,0.037,0,0, ,0,0,0,2.1,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.553,1.48,0.059,0,0, ,0,0,0,2.1,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.524,1.443,0.037,0,0, ,0,0,0,2.02,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.473,0.022,0,0, ,0,0,0,2.02,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.561,1.502,0.015,0,0, ,0,0,0,2.18,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.546,1.487,0.029,0,0, ,0,0,0,2.25,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.539,1.48,0.044,0,0, ,0,0,0,2.33,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.509,1.458,0.051,0,0, ,0,0,0,2.18,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.539,1.487,0.029,0,0, ,0,0,0,2.25,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.487,0.044,0,0, ,0,0,0,2.49,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.539,1.561,1.502,0.044,0,0, ,0,0,0,2.49,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.48,0.059,0,0, ,0,0,0,2.41,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.531,1.458,0.051,0,0, ,0,0,0,2.25,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.546,1.487,0.029,0,0, ,0,0,0,2.41,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.539,1.502,0.037,0,0, ,0,0,0,2.57,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.487,0.044,0,0, ,0,0,0,2.65,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.546,1.473,0.044,0,0, ,0,0,0,2.57,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.509,1.436,0.051,0,0, ,0,0,0,2.57,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.458,0.029,0,0, ,0,0,0,2.65,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.546,1.48,0.037,0,0, ,0,0,0,2.81,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.458,0.044,0,0, ,0,0,0,2.73,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.509,1.465,0.044,0,0, ,0,0,0,2.73,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.517,1.451,0.059,0,0, ,0,0,0,2.97,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.495,0.037,0,0, ,0,0,0,2.89,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.539,1.495,0.037,0,0, ,0,0,0,2.89,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.48,0.051,0,0, ,0,0,0,3.05,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.539,1.465,0.051,0,0, ,0,0,0,3.05,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.553,1.495,0.044,0,0, ,0,0,0,3.05,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.561,1.553,1.487,0.037,0,0, ,0,0,0,3.13,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.546,1.48,0.037,0,0, ,0,0,0,3.28,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.473,0.051,0,0.007, ,0,0,0,3.2,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.546,1.502,0.029,0,0, ,0,0,0,3.2,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.553,1.509,0.029,0,0, ,0,0,0,3.28,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.539,1.487,0.037,0,0, ,0,0,0,3.36,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.524,1.48,0.037,0,0, ,0,0,0,3.44,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.465,0.037,0,0, ,0,0,0,3.44,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.473,0.037,0,0, ,0,0,0,3.52,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.546,1.487,0.029,0,0, ,0,0,0,3.6,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.487,0.044,0,0, ,0,0,0,3.76,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.451,0.044,0,0, ,0,0,0,3.76,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.539,1.465,0.044,0,0, ,0,0,0,3.84,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.546,1.495,0.029,0,0, ,0,0,0,3.76,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.553,1.509,0.037,0,0, ,0,0,0,3.92,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.546,1.487,0.051,0,0, ,0,0,0,4,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.517,1.465,0.066,0,0, ,0,0,0,3.84,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.473,0.044,0,0, ,0,0,0,4.07,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.495,0.037,0,0, ,0,0,0,4,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.546,1.495,0.029,0,0, ,0,0,0,4.07,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.539,1.495,0.044,0,0, ,0,0,0,4.23,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.458,0.044,0,0, ,0,0,0,4.15,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.458,0.037,0,0, ,0,0,0,4.23,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.561,1.487,0.022,0,0, ,0,0,0,4.39,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.546,1.495,0.022,0,0, ,0,0,0,4.55,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.546,1.48,0.044,0,0, ,0,0,0,4.71,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.495,1.524,1.451,0.044,0,0, ,0,0,0,4.63,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.539,1.48,0.037,0,0, ,0,0,0,4.55,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.561,1.553,1.509,0.022,0,0, ,0,0,0,4.71,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.539,1.509,0.044,0,0, ,0,0,0,4.71,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.495,0.059,0,0, ,0,0,0,4.79,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.524,1.458,0.051,0,0, ,0,0,0,4.79,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.546,1.487,0.037,0,0, ,0,0,0,4.95,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.568,1.561,1.509,0.037,0,0, ,0,0,0,5.1,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.487,0.051,0,0, ,0,0,0,5.26,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.473,0.059,0,0, ,0,0,0,5.26,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.443,0.044,0,0, ,0,0,0,5.26,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.539,1.487,0.029,0,0, ,0,0,0,5.42,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.546,1.502,0.015,0,0, ,0,0,0,5.5,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.48,0.044,0,0, ,0,0,0,5.66,0,0,,4000,29.56,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.517,1.451,0.044,0,0, ,0,0,0,5.5,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.473,0.037,0,0, ,0,0,0,5.74,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.546,1.487,0.044,0,0, ,0,0,0,5.74,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.487,0.037,0,0, ,0,0,0,5.89,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.48,0.044,0,0, ,0,0,0,5.97,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.473,0.044,0.007,0, ,0,0,0,6.13,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.553,1.495,0.029,0,0, ,0,0,0,6.13,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.546,1.546,1.48,0.037,0,0, ,0,0,0,6.37,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.561,1.539,1.509,0.029,0,0, ,0,0,0,6.53,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.502,0.059,0,0, ,0,0,0,6.45,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.473,0.051,0,0, ,0,0,0,6.53,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.531,1.48,0.037,0,0, ,0,0,0,6.53,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.473,0.029,0,0, ,0,0,0,6.84,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.539,1.465,0.037,0,0, ,0,0,0,6.92,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.539,1.465,0.044,0,0, ,0,0,0,7,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.502,1.465,0.044,0,0, ,0,0,0,7.08,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.495,0.015,0,0, ,0,0,0,7.24,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.524,1.531,1.473,0.022,0,0, ,0,0,0,7.24,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.495,1.517,1.451,0.044,0,0, ,0,0,0,7.64,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.473,0.051,0,0, ,0,0,0,7.56,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.524,1.524,1.465,0.059,0.007,0, ,0,0,0,7.48,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.539,1.495,0.029,0,0, ,0,0,0,7.64,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.531,1.48,0.037,0,0, ,0,0,0,7.95,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.531,1.458,0.059,0,0, ,0,0,0,8.03,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.465,0.051,0,0, ,0,0,0,8.11,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.546,1.509,0.037,0,0, ,0,0,0,8.19,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.473,0.029,0,0, ,0,0,0,8.11,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.458,0.029,0,0, ,0,0,0,8.27,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.509,1.443,0.037,0,0, ,0,0,0,8.51,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.524,1.458,0.037,0,0, ,0,0,0,8.51,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.546,1.495,0.022,0,0, ,0,0,0,8.66,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.531,1.495,0.029,0,0, ,0,0,0,8.9,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.502,1.517,1.473,0.037,0,0, ,0,0,0,8.9,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.495,1.502,1.451,0.051,0,0, ,0,0,0,9.06,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.517,1.473,0.037,0,0, ,0,0,0,9.22,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.546,1.502,0.029,0,0, ,0,0,0,9.22,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.502,0.037,0,0, ,0,0,0,9.38,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.546,1.48,0.059,0,0, ,0,0,0,9.45,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.502,1.524,1.465,0.051,0,0, ,0,0,0,9.61,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.465,0.044,0,0, ,0,0,0,9.85,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.561,1.561,1.517,0.007,0,0, ,0,0,0,9.85,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.546,1.509,0.044,0,0, ,0,0,0,10.17,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.487,0.059,0.015,0.015, ,0,0,0,10.17,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.517,1.458,0.044,0,0, ,0,0,0,10.17,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.531,1.458,0.029,0,0, ,0,0,0,10.25,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.546,1.502,0.007,0,0, ,0,0,0,10.4,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.487,0.029,0,0, ,0,0,0,10.64,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.502,1.524,1.451,0.051,0,0, ,0,0,0,10.64,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.502,1.458,0.044,0,0, ,0,0,0,10.88,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.539,1.546,1.48,0.037,0,0, ,0,0,0,10.88,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.561,1.546,1.502,0.015,0,0, ,0,0,0,11.12,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.539,1.546,1.495,0.044,0,0, ,0,0,0,11.2,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.517,1.553,1.48,0.066,0,0.007, ,0,0,0,11.35,0,0,,4000,29.71,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.458,0.059,0.007,0, ,0,0,0,11.51,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.553,1.539,1.487,0.037,0,0, ,0,0,0,11.59,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.546,1.48,0.051,0,0, ,0,0,0,11.91,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.553,1.487,0.051,0,0, ,0,0,0,11.99,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.524,1.451,0.051,0,0, ,0,0,0,12.07,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.473,0.037,0,0, ,0,0,0,12.15,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.458,0.029,0,0, ,0,0,0,12.22,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.451,0.022,0,0, ,0,0,0,12.54,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.517,1.443,0.051,0,0, ,0,0,0,12.54,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.458,0.066,0,0, ,0,0,0,12.7,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.509,1.451,0.037,0,0, ,0,0,0,12.86,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.539,1.531,1.473,0.037,0,0, ,0,0,0,12.94,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.524,1.531,1.48,0.037,0,0, ,0,0,0,13.17,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.524,1.458,0.051,0,0, ,0,0,0,13.25,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.524,1.524,1.473,0.029,0,0, ,0,0,0,13.41,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.531,1.473,0.044,0,0, ,0,0,0,13.49,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.531,1.539,1.473,0.037,0,0, ,0,0,0,13.65,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.502,1.531,1.458,0.037,0,0, ,0,0,0,13.89,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1411.48,0
1.509,1.524,1.48,0.051,0,0.007, ,0,0,0,13.96,0,0,,4000,29.67,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.509,1.531,1.473,0.044,0,0, ,0,0,0,14.04,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.553,1.487,0.015,0,0, ,0,0,0,14.2,0,0,,4000,29.63,4000,0,4000,0,4000,0,4000,0,1454.46,0
1.539,1.539,1.465,0.029,0,0, ,0,0,0,14.44,0,0,,4000,29.6,4000,0,4000,0,4000,0,4000,0,1454.46,0
