,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.6,Close -Velocity (m/s) :,3.58,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,6.31,Open -Velocity (m/s) :,6.28,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR2,,TR2,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,BBreak1,,BBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
1.539,1.561,1.465,0.037,0,0, ,0,0,0,8.07,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.553,1.473,0.051,0,0, ,0,0,0,7.91,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.458,0.051,0,0, ,0,0,0,8.07,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.553,1.458,0.051,0,0, ,0,0,0,8.07,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.487,0.037,0,0, ,0,0,0,8.23,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.458,0.051,0,0, ,0,0,0,8.31,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.443,0.022,0,0, ,0,0,0,8.55,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.546,1.429,0.029,0,0, ,0,0,0,8.86,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.458,0.022,0,0, ,0,0,0,8.62,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.553,1.451,0.029,0,0, ,0,0,0,8.94,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.561,1.443,0.037,0,0, ,0,0,0,8.94,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.458,0.037,0,0, ,0,0,0,8.94,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.568,1.465,0.022,0,0, ,0,0,0,9.18,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.443,0.022,0,0, ,0,0,0,9.26,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.568,1.458,0.022,0,0, ,0,0,0,9.1,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.443,0.029,0,0, ,0,0,0,9.34,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.539,1.451,0.029,0,0, ,0,0,0,9.34,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.451,0.022,0,0, ,0,0,0,9.42,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.568,1.48,0.022,0,0, ,0,0,0,9.57,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.539,1.458,0.022,0,0, ,0,0,0,9.81,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.568,1.48,0.015,0,0, ,0,0,0,9.81,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.561,1.487,0.015,0,0, ,0,0,0,9.89,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.451,0.037,0,0, ,0,0,0,10.05,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.568,1.48,0.022,0,0, ,0,0,0,10.13,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.473,0.015,0,0, ,0,0,0,10.05,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.546,1.458,0.029,0,0, ,0,0,0,10.13,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.473,0.022,0,0, ,0,0,0,10.36,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.561,1.473,0.022,0,0, ,0,0,0,10.44,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.561,1.451,0.037,0,0, ,0,0,0,10.44,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.561,1.48,0.022,0,0, ,0,0,0,10.68,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.546,1.443,0.037,0,0, ,0,0,0,10.68,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.443,0.029,0,0, ,0,0,0,10.92,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.531,1.443,0.029,0,0, ,0,0,0,11,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.436,0.022,0,0, ,0,0,0,11.08,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.458,0.029,0,0, ,0,0,0,11.08,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.524,1.451,0.022,0,0, ,0,0,0,11.08,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.517,1.436,0.059,0,0, ,0,0,0,11.31,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.443,0.029,0,0, ,0,0,0,11.47,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.524,1.421,0.051,0,0, ,0,0,0,11.39,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.436,0.051,0,0, ,0,0,0,11.63,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.436,0.029,0,0, ,0,0,0,11.71,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.524,1.414,0.044,0,0, ,0,0,0,11.71,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.553,1.414,0.059,0,0, ,0,0,0,11.87,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.524,1.421,0.037,0,0, ,0,0,0,12.11,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.531,1.414,0.051,0,0, ,0,0,0,12.11,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.524,1.414,0.051,0,0, ,0,0,0,12.18,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.524,1.429,0.037,0,0, ,0,0,0,12.18,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.524,1.421,0.051,0,0, ,0,0,0,12.42,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.553,1.436,0.037,0,0, ,0,0,0,12.58,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.531,1.429,0.051,0,0, ,0,0,0,12.66,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.524,1.436,0.059,0,0, ,0,0,0,12.82,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.531,1.473,0.059,0,0, ,0,0,0,12.9,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.524,1.436,0.051,0,0, ,0,0,0,13.05,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.524,1.443,0.059,0,0, ,0,0,0,13.05,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.553,1.465,0.044,0,0, ,0,0,0,13.37,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.451,0.051,0,0, ,0,0,0,13.45,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.546,1.451,0.029,0,0, ,0,0,0,13.45,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.561,1.48,0.044,0,0, ,0,0,0,13.61,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.451,0.044,0,0, ,0,0,0,13.85,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.539,1.436,0.051,0,0, ,0,0,0,14.08,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.458,0.029,0,0, ,0,0,0,14.24,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.546,1.473,0.037,0,0, ,0,0,0,14.08,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.465,0.044,0,0, ,0,0,0,14.32,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.458,0.044,0,0, ,0,0,0,14.56,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.539,1.458,0.044,0,0, ,0,0,0,14.48,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.458,0.044,0,0, ,0,0,0,14.64,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.539,1.443,0.037,0,0, ,0,0,0,14.72,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.458,0.037,0,0, ,0,0,0,14.8,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.451,0.029,0,0, ,0,0,0,14.95,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.465,0.037,0,0, ,0,0,0,15.19,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.451,0.029,0,0, ,0,0,0,15.19,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.451,0.022,0,0, ,0,0,0,15.43,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.539,1.451,0.037,0,0, ,0,0,0,15.43,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.458,0.022,0,0, ,0,0,0,15.59,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.473,0.022,0,0, ,0,0,0,15.75,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.443,0.029,0,0, ,0,0,0,15.9,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.561,1.465,0.029,0,0, ,0,0,0,15.98,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.568,1.465,0.029,0,0, ,0,0,0,16.14,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.458,0.051,0,0, ,0,0,0,16.14,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.546,1.473,0.051,0,0, ,0,0,0,16.54,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.561,1.465,0.029,0,0, ,0,0,0,16.46,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.451,0.044,0,0, ,0,0,0,16.54,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.561,1.473,0.029,0,0, ,0,0,0,16.85,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.561,1.473,0.029,0,0, ,0,0,0,16.77,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.458,0.044,0,0, ,0,0,0,16.85,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.443,0.059,0,0, ,0,0,0,17.17,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.546,1.458,0.022,0,0, ,0,0,0,17.25,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.473,0.037,0,0, ,0,0,0,17.41,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.524,1.451,0.029,0,0, ,0,0,0,17.56,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.473,0.029,0,0, ,0,0,0,17.64,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.451,0.029,0,0, ,0,0,0,17.8,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.524,1.436,0.051,0,0, ,0,0,0,17.88,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.524,1.443,0.044,0,0, ,0,0,0,18.04,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.451,0.029,0,0, ,0,0,0,18.12,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.524,1.443,0.044,0,0, ,0,0,0,18.28,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.553,1.421,0.059,0,0, ,0,0,0,18.36,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.495,1.517,1.414,0.029,0,0, ,0,0,0,18.67,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.531,1.407,0.044,0,0, ,0,0,0,18.59,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.531,1.407,0.037,0,0, ,0,0,0,18.83,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.524,1.421,0.029,0,0, ,0,0,0,19.07,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.517,1.414,0.044,0,0, ,0,0,0,19.23,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.509,1.414,0.044,0,0, ,0,0,0,19.31,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.531,1.414,0.029,0,0, ,0,0,0,19.23,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.517,1.392,0.037,0,0, ,0,0,0,19.46,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.539,1.399,0.029,0,0, ,0,0,0,19.54,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.524,1.429,0.037,0,0, ,0,0,0,19.78,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.531,1.429,0.044,0,0, ,0,0,0,19.86,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.509,1.436,0.037,0,0, ,0,0,0,20.02,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.443,0.044,0,0, ,0,0,0,20.1,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.546,1.443,0.037,0,0, ,0,0,0,20.25,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.546,1.458,0.037,0,0, ,0,0,0,20.41,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.429,0.037,0,0, ,0,0,0,20.57,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.443,0.037,0,0, ,0,0,0,20.73,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.458,0.044,0,0, ,0,0,0,20.89,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.451,0.029,0,0, ,0,0,0,21.2,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.546,1.458,0.022,0,0, ,0,0,0,21.28,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.546,1.443,0.037,0,0, ,0,0,0,21.52,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.458,0.029,0,0, ,0,0,0,21.52,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.531,1.451,0.037,0,0, ,0,0,0,21.68,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.458,0.044,0,0, ,0,0,0,21.92,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.465,0.022,0,0, ,0,0,0,21.92,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.561,1.465,0.029,0,0, ,0,0,0,22.23,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.443,0.029,0,0, ,0,0,0,22.39,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.465,0.022,0,0, ,0,0,0,22.47,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.458,0.029,0,0, ,0,0,0,22.63,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.458,0.037,0,0, ,0,0,0,22.87,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.458,0.022,0,0, ,0,0,0,22.95,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.465,0.015,0,0, ,0,0,0,23.1,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.436,0.037,0,0, ,0,0,0,23.26,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.568,1.465,0.029,0,0, ,0,0,0,23.34,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.561,1.458,0.022,0,0, ,0,0,0,23.58,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.443,0.029,0,0, ,0,0,0,23.89,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.539,1.458,0.037,0,0, ,0,0,0,23.89,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.546,1.48,0.037,0,0, ,0,0,0,24.05,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.553,1.451,0.037,0,0, ,0,0,0,24.13,0,0,,4000,31.54,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.458,0.037,0,0, ,0,0,0,24.45,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.458,0.015,0,0, ,0,0,0,24.53,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.451,0.037,0,0, ,0,0,0,24.61,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.531,1.443,0.044,0,0, ,0,0,0,24.76,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.443,0.029,0,0, ,0,0,0,25,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.451,0.037,0,0, ,0,0,0,25.08,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.443,0.037,0,0, ,0,0,0,25.4,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.546,1.458,0.022,0,0, ,0,0,0,25.4,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.465,0.037,0,0, ,0,0,0,25.64,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.436,0.051,0,0, ,0,0,0,25.79,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.531,1.443,0.051,0,0, ,0,0,0,26.11,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.465,0.044,0,0, ,0,0,0,26.27,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.443,0.059,0,0, ,0,0,0,26.43,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.546,1.443,0.051,0,0, ,0,0,0,26.58,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.458,0.051,0,0, ,0,0,0,26.66,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.429,0.051,0,0, ,0,0,0,26.74,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.421,0.044,0,0, ,0,0,0,26.98,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.436,0.059,0,0, ,0,0,0,27.22,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.429,0.059,0,0, ,0,0,0,27.22,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.539,1.429,0.051,0,0, ,0,0,0,27.53,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.443,0.051,0,0, ,0,0,0,27.69,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.429,0.051,0,0, ,0,0,0,28.01,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.436,0.051,0,0, ,0,0,0,28.09,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.531,1.436,0.044,0,0, ,0,0,0,28.33,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.531,1.421,0.051,0,0, ,0,0,0,28.4,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.465,0.051,0,0, ,0,0,0,28.64,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.436,0.044,0,0, ,0,0,0,28.88,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.553,1.451,0.044,0,0, ,0,0,0,29.04,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.509,1.561,1.465,0.037,0,0, ,0,0,0,29.27,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.443,0.044,0,0, ,0,0,0,29.43,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.546,1.443,0.044,0,0, ,0,0,0,29.59,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.561,1.465,0.044,0,0, ,0,0,0,29.83,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.429,0.044,0,0, ,0,0,0,30.07,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.561,1.458,0.029,0,0, ,0,0,0,30.38,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.502,1.553,1.458,0.037,0,0, ,0,0,0,30.62,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.561,1.495,0.029,0,0, ,0,0,0,30.78,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.561,1.487,0.029,0,0, ,0,0,0,31.02,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.561,1.465,0.037,0,0, ,0,0,0,31.33,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.561,1.487,0.044,0,0, ,0,0,0,31.41,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.583,1.495,0.037,0,0, ,0,0,0,31.49,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.451,0.037,0,0, ,0,0,0,31.73,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.575,1.495,0.037,0,0, ,0,0,0,31.81,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.575,1.568,1.487,0.037,0,0, ,0,0,0,32.04,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.539,1.465,0.029,0,0, ,0,0,0,32.2,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.561,1.48,0.029,0,0, ,0,0,0,32.36,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.568,1.451,0,0,0, ,0,0,0,32.6,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.451,0.022,0,0, ,0,0,0,32.84,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.575,1.451,0.022,0,0, ,0,0,0,32.99,0,0,,4000,31.5,4000,0,4000,0,4000,0,0,0,0,0
1.568,1.568,1.465,0.022,0,0, ,0,0,0,33.15,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.443,0.037,0,0, ,0,0,0,33.39,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.561,1.575,1.473,0.022,0,0, ,0,0,0,33.55,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.531,1.539,1.443,0.007,0,0, ,0,0,0,33.71,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.451,0.029,0,0, ,0,0,0,33.94,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.451,0.022,0,0, ,0,0,0,34.18,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.465,0.007,0,0, ,0,0,0,34.42,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.553,1.553,1.451,0.022,0,0, ,0,0,0,34.5,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.546,1.553,1.473,0.015,0,0, ,0,0,0,34.89,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.539,1.429,0.022,0,0, ,0,0,0,34.97,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.539,1.451,0.022,0,0, ,0,0,0,35.21,0,0,,4000,31.43,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.531,1.429,0.029,0,0, ,0,0,0,35.37,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.546,1.451,0.015,0,0, ,0,0,0,35.21,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.539,1.553,1.451,0.029,0,0, ,0,0,0,35.45,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.524,1.539,1.443,0.007,0,0, ,0,0,0,35.84,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
1.517,1.531,1.436,0.051,0,0, ,0,0,0,35.92,0,0,,4000,31.47,4000,0,4000,0,4000,0,0,0,0,0
