,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.64,Close -Velocity (m/s) :,3.64,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,6.4,Open -Velocity (m/s) :,6.28,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR4,,TR4,,TR2,,TR2,,TR2,,TR2,
,,,,,,,,,,,,,,BBreak1,,BBreak2,,NA,,NA,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
1.524,1.539,1.319,0.044,0,0, ,0,0,0,11.12,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.553,1.326,0.044,0,0, ,0,0,0,11.2,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.553,1.334,0.029,0,0, ,0,0,0,11.2,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.297,0.044,0,0, ,0,0,0,11.51,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.553,1.312,0.029,0,0, ,0,0,0,11.59,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.539,1.297,0.044,0,0, ,0,0,0,11.75,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.539,1.297,0.066,0,0, ,0,0,0,11.59,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.539,1.319,0.051,0,0, ,0,0,0,11.83,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.524,1.304,0.066,0,0.015, ,0,0,0,11.99,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.561,1.348,0.022,0,0, ,0,0,0,12.07,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.531,1.312,0.037,0,0, ,0,0,0,12.3,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.539,1.312,0.044,0,0, ,0,0,0,12.38,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.495,1.524,1.297,0.051,0,0, ,0,0,0,12.3,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.539,1.29,0.037,0,0, ,0,0,0,12.38,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.531,1.297,0.044,0,0, ,0,0,0,12.54,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.524,1.29,0.029,0,0, ,0,0,0,12.78,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.561,1.334,0.022,0,0, ,0,0,0,12.94,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.539,1.319,0.037,0,0, ,0,0,0,13.09,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.539,1.304,0.037,0,0, ,0,0,0,13.17,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.495,1.524,1.297,0.066,0,0, ,0,0,0,13.17,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.502,1.524,1.282,0.059,0,0, ,0,0,0,13.17,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.531,1.304,0.044,0,0, ,0,0,0,13.33,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.326,0.029,0,0, ,0,0,0,13.65,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.553,1.539,1.319,0.029,0,0, ,0,0,0,13.73,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.546,1.312,0.037,0,0, ,0,0,0,13.81,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.524,1.297,0.051,0,0, ,0,0,0,14.04,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.531,1.319,0.051,0,0, ,0,0,0,14.04,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.502,1.275,0.059,0.007,0, ,0,0,0,14.12,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.546,1.326,0.044,0,0, ,0,0,0,14.28,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.561,1.356,0.029,0,0, ,0,0,0,14.44,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.546,1.326,0.037,0,0, ,0,0,0,14.68,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.561,1.334,0.029,0,0, ,0,0,0,14.68,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.524,1.304,0.051,0,0, ,0,0,0,14.84,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.297,0.051,0,0, ,0,0,0,14.91,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.546,1.304,0.037,0,0, ,0,0,0,14.91,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.546,1.319,0.037,0,0, ,0,0,0,15.31,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.553,1.326,0.037,0,0, ,0,0,0,15.31,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.531,1.326,0.037,0,0, ,0,0,0,15.63,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.546,1.341,0.044,0,0, ,0,0,0,15.78,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.524,1.319,0.059,0,0, ,0,0,0,15.71,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.524,1.304,0.059,0,0, ,0,0,0,15.86,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.326,0.037,0,0, ,0,0,0,15.86,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.546,1.326,0.037,0,0, ,0,0,0,16.1,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.561,1.348,0.044,0,0, ,0,0,0,16.18,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.539,1.312,0.037,0,0, ,0,0,0,16.26,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.312,0.044,0,0, ,0,0,0,16.34,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.524,1.29,0.037,0,0, ,0,0,0,16.81,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.509,1.531,1.29,0.044,0,0, ,0,0,0,16.65,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.539,1.319,0.029,0,0, ,0,0,0,16.89,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.546,1.304,0.037,0,0, ,0,0,0,17.13,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.334,0.037,0,0, ,0,0,0,17.21,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.319,0.029,0,0, ,0,0,0,17.53,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.553,1.341,0.044,0,0, ,0,0,0,17.45,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.531,1.304,0.037,0,0, ,0,0,0,17.6,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.524,1.297,0.044,0,0, ,0,0,0,17.84,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.553,1.334,0.022,0,0, ,0,0,0,17.84,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.531,1.304,0.037,0,0, ,0,0,0,17.84,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.568,1.326,0.029,0,0, ,0,0,0,18.24,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.546,1.304,0.037,0,0, ,0,0,0,18.32,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.561,1.275,0.059,0,0, ,0,0,0,18.4,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.531,1.312,0.044,0,0, ,0,0,0,18.47,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.531,1.334,0.037,0,0, ,0,0,0,18.63,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.546,1.326,0.029,0,0, ,0,0,0,18.71,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.546,1.319,0.044,0,0, ,0,0,0,19.03,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.546,1.341,0.037,0,0, ,0,0,0,18.95,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.312,0.059,0,0, ,0,0,0,19.19,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.517,1.29,0.059,0,0, ,0,0,0,19.19,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.546,1.326,0.051,0,0, ,0,0,0,19.42,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.524,1.524,1.312,0.051,0,0, ,0,0,0,19.66,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.561,1.546,1.334,0.029,0,0, ,0,0,0,19.74,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.546,1.326,0.044,0,0, ,0,0,0,20.14,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.546,1.312,0.044,0,0, ,0,0,0,20.14,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.539,1.297,0.044,0,0.007, ,0,0,0,20.29,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.524,1.326,0.059,0,0.007, ,0,0,0,20.45,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.546,1.312,0.044,0,0, ,0,0,0,20.45,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.553,1.319,0.037,0,0, ,0,0,0,20.77,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.561,1.561,1.341,0.022,0,0, ,0,0,0,20.93,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.546,1.326,0.037,0,0, ,0,0,0,20.93,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.517,1.531,1.29,0.051,0,0, ,0,0,0,21.09,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.502,1.509,1.282,0.059,0,0, ,0,0,0,21.32,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.502,1.524,1.304,0.044,0,0, ,0,0,0,21.48,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.546,1.319,0.037,0,0, ,0,0,0,21.56,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.326,0.029,0,0, ,0,0,0,21.88,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.553,1.553,1.334,0.022,0,0, ,0,0,0,22.04,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.546,1.319,0.044,0,0, ,0,0,0,22.19,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.531,1.297,0.037,0,0, ,0,0,0,22.43,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.524,1.29,0.051,0,0, ,0,0,0,22.27,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.531,1.29,0.044,0,0, ,0,0,0,22.67,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.539,1.312,0.037,0,0, ,0,0,0,22.75,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.553,1.334,0.029,0,0, ,0,0,0,22.98,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.319,0.022,0,0, ,0,0,0,23.14,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.531,1.319,0.044,0,0, ,0,0,0,23.22,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.531,1.312,0.051,0,0, ,0,0,0,23.46,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.495,1.524,1.297,0.059,0,0.007, ,0,0,0,23.54,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.297,0.037,0,0, ,0,0,0,23.78,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.546,1.326,0.044,0,0, ,0,0,0,24.09,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.568,1.341,0.037,0,0, ,0,0,0,24.17,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.334,0.051,0,0, ,0,0,0,24.33,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.546,1.326,0.029,0,0, ,0,0,0,24.57,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.304,0.044,0,0, ,0,0,0,24.73,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.517,1.531,1.29,0.059,0,0, ,0,0,0,24.73,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.553,1.553,1.326,0.037,0,0, ,0,0,0,24.96,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.531,1.304,0.029,0,0, ,0,0,0,25.28,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.561,1.312,0.037,0,0, ,0,0,0,25.36,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.546,1.334,0.037,0,0, ,0,0,0,25.6,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.509,1.546,1.326,0.044,0,0, ,0,0,0,25.67,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.531,1.312,0.044,0,0, ,0,0,0,25.83,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.524,1.297,0.044,0,0, ,0,0,0,26.07,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.546,1.326,0.022,0,0, ,0,0,0,26.23,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.524,1.297,0.037,0,0, ,0,0,0,26.55,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.546,1.326,0.022,0,0, ,0,0,0,26.62,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.539,1.297,0.029,0,0, ,0,0,0,26.94,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.495,1.546,1.29,0.037,0,0, ,0,0,0,26.86,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.297,0.037,0,0, ,0,0,0,27.1,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.524,1.304,0.044,0,0, ,0,0,0,27.34,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.553,1.546,1.334,0.015,0,0, ,0,0,0,27.57,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.524,1.531,1.312,0.037,0,0, ,0,0,0,27.89,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.531,1.546,1.326,0.037,0,0, ,0,0,0,28.05,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.524,1.304,0.029,0,0, ,0,0,0,28.13,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.495,1.517,1.29,0.051,0,0, ,0,0,0,28.36,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.517,1.539,1.304,0.037,0,0, ,0,0,0,28.36,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.312,0.015,0,0, ,0,0,0,28.76,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.546,1.539,1.326,0.029,0,0, ,0,0,0,28.84,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.539,1.304,0.029,0,0, ,0,0,0,29.16,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.553,1.312,0.037,0,0, ,0,0,0,29.24,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.495,1.531,1.29,0.044,0,0, ,0,0,0,29.55,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.495,1.517,1.29,0.059,0,0, ,0,0,0,29.63,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.531,1.531,1.319,0.044,0,0, ,0,0,0,29.63,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.531,1.524,1.297,0.044,0,0, ,0,0,0,30.03,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.553,1.561,1.334,0.022,0,0, ,0,0,0,30.26,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.531,1.312,0.037,0,0, ,0,0,0,30.5,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.531,1.297,0.044,0,0, ,0,0,0,30.66,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.502,1.524,1.29,0.051,0,0, ,0,0,0,30.82,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.29,0.037,0,0, ,0,0,0,30.9,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.531,1.297,0.037,0,0, ,0,0,0,31.05,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.524,1.341,0.029,0,0, ,0,0,0,31.53,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.568,1.334,0.037,0,0, ,0,0,0,31.69,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.546,1.326,0.029,0,0, ,0,0,0,31.93,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.531,1.304,0.044,0,0, ,0,0,0,31.93,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.517,1.312,0.051,0.007,0.007, ,0,0,0,32.16,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.487,1.502,1.275,0.044,0,0, ,0,0,0,32.4,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.524,1.297,0.029,0,0, ,0,0,0,32.56,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.546,1.319,0.044,0,0, ,0,0,0,32.87,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.312,0.007,0,0, ,0,0,0,33.11,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.539,1.312,0.029,0,0, ,0,0,0,33.19,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.495,1.517,1.275,0.044,0,0, ,0,0,0,33.43,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.495,1.524,1.297,0.044,0,0, ,0,0,0,33.67,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.487,1.517,1.282,0.037,0,0, ,0,0,0,33.9,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.539,1.312,0.029,0,0, ,0,0,0,33.98,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.531,1.546,1.326,0.015,0,0, ,0,0,0,34.38,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.531,1.312,0.044,0,0, ,0,0,0,34.46,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.319,0.059,0,0, ,0,0,0,34.46,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.502,1.524,1.29,0.029,0,0, ,0,0,0,34.77,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.509,1.29,0.059,0,0, ,0,0,0,34.85,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.531,1.297,0.037,0,0, ,0,0,0,35.17,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.524,1.304,0.037,0,0, ,0,0,0,35.41,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.531,1.553,1.319,0.029,0,0, ,0,0,0,35.49,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.495,1.539,1.312,0.044,0,0, ,0,0,0,35.8,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.502,1.539,1.326,0.044,0,0, ,0,0,0,36.12,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.517,1.524,1.297,0.037,0,0, ,0,0,0,36.36,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.524,1.282,0.051,0,0, ,0,0,0,36.44,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.539,1.319,0.022,0,0, ,0,0,0,36.75,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.531,1.304,0.044,0,0, ,0,0,0,36.99,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.539,1.326,0.037,0,0, ,0,0,0,37.15,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.539,1.312,0.037,0,0, ,0,0,0,37.46,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.524,1.539,1.319,0.037,0,0, ,0,0,0,37.54,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.531,1.304,0.051,0.007,0, ,0,0,0,37.94,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.517,1.29,0.066,0,0.007, ,0,0,0,38.1,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.553,1.546,1.341,0.015,0,0, ,0,0,0,38.41,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.531,1.319,0.037,0,0, ,0,0,0,38.65,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.561,1.334,0.029,0,0, ,0,0,0,38.73,0,0,,4000,0,4000,0,0,0,4000,25.42,4000,0,0,0
1.517,1.539,1.312,0.037,0,0, ,0,0,0,38.89,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.509,1.531,1.312,0.059,0,0, ,0,0,0,39.13,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.524,1.29,0.037,0,0, ,0,0,0,39.36,0,0,,4000,0,4000,0,0,0,4000,25.31,4000,0,0,0
1.509,1.539,1.297,0.015,0,0, ,0,0,0,39.68,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.553,1.326,0.022,0,0, ,0,0,0,39.92,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.539,1.304,0.029,0,0, ,0,0,0,40.23,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.553,1.312,0.037,0,0, ,0,0,0,40.23,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.495,1.539,1.297,0.044,0,0, ,0,0,0,40.63,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.495,1.524,1.282,0.051,0,0, ,0,0,0,40.79,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.531,1.319,0.029,0,0, ,0,0,0,40.95,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.539,1.539,1.334,0.015,0,0, ,0,0,0,41.18,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.546,1.553,1.326,0.015,0,0, ,0,0,0,41.58,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.517,1.29,0.022,0,0, ,0,0,0,41.97,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.524,1.524,1.312,0.037,0,0, ,0,0,0,42.05,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.48,1.517,1.297,0.044,0,0, ,0,0,0,42.21,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.524,1.29,0.029,0,0, ,0,0,0,42.37,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.524,1.539,1.312,0.037,0,0, ,0,0,0,42.69,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.531,1.326,0.037,0,0, ,0,0,0,43,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.553,1.561,1.348,0.015,0,0, ,0,0,0,43.24,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.539,1.334,0.029,0,0, ,0,0,0,43.56,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.517,1.539,1.304,0.051,0,0, ,0,0,0,43.71,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.531,1.297,0.059,0,0.007, ,0,0,0,43.87,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.531,1.326,0.029,0,0, ,0,0,0,44.11,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.531,1.546,1.319,0.037,0,0, ,0,0,0,44.27,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.539,1.553,1.319,0.029,0,0, ,0,0,0,44.74,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.546,1.546,1.326,0.029,0,0, ,0,0,0,44.9,0,0,,4000,0,4000,0,0,0,4000,25.38,4000,0,0,0
1.502,1.546,1.312,0.059,0,0, ,0,0,0,45.14,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
1.502,1.517,1.29,0.037,0,0, ,0,0,0,45.38,0,0,,4000,0,4000,0,0,0,4000,25.35,4000,0,0,0
