,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.73,Close -Velocity (m/s) :,3.69,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,6.56,Open -Velocity (m/s) :,6.41,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR4,,TR4,,TR2,,TR2,,TR2,,TR2,
,,,,,,,,,,,,,,RBreak1,,RBreak2,,NA,,NA,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
1.502,1.539,1.29,0.037,0,0, ,0,0,0,28.84,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.539,1.297,0.044,0,0, ,0,0,0,29.16,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.531,1.304,0.022,0,0, ,0,0,0,29.31,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.531,1.282,0.029,0,0, ,0,0,0,29.47,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.531,1.304,0.022,0,0, ,0,0,0,29.79,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.517,1.524,1.29,0.022,0,0, ,0,0,0,29.87,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.502,1.509,1.275,0.037,0,0, ,0,0,0,30.11,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.524,1.531,1.297,0.022,0,0, ,0,0,0,30.66,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.524,1.531,1.297,0.029,0,0, ,0,0,0,30.58,0,0,,4000,0,4000,0,0,0,4000,19.56,4000,0,0,0
1.546,1.553,1.326,0.029,0,0, ,0,0,0,30.82,0,0,,4000,0,4000,0,0,0,4000,19.56,4000,0,0,0
1.553,1.531,1.326,0.037,0,0, ,0,0,0,30.82,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.546,1.546,1.312,0.044,0,0, ,0,0,0,31.21,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.546,1.304,0.044,0,0, ,0,0,0,31.45,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.524,1.524,1.304,0.022,0,0, ,0,0,0,31.61,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.546,1.553,1.319,0.022,0,0, ,0,0,0,31.93,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.539,1.319,0.022,0,0, ,0,0,0,32.08,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.539,1.304,0.037,0,0, ,0,0,0,32.16,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.524,1.282,0.044,0,0, ,0,0,0,32.4,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.517,1.539,1.319,0.029,0,0, ,0,0,0,32.72,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.553,1.561,1.334,0.022,0,0, ,0,0,0,32.87,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.553,1.553,1.326,0.029,0,0, ,0,0,0,32.95,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.539,1.304,0.029,0,0, ,0,0,0,33.19,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.502,1.502,1.253,0.051,0,0, ,0,0,0,33.59,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.502,1.517,1.304,0.044,0,0, ,0,0,0,33.82,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.539,1.546,1.319,0.022,0,0, ,0,0,0,33.98,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.553,1.561,1.326,0.022,0,0, ,0,0,0,34.06,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.539,1.297,0.029,0,0, ,0,0,0,34.3,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.502,1.509,1.275,0.044,0,0, ,0,0,0,34.69,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.502,1.509,1.268,0.059,0,0, ,0,0,0,34.69,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.524,1.282,0.037,0,0, ,0,0,0,35.01,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.553,1.546,1.312,0.022,0,0, ,0,0,0,35.09,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.531,1.539,1.312,0.037,0,0, ,0,0,0,35.25,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.517,1.524,1.29,0.051,0,0, ,0,0,0,35.41,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.509,1.502,1.282,0.051,0,0.007, ,0,0,0,35.56,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.531,1.297,0.044,0,0, ,0,0,0,35.88,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.539,1.304,0.037,0,0, ,0,0,0,36.28,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.553,1.553,1.319,0.037,0,0, ,0,0,0,36.36,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.531,1.282,0.044,0,0, ,0,0,0,36.59,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.524,1.275,0.059,0.007,0, ,0,0,0,36.91,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.524,1.275,0.044,0,0, ,0,0,0,37.23,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.531,1.29,0.037,0,0, ,0,0,0,37.46,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.539,1.304,0.022,0,0, ,0,0,0,37.86,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.546,1.304,0.037,0,0, ,0,0,0,37.7,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.539,1.29,0.037,0,0, ,0,0,0,37.86,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.509,1.524,1.282,0.044,0,0, ,0,0,0,38.25,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.531,1.282,0.044,0,0, ,0,0,0,38.49,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.524,1.531,1.297,0.037,0,0, ,0,0,0,38.73,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.546,1.539,1.312,0.015,0,0, ,0,0,0,39.05,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.509,1.524,1.29,0.051,0,0, ,0,0,0,39.13,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.517,1.524,1.29,0.037,0,0, ,0,0,0,39.52,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.502,1.517,1.282,0.037,0,0.007, ,0,0,0,39.76,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.539,1.312,0.022,0,0, ,0,0,0,40.15,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.539,1.561,1.319,0.015,0,0, ,0,0,0,40.15,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.553,1.553,1.326,0.015,0,0, ,0,0,0,40.39,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.524,1.531,1.29,0.029,0,0, ,0,0,0,40.55,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.524,1.29,0.051,0,0, ,0,0,0,40.79,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.517,1.546,1.312,0.037,0,0, ,0,0,0,41.26,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.546,1.553,1.319,0.022,0,0, ,0,0,0,41.34,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.561,1.561,1.334,0.022,0,0, ,0,0,0,41.66,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.539,1.546,1.312,0.029,0,0, ,0,0,0,41.82,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.517,1.524,1.29,0.051,0,0, ,0,0,0,42.05,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.553,1.561,1.312,0.037,0,0, ,0,0,0,42.37,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.539,1.553,1.297,0.015,0,0, ,0,0,0,42.69,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.553,1.539,1.319,0.007,0,0, ,0,0,0,42.92,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.553,1.546,1.297,0.037,0,0, ,0,0,0,43,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.539,1.304,0.037,0,0, ,0,0,0,43.4,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.539,1.546,1.326,0.051,0,0, ,0,0,0,43.64,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.531,1.546,1.319,0.037,0,0, ,0,0,0,43.87,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.553,1.553,1.326,0.029,0,0, ,0,0,0,44.19,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.531,1.546,1.304,0.022,0,0, ,0,0,0,44.35,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.509,1.524,1.297,0.015,0,0, ,0,0,0,44.58,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.509,1.268,0.015,0,0, ,0,0,0,44.82,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.502,1.531,1.282,0.022,0,0, ,0,0,0,45.06,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.539,1.539,1.29,0.015,0,0, ,0,0,0,45.45,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.524,1.524,1.29,0.015,0,0, ,0,0,0,45.61,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.539,1.539,1.319,0.022,0,0, ,0,0,0,45.93,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.531,1.29,0.022,0,0, ,0,0,0,46.17,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.509,1.524,1.268,0.022,0,0, ,0,0,0,46.33,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.531,1.524,1.282,0.037,0,0, ,0,0,0,46.8,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.517,1.517,1.268,0.015,0,0, ,0,0,0,47.04,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.524,1.509,1.29,0.007,0,0, ,0,0,0,47.27,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.502,1.524,1.282,0.015,0,0, ,0,0,0,47.43,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.517,1.509,1.275,0.037,0,0, ,0,0,0,47.67,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.502,1.509,1.275,0.044,0,0, ,0,0,0,47.83,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.524,1.517,1.29,0.029,0,0, ,0,0,0,48.3,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.539,1.546,1.319,0.015,0,0, ,0,0,0,48.46,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.531,1.531,1.312,0.015,0,0, ,0,0,0,48.62,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.531,1.517,1.275,0.022,0,0, ,0,0,0,48.94,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.509,1.268,0.044,0,0, ,0,0,0,49.17,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.509,1.524,1.29,0.051,0,0, ,0,0,0,49.57,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.531,1.312,0.022,0,0, ,0,0,0,49.89,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.531,1.524,1.312,0.015,0,0, ,0,0,0,50.04,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.531,1.531,1.304,0.029,0,0, ,0,0,0,50.28,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.487,1.502,1.26,0.037,0,0, ,0,0,0,50.52,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.517,1.268,0.029,0,0, ,0,0,0,50.99,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.502,1.502,1.253,0.022,0,0, ,0,0,0,50.99,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.509,1.502,1.275,0.007,0,0, ,0,0,0,51.47,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.495,1.495,1.268,0.015,0,0, ,0,0,0,51.47,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.473,1.48,1.231,0.037,0,0, ,0,0,0,51.78,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.495,1.502,1.253,0.044,0,0, ,0,0,0,52.26,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.48,1.487,1.26,0.037,0,0, ,0,0,0,52.5,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.509,1.487,1.26,0.029,0,0, ,0,0,0,52.73,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.487,1.48,1.26,0.029,0,0, ,0,0,0,52.89,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.48,1.458,1.216,0.044,0,0, ,0,0,0,53.29,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.458,1.451,1.209,0.051,0,0, ,0,0,0,53.76,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.465,1.458,1.224,0.037,0,0, ,0,0,0,53.84,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
1.458,1.458,1.253,0.037,0,0, ,0,0,0,54.24,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.458,1.443,1.238,0.037,0,0, ,0,0,0,54.55,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.458,1.436,1.209,0.059,0,0, ,0,0,0,54.71,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.443,1.436,1.194,0.059,0.007,0, ,0,0,0,55.03,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.443,1.436,1.202,0.044,0,0, ,0,0,0,55.35,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.443,1.451,1.209,0.029,0,0, ,0,0,0,55.74,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.443,1.421,1.202,0.037,0,0, ,0,0,0,56.06,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.451,1.451,1.224,0.022,0,0, ,0,0,0,56.37,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.414,1.407,1.194,0.044,0,0, ,0,0,0,56.53,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.407,1.407,1.194,0.037,0,0, ,0,0,0,56.53,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.407,1.399,1.202,0.037,0,0, ,0,0,0,57.24,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.392,1.414,1.18,0.022,0,0, ,0,0,0,57.4,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.429,1.421,1.194,0.007,0,0, ,0,0,0,57.64,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.421,1.421,1.165,0.015,0,0, ,0,0,0,57.8,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.377,1.377,1.136,0.022,0,0, ,0,0,0,58.27,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.37,1.37,1.136,0.015,0,0, ,0,0,0,58.67,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.385,1.385,1.165,0.015,0,0, ,0,0,0,59.06,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.399,1.392,1.18,0.007,0,0, ,0,0,0,59.3,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.399,1.385,1.172,0,0,0, ,0,0,0,59.62,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.37,1.37,1.158,0.022,0,0, ,0,0,0,59.7,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.341,1.334,1.143,0.029,0,0, ,0,0,0,60.17,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.356,1.37,1.158,0.029,0,0, ,0,0,0,60.65,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.363,1.363,1.15,0.007,0,0, ,0,0,0,61.04,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.377,1.363,1.15,0.007,0,0, ,0,0,0,61.2,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.356,1.348,1.143,0.022,0,0, ,0,0,0,61.36,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.334,1.326,1.099,0.029,0,0, ,0,0,0,61.75,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.334,1.356,1.136,0.037,0,0, ,0,0,0,62.15,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.363,1.363,1.143,0.022,0,0, ,0,0,0,62.39,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.37,1.356,1.15,0.007,0,0, ,0,0,0,62.78,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.341,1.334,1.121,0.029,0,0, ,0,0,0,62.86,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.334,1.319,1.099,0.029,0,0, ,0,0,0,63.26,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.312,1.304,1.084,0.037,0,0, ,0,0,0,63.57,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.319,1.319,1.136,0.029,0,0, ,0,0,0,63.97,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.326,1.341,1.143,0.015,0,0, ,0,0,0,64.44,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.319,1.326,1.128,0.007,0,0, ,0,0,0,64.6,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.29,1.29,1.099,0.022,0,0, ,0,0,0,64.92,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.275,1.282,1.07,0.037,0,0, ,0,0,0,65.16,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.268,1.29,1.07,0.029,0,0, ,0,0,0,65.55,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.304,1.304,1.077,0,0,0, ,0,0,0,65.87,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.297,1.297,1.07,0.007,0,0, ,0,0,0,65.95,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.29,1.282,1.07,0.022,0,0, ,0,0,0,66.42,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.253,1.268,1.062,0.029,0,0, ,0,0,0,66.58,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.253,1.26,1.04,0.015,0,0, ,0,0,0,67.05,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.253,1.268,1.062,0.022,0,0, ,0,0,0,67.37,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.275,1.268,1.055,0.015,0,0, ,0,0,0,67.77,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.253,1.253,1.04,0.007,0,0, ,0,0,0,67.93,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.224,1.246,1.026,0.029,0,0, ,0,0,0,68.32,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.231,1.231,1.033,0.037,0,0, ,0,0,0,68.56,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.238,1.238,1.018,0.029,0,0, ,0,0,0,68.87,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.209,1.246,1.048,0.015,0,0, ,0,0,0,69.35,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.253,1.253,1.062,0.015,0,0, ,0,0,0,69.59,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.246,1.238,1.018,0.029,0,0, ,0,0,0,69.82,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.224,1.224,1.011,0.022,0,0, ,0,0,0,70.22,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.216,1.209,1.011,0.051,0,0, ,0,0,0,70.38,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.216,1.209,1.026,0.037,0,0, ,0,0,0,70.85,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.224,1.216,1.026,0.022,0,0, ,0,0,0,71.25,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.202,1.194,1.004,0.037,0,0, ,0,0,0,71.49,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.194,1.18,0.989,0.037,0,0, ,0,0,0,71.88,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.165,1.165,0.982,0.037,0,0.007, ,0,0,0,72.12,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.165,1.172,1.004,0.029,0,0, ,0,0,0,72.59,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.18,1.172,0.989,0.015,0,0, ,0,0,0,72.91,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.187,1.172,0.996,0.015,0,0, ,0,0,0,73.23,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.136,1.128,0.923,0.015,0,0, ,0,0,0,73.38,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.114,1.106,0.923,0.044,0,0, ,0,0,0,73.78,0,0,,4000,0,4000,0,0,0,4000,19.38,4000,0,0,0
1.128,1.121,0.945,0.029,0,0, ,0,0,0,74.18,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.114,1.099,0.945,0.029,0,0, ,0,0,0,74.57,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.136,1.106,0.938,0.007,0,0, ,0,0,0,75.05,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.121,1.099,0.916,0.007,0,0, ,0,0,0,75.2,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.077,1.077,0.879,0.029,0,0, ,0,0,0,75.68,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.106,1.084,0.894,0.029,0,0, ,0,0,0,76.07,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.084,1.07,0.894,0.015,0,0, ,0,0,0,76.39,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.106,1.062,0.901,0.015,0,0, ,0,0,0,76.79,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.092,1.062,0.879,0.007,0,0, ,0,0,0,76.87,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.062,1.04,0.872,0.022,0,0, ,0,0,0,77.34,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.055,1.033,0.894,0.051,0,0, ,0,0,0,77.58,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.055,1.026,0.879,0.037,0,0, ,0,0,0,78.05,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.055,1.033,0.879,0.029,0,0, ,0,0,0,78.21,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.055,1.026,0.865,0.029,0,0, ,0,0,0,78.69,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.062,1.011,0.85,0.015,0,0, ,0,0,0,78.92,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.018,0.989,0.821,0.022,0,0, ,0,0,0,79.32,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.018,0.989,0.828,0.037,0,0, ,0,0,0,79.71,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
1.026,0.996,0.843,0.037,0,0, ,0,0,0,80.19,0,0,,4000,0,4000,0,0,0,4000,19.45,4000,0,0,0
0.996,0.975,0.828,0.022,0,0.007, ,0,0,0,80.58,0,0,,4000,0,4000,0,0,0,4000,19.41,4000,0,0,0
1.026,0.996,0.857,0.022,0,0, ,0,0,0,80.74,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
1.004,0.982,0.843,0.029,0,0, ,0,0,0,80.74,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
0.989,0.953,0.821,0.029,0,0, ,0,0,0,81.06,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
0.945,0.916,0.769,0.022,0,0, ,0,0,0,81.61,0,0,,4000,0,4000,0,0,0,4000,19.49,4000,0,0,0
0.901,0.872,0.718,0.022,0,0, ,0,0,0,81.93,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
0.865,0.799,0.674,0.007,0,0, ,0,0,0,82.4,0,0,,4000,0,4000,0,0,0,4000,19.52,4000,0,0,0
0.755,0.725,0.615,0.007,0,0, ,0,0,0,82.64,0,0,,4000,0,4000,0,0,0,4000,19.56,4000,0,0,0
0.689,0.637,0.542,0.029,0,0, ,0,0,0,82.96,0,0,,4000,0,4000,0,0,0,4000,19.56,4000,0,0,0
0.586,0.542,0.462,0.029,0,0, ,0,0,0,83.12,0,0,,4000,0,4000,0,0,0,4000,19.56,4000,0,0,0
0.528,0.469,0.41,0.015,0,0, ,0,0,0,83.67,0,0,,4000,0,4000,0,0,0,4000,19.6,4000,0,0,0
