,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,7.72,Open -Velocity (m/s) :,7.61,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR4,,TR4,,TR2,,TR2,,TR2,,TR2,
,,,,,,,,,,,,,,YBreak1,,YBreak2,,NA,,NA,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
1.539,1.553,1.341,0.037,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.568,1.553,1.356,0.022,0,0, ,0,0,0,0.06,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.531,1.319,0.044,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.546,1.356,0.044,0,0, ,0,0,0,0.06,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.561,1.553,1.341,0.044,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.539,1.312,0.051,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.546,1.561,1.348,0.037,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.546,1.326,0.037,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.546,1.326,0.037,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.546,1.312,0.037,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.553,1.553,1.37,0.044,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.546,1.319,0.037,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.539,1.546,1.363,0.051,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.539,1.334,0.051,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.553,1.334,0.051,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.524,1.312,0.044,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.531,1.312,0.029,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.531,1.319,0.037,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.531,1.297,0.037,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.487,1.539,1.304,0.051,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.546,1.312,0.051,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.524,1.304,0.051,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.531,1.319,0.044,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.546,1.326,0.037,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.502,1.524,1.297,0.051,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.495,1.524,1.297,0.059,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.546,1.312,0.051,0,0, ,0,0,0,0.14,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.524,1.312,0.037,0,0, ,0,0,0,0.22,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.487,1.531,1.297,0.059,0,0, ,0,0,0,0.45,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.546,1.304,0.066,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.509,1.524,1.319,0.051,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.502,1.517,1.29,0.066,0,0.007, ,0,0,0,0.45,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.502,1.312,0.051,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.326,0.044,0,0, ,0,0,0,0.45,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.531,1.326,0.059,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.524,1.297,0.059,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.531,1.312,0.051,0,0, ,0,0,0,0.3,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.524,1.304,0.051,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.517,1.304,0.037,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.539,1.546,1.326,0.044,0,0, ,0,0,0,0.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.487,1.509,1.297,0.051,0,0, ,0,0,0,0.61,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.531,1.319,0.059,0,0.007, ,0,0,0,0.69,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.546,1.326,0.037,0,0, ,0,0,0,0.61,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.326,0.051,0,0, ,0,0,0,0.85,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.546,1.341,0.037,0,0, ,0,0,0,0.61,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.524,1.546,1.341,0.044,0,0, ,0,0,0,0.61,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.495,1.502,1.268,0.044,0,0, ,0,0,0,0.69,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.524,1.297,0.029,0,0, ,0,0,0,0.69,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.326,0.037,0,0, ,0,0,0,0.69,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.524,1.304,0.037,0,0, ,0,0,0,0.93,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.546,1.539,1.334,0.015,0,0, ,0,0,0,0.85,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.539,1.304,0.029,0,0, ,0,0,0,0.93,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.524,1.326,0.022,0,0, ,0,0,0,0.85,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.348,0.029,0,0, ,0,0,0,0.85,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.539,1.326,0.037,0,0, ,0,0,0,0.93,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.553,1.341,0.029,0,0, ,0,0,0,1.01,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.546,1.561,1.348,0.022,0,0, ,0,0,0,1.09,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.326,0.037,0,0, ,0,0,0,1.17,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.539,1.326,0.037,0,0, ,0,0,0,1.09,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.553,1.553,1.348,0.029,0,0, ,0,0,0,1.09,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.312,0.037,0,0, ,0,0,0,1.25,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.553,1.341,0.015,0,0, ,0,0,0,1.17,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.546,1.334,0.022,0,0, ,0,0,0,1.25,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.539,1.341,0.044,0,0, ,0,0,0,1.48,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.561,1.348,0.029,0,0, ,0,0,0,1.33,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.561,1.553,1.363,0.044,0,0, ,0,0,0,1.4,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.561,1.319,0.037,0,0, ,0,0,0,1.4,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.546,1.546,1.356,0.044,0,0, ,0,0,0,1.4,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.546,1.341,0.051,0,0, ,0,0,0,1.48,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.553,1.334,0.037,0,0, ,0,0,0,1.4,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.561,1.341,0.037,0,0, ,0,0,0,1.56,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.546,1.326,0.022,0,0, ,0,0,0,1.56,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.546,1.341,0.044,0,0, ,0,0,0,1.88,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.531,1.312,0.051,0,0, ,0,0,0,1.64,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.539,1.326,0.044,0,0, ,0,0,0,1.72,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.561,1.326,0.051,0,0, ,0,0,0,1.8,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.539,1.539,1.341,0.044,0,0, ,0,0,0,1.56,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.517,1.531,1.326,0.051,0,0, ,0,0,0,1.8,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.517,1.561,1.326,0.066,0,0, ,0,0,0,1.72,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.539,1.304,0.044,0,0, ,0,0,0,1.8,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.495,1.524,1.304,0.073,0,0, ,0,0,0,1.72,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.546,1.312,0.051,0,0, ,0,0,0,1.96,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.509,1.531,1.297,0.044,0,0, ,0,0,0,2.2,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.524,1.304,0.059,0,0, ,0,0,0,2.12,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.539,1.297,0.051,0,0, ,0,0,0,2.04,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.524,1.531,1.319,0.044,0,0, ,0,0,0,2.12,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.524,1.297,0.051,0,0, ,0,0,0,2.12,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.517,1.312,0.066,0,0, ,0,0,0,2.27,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.509,1.304,0.029,0,0, ,0,0,0,2.27,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.531,1.297,0.051,0,0, ,0,0,0,2.27,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.531,1.297,0.051,0,0, ,0,0,0,2.35,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.524,1.304,0.044,0,0, ,0,0,0,2.51,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.517,1.297,0.059,0,0, ,0,0,0,2.35,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.517,1.304,0.051,0,0, ,0,0,0,2.51,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.531,1.326,0.044,0,0, ,0,0,0,2.75,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.517,1.304,0.051,0,0, ,0,0,0,2.67,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.539,1.326,0.059,0,0, ,0,0,0,2.59,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.524,1.546,1.334,0.044,0,0, ,0,0,0,2.67,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.539,1.334,0.044,0,0, ,0,0,0,2.83,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.553,1.356,0.029,0,0, ,0,0,0,2.83,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.539,1.319,0.044,0,0, ,0,0,0,2.83,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.517,1.29,0.059,0,0, ,0,0,0,2.91,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.539,1.312,0.051,0,0, ,0,0,0,2.83,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.546,1.326,0.044,0,0, ,0,0,0,2.91,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.539,1.326,0.037,0,0, ,0,0,0,3.22,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.561,1.553,1.341,0.022,0,0, ,0,0,0,3.22,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.334,0.051,0,0, ,0,0,0,3.15,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.546,1.334,0.037,0,0, ,0,0,0,3.22,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.539,1.553,1.363,0.029,0,0, ,0,0,0,3.3,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.546,1.341,0.037,0,0, ,0,0,0,3.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.561,1.356,0.029,0,0, ,0,0,0,3.38,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.546,1.546,1.348,0.029,0,0, ,0,0,0,3.62,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.531,1.312,0.037,0,0, ,0,0,0,3.54,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.531,1.319,0.029,0,0, ,0,0,0,3.62,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.553,1.326,0.029,0,0, ,0,0,0,3.7,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.531,1.29,0.029,0,0, ,0,0,0,3.7,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.546,1.334,0.029,0,0, ,0,0,0,3.78,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.531,1.319,0.022,0,0, ,0,0,0,3.86,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.531,1.326,0.029,0,0, ,0,0,0,4.02,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.553,1.341,0.029,0,0, ,0,0,0,3.94,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.539,1.326,0.029,0,0, ,0,0,0,4.17,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.326,0.037,0,0, ,0,0,0,4.09,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.524,1.304,0.037,0,0, ,0,0,0,4.17,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.517,1.531,1.312,0.044,0,0, ,0,0,0,4.17,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.517,1.524,1.319,0.044,0,0, ,0,0,0,4.25,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.531,1.546,1.334,0.037,0,0, ,0,0,0,4.17,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.319,0.037,0,0, ,0,0,0,4.41,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.531,1.531,1.334,0.044,0,0, ,0,0,0,4.33,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.517,1.304,0.051,0,0, ,0,0,0,4.49,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.487,1.517,1.304,0.051,0,0, ,0,0,0,4.33,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.517,1.546,1.326,0.059,0,0, ,0,0,0,4.49,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.517,1.524,1.312,0.059,0,0, ,0,0,0,4.57,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.517,1.524,1.319,0.059,0,0, ,0,0,0,4.57,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.531,1.546,1.334,0.044,0,0, ,0,0,0,4.65,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.509,1.297,0.044,0,0, ,0,0,0,4.73,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.502,1.524,1.297,0.059,0,0, ,0,0,0,4.73,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.546,1.334,0.051,0,0, ,0,0,0,4.96,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.517,1.304,0.059,0,0, ,0,0,0,5.04,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.487,1.524,1.297,0.073,0,0, ,0,0,0,4.96,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.487,1.517,1.29,0.066,0,0, ,0,0,0,5.04,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.524,1.326,0.051,0,0, ,0,0,0,4.96,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.524,1.312,0.059,0,0.015, ,0,0,0,5.12,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.509,1.319,0.044,0,0, ,0,0,0,5.2,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.509,1.282,0.044,0,0, ,0,0,0,5.2,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.487,1.509,1.275,0.044,0,0, ,0,0,0,5.2,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.495,1.495,1.275,0.051,0,0, ,0,0,0,5.28,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.524,1.297,0.029,0,0, ,0,0,0,5.44,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.509,1.275,0.044,0,0, ,0,0,0,5.44,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.487,1.495,1.297,0.044,0,0, ,0,0,0,5.44,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.539,1.319,0.037,0,0, ,0,0,0,5.44,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.502,1.29,0.037,0.007,0, ,0,0,0,5.52,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.495,1.531,1.319,0.029,0,0, ,0,0,0,5.52,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.312,0.037,0,0, ,0,0,0,5.6,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.297,0.029,0,0, ,0,0,0,5.68,0,0,,4000,0,4000,0,0,0,4000,25.64,4000,0,0,0
1.495,1.502,1.29,0.044,0,0, ,0,0,0,5.91,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.524,1.312,0.022,0,0, ,0,0,0,5.84,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.502,1.29,0.037,0,0, ,0,0,0,6.07,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.524,1.524,1.326,0.037,0,0, ,0,0,0,5.99,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.539,1.326,0.037,0,0, ,0,0,0,6.07,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.539,1.539,1.334,0.029,0,0, ,0,0,0,6.39,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.546,1.341,0.029,0,0, ,0,0,0,6.23,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.539,1.334,0.037,0,0, ,0,0,0,6.31,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.546,1.319,0.037,0,0, ,0,0,0,6.39,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.553,1.326,0.029,0,0, ,0,0,0,6.55,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.539,1.531,1.334,0.037,0,0, ,0,0,0,6.55,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.546,1.546,1.334,0.037,0,0, ,0,0,0,6.63,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.553,1.539,1.341,0.037,0,0, ,0,0,0,6.63,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.546,1.326,0.044,0,0, ,0,0,0,6.78,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.553,1.341,0.029,0,0, ,0,0,0,6.94,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.553,1.553,1.326,0.029,0,0, ,0,0,0,7.02,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.531,1.319,0.037,0,0, ,0,0,0,7.18,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.546,1.326,0.044,0,0, ,0,0,0,7.1,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.546,1.553,1.348,0.022,0,0, ,0,0,0,7.1,0,0,,4000,0,4000,0,0,0,4000,25.49,4000,0,0,0
1.531,1.531,1.319,0.037,0,0, ,0,0,0,7.26,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.531,1.553,1.341,0.022,0,0, ,0,0,0,7.26,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.531,1.334,0.022,0,0, ,0,0,0,7.34,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.546,1.312,0.037,0,0, ,0,0,0,7.34,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.524,1.539,1.326,0.029,0,0, ,0,0,0,7.42,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.546,1.326,0.022,0,0, ,0,0,0,7.58,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.509,1.517,1.312,0.037,0,0, ,0,0,0,7.5,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.539,1.326,0.037,0,0, ,0,0,0,7.58,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.531,1.326,0.029,0,0, ,0,0,0,7.81,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.524,1.531,1.326,0.051,0,0, ,0,0,0,7.81,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.517,1.297,0.044,0,0, ,0,0,0,7.89,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.531,1.524,1.326,0.029,0,0, ,0,0,0,8.05,0,0,,4000,0,4000,0,0,0,4000,25.6,4000,0,0,0
1.509,1.546,1.312,0.022,0,0, ,0,0,0,8.13,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.517,1.524,1.312,0.044,0,0, ,0,0,0,8.05,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.524,1.312,0.051,0,0, ,0,0,0,8.21,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.517,1.546,1.326,0.044,0,0, ,0,0,0,8.29,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.495,1.509,1.297,0.037,0,0, ,0,0,0,8.45,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.539,1.319,0.051,0,0, ,0,0,0,8.45,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.539,1.326,0.044,0,0, ,0,0,0,8.45,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.524,1.304,0.051,0,0, ,0,0,0,8.53,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.517,1.297,0.066,0,0, ,0,0,0,8.6,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.509,1.297,0.059,0,0, ,0,0,0,8.6,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.509,1.531,1.326,0.044,0,0, ,0,0,0,8.68,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.502,1.517,1.312,0.059,0,0, ,0,0,0,8.92,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
1.502,1.546,1.326,0.051,0,0, ,0,0,0,8.92,0,0,,4000,0,4000,0,0,0,4000,25.57,4000,0,0,0
1.517,1.524,1.304,0.059,0,0, ,0,0,0,8.92,0,0,,4000,0,4000,0,0,0,4000,25.53,4000,0,0,0
